MonthlyRes_Mean_RN_ERA_Residuals,MonthlyRes_Mean_SM_GLEAM_Residuals,T_CRU_Residuals,P_CRU_Residuals
7.5365,0.006488,0.55753,-44.162
-2.2785,0.01669,1.2992,64.88
8.3271,-0.045303,0.30753,-53.899
7.1017,-0.057908,2.9186,18.979
-12.401,-0.005869,1.7284,114.0
0.16374,0.00384,-0.64177,-35.479
-7.3899,0.002025,-0.87927,43.309
2.5543,0.018015,0.77767,-16.743
-1.3366,0.012651,0.22976,25.829
3.6827,0.008187,-0.28274,33.062
7.1713,0.008829,-0.041772,-6.6226
11.427,0.00793,0.25198,-23.712
8.1853,-0.014563,-0.39978,-53.832
3.9697,-0.006608,-0.36228,3.7302
8.0739,-0.008886,-0.30534,-11.147
-5.5464,0.031504,-0.85048,58.084
-0.59662,0.040767,0.39952,-9.9524
0.63635,0.028397,-1.3644,-18.875
-9.8146,0.008551,0.24535,-66.824
-6.1538,0.012383,3.0912,103.98
-2.1791,0.012188,-1.2033,-28.149
4.524,0.00708,-0.16576,-10.941
4.6269,0.002258,0.85022,-26.026
1.1096,-0.007433,-0.45603,-6.4656
10.225,0.011785,-0.2578,-12.861
-10.204,0.005261,-1.3703,-65.248
5.6361,-0.01685,1.4616,-21.175
4.1153,-0.024272,-0.45849,-52.544
-4.1408,-0.033652,-1.2835,13.669
6.1918,-0.034848,0.57762,5.1969
-0.17396,-0.010053,1.3873,-38.777
2.5909,-0.00802,0.95817,28.773
-5.8417,-0.00056,-0.38627,79.198
-5.1109,-0.000585,0.17623,13.755
2.4233,-0.002846,-0.1828,-21.304
-6.8739,0.011156,0.88595,126.38
-0.52957,-0.006108,0.68419,70.386
4.3639,-0.011509,0.24669,-66.952
-8.0162,-0.018509,0.75363,60.246
-9.8785,-0.031382,1.3835,-47.597
4.5127,-0.05225,0.008495,-34.184
7.974,-0.070902,-0.78039,-79.381
3.9164,-0.061376,-0.44567,-6.3558
0.59613,-0.065824,-0.49984,-5.6551
-0.01429,-0.030755,-1.9943,-33.331
4.1164,-0.03595,-1.9318,-32.798
-5.9534,-0.04011,-0.99081,-7.0079
2.3319,-0.032121,-0.82206,23.828
3.4058,0.00656,1.4762,60.982
-10.841,0.018833,-0.21132,-26.305
0.18483,0.021684,-2.9544,-28.107
8.3546,0.029699,0.62548,56.299
-0.88218,0.025333,0.60048,123.99
-1.6608,0.031307,-0.26341,-38.185
-7.3771,0.012958,-0.57868,-32.784
-4.2648,0.011945,-0.58285,4.9415
-4.5248,0.009937,-2.0523,1.3408
-1.7023,0.006539,-1.1898,-21.527
0.59609,0.003223,-1.7738,-36.011
-12.392,0.003926,-0.25507,-9.6509
-11.758,0.016682,-0.40684,61.979
-16.827,0.022936,0.55566,113.72
9.3409,0.022662,-0.18739,-61.511
-9.4047,-0.010488,-0.45753,-26.029
10.931,-0.024617,0.71747,-61.191
3.2773,-0.048396,-0.27142,-46.163
-1.0567,-0.01566,-0.6867,20.962
7.3771,-0.01217,0.55914,115.01
-1.7186,0.000517,1.4897,-14.863
-3.6219,0.00249,1.4522,43.07
4.0116,0.007104,-0.73184,-18.64
-8.6798,0.011058,0.33691,21.871
-3.9898,0.015027,-0.28985,41.026
1.9309,0.021581,-0.40235,38.488
4.5691,0.023978,-0.1954,-3.989
-4.0653,0.022845,0.18446,-6.6327
9.7314,0.014418,0.48446,3.4305
2.8293,-0.015485,-1.6294,-18.067
-4.2425,0.008079,1.0053,55.759
-1.9454,0.010944,0.051123,-13.965
-2.8323,0.006384,2.0067,-13.216
4.7306,-0.001198,0.86918,23.417
-6.9534,0.00313,-0.36485,18.632
-4.1563,0.008891,0.9039,-13.108
-9.8936,0.008017,-0.49786,58.272
-10.77,0.021249,0.089638,-7.9653
-17.102,0.025896,-1.4534,9.2576
4.1657,0.00102,0.72644,-41.086
5.7081,-0.002524,1.2514,61.227
-7.3219,0.036294,0.13755,31.88
0.56936,0.025911,0.69728,-0.81949
1.529,0.018024,-2.4319,-47.394
6.4112,0.000161,0.34867,-48.594
-2.0533,0.011593,1.9612,50.063
-6.859,0.012445,-0.77286,-7.0966
4.2797,0.007428,-1.3041,-35.936
1.016,0.0044,-1.3809,-30.956
4.9478,0.008921,0.63162,-31.469
7.3554,0.012048,1.0386,13.554
6.3396,0.04471,-0.40657,23.66
-2.2221,0.007668,-0.53157,-64.126
-6.2397,0.029049,1.4045,191.98
8.7087,0.028648,-1.7357,-32.048
3.2623,0.014863,-2.8149,-72.147
4.2549,0.00151,-1.0093,-53.823
0.59521,0.001739,-1.1218,-28.815
3.2304,0.009817,-0.15588,-25.6
6.7824,0.004813,-0.81213,-11.94
1.43,-0.042128,-0.78889,-64.56
6.0292,-0.037555,0.47361,-24.497
-7.927,-0.000154,1.7556,84.826
12.908,-0.035413,2.0854,-79.468
3.4016,-0.058635,1.4104,-31.555
-7.804,-0.007964,-0.45347,3.823
2.6131,-0.019091,0.60625,-29.176
3.2361,-0.02891,0.077084,-55.526
3.6221,-0.022923,0.73264,-11.901
-1.124,-0.019162,-0.42986,-10.619
-7.4569,-0.005251,1.8861,63.072
-0.48055,-0.013755,-0.72014,-42.493
-1.6099,0.01695,1.3281,13.262
20.889,0.026617,1.0906,82.024
3.2655,0.040633,-1.4275,-3.4277
-9.3754,0.026186,0.5774,87.529
-28.54,0.047161,-0.3476,88.017
-9.794,0.040287,-1.2615,9.5445
0.2131,0.028231,-0.60176,18.645
-0.22442,0.02499,-0.68093,20.321
4.8996,0.016859,-0.80037,-55.405
-2.1148,0.012786,-0.28787,-32.297
7.4059,0.008613,1.6281,-32.607
-2.282,0.010952,-0.77815,-14.621
-6.5757,0.016905,-2.1299,1.0835
2.4712,0.023978,-0.51741,-14.104
-19.876,0.037878,-0.46047,15.269
-1.0498,0.042241,-0.13061,34.325
12.976,0.047757,-1.3556,-43.162
7.971,0.024202,0.9555,-80.884
2.923,-0.002289,0.36522,-19.933
-3.1235,0.008148,2.2861,-12.783
-2.7398,0.016579,-0.33339,89.117
-0.41377,0.015388,-0.14589,19.499
-8.467,0.016163,0.57009,6.6147
-5.0742,0.019699,1.4638,18.45
14.791,0.020586,0.037073,21.18
-5.9243,0.021253,-1.8754,-6.8075
13.999,0.011096,-0.26848,-39.21
-16.481,0.034033,-0.86362,57.497
6.1742,0.05097,0.61138,-47.24
-4.3028,0.032276,1.2975,41.913
-1.1189,0.031698,-0.51779,-3.8616
-0.35321,0.026872,-0.046955,20.664
-4.3019,0.020911,2.1086,65.488
-1.8457,0.018191,-2.0539,7.046
3.8314,0.01683,0.16207,17.661
0.31053,0.022259,0.40582,-17.453
-7.2748,0.021751,0.30406,33.152
-19.046,0.03196,-0.45844,59.514
14.211,0.042448,-0.6765,47.337
-7.0201,-0.007416,0.65337,-9.2317
-3.0689,0.028647,-0.47163,16.581
3.2954,0.017098,1.6395,-61.741
-10.086,0.028852,1.2242,103.03
-2.7923,0.029787,0.37003,13.736
-2.4564,0.021652,0.90059,100.53
2.7518,0.010537,-1.0119,-34.682
7.5679,0.003411,0.27906,-28.192
-3.7115,0.021828,-0.77719,-4.1817
2.1855,0.019901,-0.75395,1.0732
11.554,0.006796,0.90855,-66.039
4.8953,0.023933,1.9405,35.084
-8.8206,0.046611,-1.6046,24.215
11.177,0.039368,-0.30465,-56.997
3.1602,0.029484,-0.21854,15.756
-6.1788,0.030344,-0.10881,43.832
1.9537,0.030079,1.337,7.1072
-2.3872,0.02357,1.4926,51.157
0.22043,0.01932,0.35507,27.139
4.6238,0.016507,-0.078953,-35.271
1.4421,0.020878,0.9648,16.965
4.9556,-0.048353,-0.63697,-39.78
1.2705,-0.039828,0.82553,12.332
15.616,-0.043457,0.85748,-16.295
5.6274,-0.007894,-1.1127,-29.389
5.8765,-0.033715,-0.63766,-57.675
7.2408,-0.033959,-0.37655,14.702
-4.9598,0.006909,-0.21683,103.7
4.9188,0.010615,-0.12099,-55.396
-0.1828,0.004905,-0.71544,-16.572
1.7844,-0.006583,-0.87794,-38.239
0.34125,-0.020704,-1.412,-44.424
12.121,-0.044213,0.55678,-51.414
-0.010325,-0.02704,0.75502,-3.0087
1.2235,-0.021816,1.1175,-18.596
-5.9574,-0.032163,0.77447,-3.9482
4.2419,-0.06908,-0.27067,-58.367
7.4494,-0.074851,-0.42067,-1.4788
9.4017,-0.081645,1.2904,-62.001
-3.1055,-0.050232,0.30016,23.75
3.0282,-0.03847,-0.10401,-35.05
2.2387,-0.048828,-1.7985,-30.45
6.3953,-0.050682,-1.636,-12.693
2.2689,-0.038729,1.905,9.1226
1.6605,-0.041005,-0.57623,14.708
-11.383,-0.023346,-0.22799,10.088
