MonthlyRes_Mean_RN_ERA_Residuals,MonthlyRes_Mean_SM_GLEAM_Residuals,T_CRU_Residuals,P_CRU_Residuals
0.17024,-0.002313,-1.4375,-8.2687
5.2977,-0.012939,-1.5174,-18.07
1.6896,-0.00284,-0.6646,-2.6444
6.5934,-0.003966,-2.7924,-14.701
0.38202,-0.007331,1.3896,-0.056876
-3.2051,-0.002661,0.67776,24.265
0.11362,-0.003971,-3.1236,5.041
0.90194,-0.001854,0.15693,21.524
11.5,-0.020069,4.0833,25.486
-0.36721,0.003207,-0.090989,-8.2367
-0.17426,0.006372,0.43818,-16.965
1.9105,0.002338,0.57221,-16.105
0.34464,0.016268,2.5647,28.474
0.25898,0.007991,1.4133,10.526
0.3648,0.003029,-1.1811,21.983
0.19717,-0.002275,3.7494,7.8161
0.97518,-0.002529,0.59736,3.0404
3.9717,-0.003693,-4.0054,5.0834
-4.5912,-0.006346,-1.3235,0.42789
15.27,-0.004808,1.2196,-5.8853
-15.593,0.009003,-0.45472,31.246
-2.9572,0.012469,1.246,29.723
-15.929,0.024185,-0.12486,31.57
1.9228,0.022973,0.40917,-0.22072
1.9987,-0.009975,-0.42331,-33.441
0.053473,-0.011159,4.7503,38.236
0.10676,-0.003502,5.2809,18.568
0.41762,0.002086,-6.3386,-15.049
0.31253,0.001235,2.1843,-16.65
1.7373,0.000127,2.9315,-6.5318
-1.3159,-0.004497,0.91349,23.613
-10.485,-0.003814,-0.14345,34.574
-2.9578,0.005343,-3.4928,26.106
10.488,-4e-06,0.53294,-30.542
2.0813,-0.008729,0.1621,13.13
7.0079,-0.000253,0.44613,-21.361
-1.0125,-0.002759,0.86365,43.569
0.11887,-0.00042,-2.5127,-6.1547
0.097645,0.000146,1.0928,10.578
0.016669,0.000631,4.6234,22.411
-0.55207,0.000714,-1.4287,-15.565
-6.7962,-0.000398,0.94351,30.028
3.2662,-0.003741,2.5255,33.222
-15.227,-0.008914,2.3435,26.359
-10.448,-0.00217,-0.28079,1.2905
16.554,-0.011437,1.3699,-33.857
8.7111,-0.017469,0.22407,-32.51
-1.9856,-0.012346,1.5831,30.299
-0.47171,-0.00485,1.8506,51.129
0.1705,-0.004994,1.0492,-31.32
0.089271,-0.006645,1.3798,-18.537
0.080028,-0.000332,2.7353,40.345
0.85984,-0.001069,2.0583,0.99467
2.7432,-0.002191,-0.74452,-6.8373
6.5657,-0.003087,2.1624,-12.493
17.843,-0.0119,3.9805,-13.356
11.288,-0.02565,0.53117,-16.6
-13.721,-0.017752,-0.26813,4.2523
4.5082,-0.011512,-0.18897,-28.75
-6.4868,-0.008535,0.24506,10.234
-1.7599,0.009385,1.7376,5.6885
0.069484,0.009831,-0.78881,9.2649
0.12006,0.006217,-3.6833,8.4725
0.61084,-0.004943,-10.703,-12.295
1.6323,-0.005648,-8.6548,-15.921
0.3012,-0.006757,0.71744,5.3975
3.1774,-0.009819,-2.2756,16.042
4.2984,-0.003715,-0.73256,-9.7963
-6.2448,-0.003829,-0.60687,2.81
-10.104,0.004252,-1.0562,-8.2379
-8.4062,0.011947,1.898,-14.141
-3.1341,0.010318,0.60702,13.443
-0.257,0.005102,0.82454,-22.752
0.26411,0.00316,4.5982,20.8
0.056994,0.006664,-5.1963,-1.9927
0.44029,0.005524,-2.1657,-2.3851
-0.41353,0.004673,-4.2178,-19.961
2.4344,0.003564,3.0794,-3.1177
-1.9831,-0.000643,0.036347,1.3017
-10.386,-0.000763,0.1044,17.189
21.909,-0.004254,3.1301,-32.98
0.24546,-0.007723,0.63079,-1.6782
-9.9138,-0.007215,-1.415,34.819
