max_5consec_Ix5dayRN_ERA,max_5consec_Sx5daySM_GLEAM,T_CRU_Residuals,monthly_Rx1day_P_CPCU
8.8242,0.3885,-0.96541,6.7525
178.36,0.39808,-0.90361,8.8745
30.648,0.3885,-2.2349,9.2593
82.442,0.3885,-3.1856,5.5434
143.28,0.39587,-2.539,3.3265
35.209,0.37805,0.39223,4.6284
3.2559,0.38069,0.85403,9.3821
2.2849,0.381,3.5047,3.2519
203.43,0.39171,0.34431,5.8672
176.29,0.37775,-0.84736,27.46
147.07,0.38375,0.03667,26.155
80.828,0.37657,1.2999,6.25
43.196,0.3802,-2.5587,12.253
6.6193,0.38113,-1.6969,6.2186
0.56718,0.38323,4.4788,11.645
5.4113,0.381,3.2587,2.6211
32.02,0.381,1.5643,2.1558
92.023,0.381,1.1386,5.2582
160.61,0.39153,2.4601,17.74
183.33,0.38941,-0.1045,11.718
215.15,0.38506,2.4434,5.9243
169.29,0.36811,-1.8482,17.407
151.87,0.36583,2.6608,8.713
120.74,0.37247,0.14898,17.203
32.836,0.35423,-4.0595,8.4854
5.1683,0.35733,3.0773,3.2233
1.8328,0.35733,5.153,4.5834
4.9753,0.38429,-1.7922,6.4811
24.553,0.38506,0.78837,5.0776
74.862,0.38519,-5.1123,2.8296
133.73,0.39661,4.2342,4.7888
204.28,0.38994,1.3196,23.041
218.55,0.37366,2.7425,3.4679
194.52,0.32242,-0.37413,10.297
173.25,0.30506,1.0599,6.4389
107.44,0.33532,-0.17691,11.65
29.337,0.34122,2.8646,7.5747
1.2896,0.3469,4.4014,4.8943
0.58714,0.34768,6.9521,4.2486
3.3834,0.35733,6.6069,2.3867
26.507,0.35733,4.0375,3.647
71.167,0.35733,2.7618,3.3886
136.88,0.36346,-3.6167,7.8619
152.51,0.37918,-4.9563,12.341
212.82,0.37596,3.7166,7.2884
189.25,0.32739,0.14998,8.6859
131.43,0.31534,0.15901,10.483
72.067,0.32736,-1.2778,10.493
29.443,0.35433,-2.2113,6.0439
3.7968,0.35562,-8.6995,15.74
8.3165,0.35562,-9.1238,2.8235
9.6531,0.34768,3.256,3.0636
25.608,0.34768,-2.1134,3.0954
89.368,0.34768,0.9359,1.3168
130.18,0.35,-8.3176,9.6894
172.24,0.36585,-1.6322,8.4246
212.53,0.36385,-0.45924,7.1564
165.93,0.34301,-0.87591,9.4408
141.52,0.32858,1.1581,4.7704
99.407,0.34723,1.0963,13.789
41.929,0.33242,0.18779,9.1595
5.7526,0.33327,-2.8004,9.5995
7.6454,0.33327,-2.0247,2.0141
1.9783,0.35562,3.5801,4.9656
42.362,0.35562,-7.2893,2.5365
82.216,0.35562,-2.015,2.4699
141.01,0.37005,0.70654,5.3683
154.31,0.36846,-2.708,14.051
213.07,0.36918,-0.66013,11.293
193.29,0.34939,-0.47679,7.6162
135.54,0.32305,-0.21777,5.8256
85.451,0.32098,0.47043,14.248
26.548,0.34964,0.061901,7.0769
5.8988,0.35017,3.3737,4.986
1.5276,0.35039,-3.1256,2.9271
8.9124,0.33327,1.5543,3.0416
25.645,0.33327,0.65982,2.7898
82.837,0.33327,-0.21588,2.8269
119.26,0.35355,-0.44435,3.1384
175.26,0.35495,-2.2589,12.462
209.55,0.35663,-2.661,7.9631
198.01,0.3429,0.79732,12.193
142.72,0.34501,-0.64365,12.256
95.731,0.34586,-0.28046,8.3349
33.982,0.34555,-1.764,6.1097
3.6388,0.34585,-7.4522,6.9836
3.5927,0.34598,1.6235,9.699
8.5599,0.35039,-3.8216,3.6621
27.672,0.35039,-0.066069,5.9295
84.364,0.35039,-2.6918,1.9508
148.71,0.35963,-0.62024,7.5432
203.5,0.35675,1.5402,7.6355
199.86,0.35817,-5.3119,31.909
198.86,0.33792,0.57143,7.0259
155.77,0.32324,1.9555,14.422
86.167,0.33889,0.36865,16.752
40.963,0.34038,0.63513,7.0922
2.5166,0.34217,3.6719,6.366
1.5846,0.3422,5.8226,4.0289
5.0924,0.34609,0.97749,6.073
33.833,0.34609,-3.692,5.3041
87.592,0.34666,0.88235,2.2768
117.74,0.36645,1.2289,4.5808
185.97,0.36632,-2.0107,6.7391
205.2,0.37311,-2.8128,20.772
203.6,0.36187,-0.15446,3.0505
159.93,0.32367,0.12957,4.4557
92.406,0.32956,0.91777,10.688
44.575,0.36432,0.33424,10.172
4.0229,0.36496,0.67105,3.5643
1.5185,0.36496,1.4967,4.1606
13.534,0.3422,2.6016,2.6376
34.255,0.34241,3.3322,2.5426
84.306,0.3548,4.0065,0.65127
146.69,0.37359,-2.272,4.2875
193.62,0.37344,1.4134,8.3105
216.12,0.36461,-2.0887,9.5702
213.45,0.34626,0.74466,8.1615
164.11,0.32484,0.10368,20.588
106.71,0.34854,-1.8331,11.811
34.405,0.38463,1.2334,12.214
4.7707,0.38462,-0.87984,6.0604
2.7073,0.38459,-0.27915,7.7351
7.038,0.36496,-3.6243,2.966
31.247,0.36496,0.60627,6.192
96.049,0.37194,5.4306,9.8096
164.22,0.38633,1.7771,4.9499
175.79,0.38915,1.7125,12.199
201.73,0.38229,0.26044,8.6163
208.35,0.3828,0.79377,22.263
163.84,0.38363,0.3778,10.611
109.48,0.37779,-0.98401,9.3046
37.263,0.33669,0.65746,6.5968
4.2187,0.33874,0.81927,6.6121
4.662,0.33874,-4.055,3.8939
6.3071,0.38459,4.7748,4.3991
23.632,0.38459,-1.7946,2.1809
