MonthlyRes_Mean_RN_ERA_Residuals,MonthlyRes_Mean_SM_GLEAM_Residuals,T_CRU_Residuals,P_CRU_Residuals
4.425,-0.032156,0.17176,-6.0062
16.431,-0.005843,0.46551,-79.276
27.47,-0.043317,0.44121,-137.04
2.4285,-0.060067,-0.009488,98.689
3.538,-0.015005,-0.009488,64.455
-1.1201,0.004127,-0.26227,-14.716
-11.416,-0.00113,-0.17129,10.843
10.226,-0.015469,0.38426,-48.131
16.619,-0.007885,0.44537,1.2986
13.279,-0.006638,0.1801,4.6417
9.3121,-0.002819,-0.10532,-8.9771
2.4308,0.000916,0.041901,-6.0007
-11.492,0.026829,0.35913,1.3165
9.0834,0.007287,0.10011,-50.199
-9.4756,-0.009654,0.63066,47.301
4.6152,-0.028072,0.093162,-6.9238
9.4031,0.001545,-0.21239,-17.512
26.009,-0.019527,0.58691,-237.98
17.157,-0.007763,0.51191,-54.963
3.4297,-0.004757,-0.013088,14.482
7.2576,-0.007541,0.21677,-73.919
-0.76458,-0.004973,-0.3735,120.1
-0.53403,-0.004921,-0.20892,4.5554
-10.587,0.015268,-0.3867,13.407
6.6268,-0.014142,0.055535,-7.5511
2.7091,-0.029501,0.19651,-44.817
10.186,-0.047012,0.10206,-72.391
-9.1015,0.013091,-0.13544,-4.8413
-17.872,0.031769,0.034008,39.57
0.62393,0.017854,-0.016687,125.43
-25.348,0.003486,-0.041687,140.02
-1.3911,-0.00386,-0.14169,1.0392
17.769,-0.007298,0.18817,-99.161
0.97817,-0.005509,0.022896,-29.193
1.0949,0.000363,-0.13752,6.6378
3.7167,-0.001764,0.059702,-12.811
2.2878,-0.015268,-0.44806,-11.994
7.6366,-0.029977,0.042908,-49.135
-4.9602,-0.037095,-0.52654,-36.634
17.957,-0.081797,0.88596,-116.38
19.05,-0.076829,0.40541,-147.85
16.298,-0.090828,0.97971,-68.564
6.7821,-0.064572,0.57971,-35.898
17.861,-0.042628,0.82971,-171.78
10.748,-0.032055,0.55957,-61.479
13.169,-0.026765,0.4693,-116.99
-2.4326,-0.014008,-0.06612,-7.0047
8.3231,-0.004974,0.081103,-16.453
-6.1064,0.04729,-0.47666,69.439
-13.49,0.061916,-0.26069,18.648
-10.42,0.048478,-0.13014,0.34852
-7.2603,-0.021641,-0.59264,-17.276
-4.6686,-0.013352,-0.29819,-65.19
-6.737,-0.00159,-0.12389,-31.456
-8.6656,0.004309,-0.19889,41.61
-0.68456,-0.002774,-0.64889,122.63
-3.949,-0.004769,-0.16902,-30.922
-2.2512,-0.002641,-0.2343,84.946
0.52842,0.002486,-0.19472,32.803
-13.22,0.025961,-0.6225,4.4041
-1.8399,0.032588,-0.25526,-12.329
-7.5623,0.036317,-0.51429,97.73
-22.707,0.067645,-0.55873,88.781
-15.635,0.039824,-0.12123,-1.194
5.7682,0.040206,-0.25179,-73.332
4.9531,0.01901,0.022515,30.251
17.274,0.001879,0.072515,-103.93
-4.9076,-0.001804,-0.17748,39.537
-7.4047,-0.003953,-0.49762,68.611
-6.2265,-0.00263,-0.4629,-4.7461
-9.2939,0.004766,-0.72332,73.585
-9.6677,0.017996,-0.076096,37.937
7.1799,0.011673,-0.33386,23.429
-8.6989,0.03136,-0.44289,34.013
-10.129,0.036176,0.11267,2.4384
-7.3706,0.076492,-0.049834,14.963
1.4852,0.044959,-0.13039,12.775
11.004,0.020008,-0.33108,-55.866
9.9691,0.005821,0.093916,5.4745
1.3079,-0.001483,0.043916,-43.056
-11.453,-0.003304,-0.42622,99.818
1.5713,-0.003583,-0.3415,-40.089
15.326,-0.00546,0.24808,-65.757
0.54922,0.010977,-0.029695,1.4439
7.0996,-0.008532,0.83754,-25.114
11.952,-0.015241,0.72851,-41.105
13.568,-0.032122,0.88407,-48.554
-11.077,0.044034,0.29657,30.221
9.7487,0.027676,0.54101,-66.092
20.192,0.013373,0.31532,-82.484
6.4481,0.006392,0.41532,106.03
4.3199,-0.000791,0.46532,0.40138
10.65,-0.00278,0.54518,-85.574
4.6269,-0.001266,0.6549,-44.031
