MonthlyRes_Mean_RN_ERA_Residuals,MonthlyRes_Mean_SM_GLEAM_Residuals,T_CRU_Residuals,P_CRU_Residuals
2.0556,0.015887,0.13253,41.213
13.549,-0.003391,0.78114,-48.07
-2.355,0.011754,-0.24178,96.005
0.089931,0.002238,0.13114,-138.2
7.8997,0.000147,0.32489,-119.51
-5.3248,-0.010063,0.010304,-26.831
-5.104,-0.010663,0.063082,43.684
8.9898,-0.023408,0.39503,-115.42
3.0115,-0.011194,0.51308,-42.568
-0.72873,-0.018415,0.18878,-29.629
-1.5127,-0.021036,-0.30983,8.7628
-5.9354,-0.019294,0.20128,-7.2921
-4.7782,-0.023199,-0.004652,35.498
7.6701,-0.027874,0.073125,62.163
12.257,-0.018869,0.58007,-59.516
2.7061,0.006238,-0.05743,166.22
6.9798,0.010973,0.29326,-82.666
26.818,-0.000867,0.56618,-160.12
21.312,-0.003953,0.88493,-229.38
16.469,-0.008786,0.11618,-137.14
12.299,0.001468,-0.32687,-61.789
5.0971,-0.007308,-0.85118,15.05
2.8834,-0.014174,-0.67479,25.467
7.2671,-0.016586,-0.73868,-4.613
1.9344,-0.011984,-0.094609,-38.798
10.19,-0.021259,0.13317,-68.658
11.972,-0.050515,0.14011,-14.637
-5.9945,0.004458,-0.24739,103.2
5.7903,0.011462,0.10331,18.463
0.1054,0.002126,0.27622,1.8063
-0.64256,0.000414,0.11997,-92.449
3.5725,0.000695,-0.023776,4.9632
8.948,-0.007014,0.008168,-13.21
-1.9781,-0.016064,-0.091137,-16.596
-4.5531,-0.009696,-0.41475,14.421
-11.74,-0.011514,-0.32864,4.691
-3.1744,-0.030029,-0.60957,0.48119
11.385,-0.036327,0.068211,-88.229
-3.5009,-0.046871,-0.29984,-17.033
20.969,-0.095107,1.1127,-126.5
20.225,-0.052186,0.78835,-122.91
14.124,-0.024871,0.86127,-74.89
16.029,-0.00043,0.98002,-84.269
5.7407,-0.005728,0.88627,-115.36
0.17845,-0.016586,0.44321,-45.356
-2.3527,-0.026488,0.21891,-25.892
-12.594,-0.029466,-0.70471,-0.10006
1.6265,-0.030004,-0.093594,-0.65492
-4.2583,0.023019,-0.57452,28.285
-1.6928,0.039862,-0.096745,2.7755
-0.6882,0.034806,0.1102,-25.379
0.37148,-0.036275,-0.4273,-52.37
-0.4915,-0.01395,-0.45161,100.3
8.2792,0.002372,-0.10369,180.54
-2.1339,0.000811,-0.55994,200.53
-9.6337,0.002221,-0.45369,37.496
1.8902,0.004916,-0.37175,35.023
-8.5491,6.2e-05,-0.32105,19.062
-3.8386,0.002157,-0.29466,63.379
-13.276,0.025257,-0.45855,77.124
-0.27251,0.006129,-0.36448,12.264
-5.956,0.015674,-0.6117,32.53
-20.322,0.035357,-0.10476,168.88
-11.538,0.030197,-0.64226,223.91
-11.252,0.011533,-0.39156,14.8
-3.7491,0.002198,-0.043647,68.318
7.8745,0.000659,-0.4749,29.914
-5.7915,0.002417,-0.44365,45.85
-9.4037,0.008279,-0.6117,19.727
-2.1815,0.004317,-0.61101,-24.709
-10.484,0.005569,-0.58462,4.5581
-5.6248,0.005554,-0.098508,4.3032
-13.046,0.048285,-0.32944,18.218
-2.0071,0.059917,-0.27666,33.609
-0.046196,0.059719,0.030285,-29.646
1.1899,0.033248,-0.20721,-134.41
5.0243,0.011162,-0.43152,98.954
4.085,0.002301,-0.3836,57.948
-6.9636,0.000789,-0.43985,120.64
-3.0162,-0.000212,-0.1086,-57.796
-3.7223,0.004455,-0.45166,135.83
-9.1242,0.005749,-0.30096,-18.53
-5.5481,0.008349,-0.12458,-26.088
-4.4304,0.00502,-0.23846,2.1073
3.5927,0.003803,0.65561,-4.2526
9.4797,-0.017398,0.58338,-63.762
11.701,-0.034697,0.89033,-58.041
-1.0963,0.045661,0.15283,-68.833
10.111,0.007872,0.27852,-112.44
7.8611,0.002135,0.001439,70.877
-6.6042,0.00062,0.57019,-44.678
0.56807,-0.003751,0.57644,-97.941
-8.9881,-0.001676,0.73338,-34.265
0.71095,-0.009977,0.65908,-33.15
-14.72,0.005518,0.18547,4.3412
-4.5558,-0.001233,0.62158,6.7363
-10.292,0.009945,-0.33435,-30.974
-13.769,0.005035,-0.43157,76.842
-10.6,0.02503,-0.54963,56.213
0.11528,-0.035916,0.31287,-1.3541
4.0834,-0.014269,0.63857,-157.19
-4.8294,0.000966,0.38648,146.96
-15.279,0.000841,0.080232,48.901
-12.188,0.002479,0.13648,-10.712
-6.8627,0.009691,-0.13157,47.164
-0.26201,0.019474,0.11912,138.35
1.7674,0.019604,0.29551,-9.2548
2.7246,0.021455,0.23162,12.715
-2.1817,0.032581,-0.62431,126.91
-2.2957,0.095314,0.02847,55.596
-4.4155,0.090417,-0.38959,51.942
0.29487,0.037804,-0.12709,-27.925
0.19948,0.011421,-0.15139,-27.908
1.0676,0.002105,-0.50347,-27.94
5.5838,0.0007,-0.40972,197.9
-0.80262,0.00286,-0.80347,122.84
-9.9388,0.010437,-0.17153,13.043
-6.0947,0.023746,-0.39584,20.808
-1.0215,0.026703,-0.094447,25.999
12.235,0.017265,-0.25834,-16.281
3.447,0.032177,0.16074,-4.7404
9.1217,0.034643,0.038513,-20.125
0.67382,0.047061,-0.029543,6.2707
4.2417,0.053874,0.43296,-59.471
1.4381,0.010923,-0.091348,59.271
3.1181,0.001942,0.20657,-77.761
4.0884,0.000317,0.57532,19.509
8.4868,-0.001045,0.15657,-18.829
-1.3315,0.001889,0.23851,-10.653
-12.668,0.018149,-0.26079,54.537
