MonthlyRes_Mean_RN_ERA_Residuals,MonthlyRes_Mean_SM_GLEAM_Residuals,T_CRU_Residuals,P_CRU_Residuals
-5.8825,-0.029731,-0.34522,-5.0755
-2.0119,-0.048552,1.3478,3.5043
9.2883,-0.031856,0.29714,-27.048
2.9318,-0.039119,1.2964,-22.841
3.3882,-0.050085,1.1721,-32.614
5.4066,-0.041132,2.4374,-11.065
19.377,-0.046557,2.5187,-65.151
9.0201,-0.047182,1.3437,13.392
1.9281,-0.0303,0.28117,12.557
0.60649,-0.014161,-0.071609,-17.061
6.6069,-0.018455,0.10478,-14.203
5.3709,-0.030161,0.16867,-48.501
-12.942,0.017891,0.9669,45.522
-8.2806,0.037218,-1.5518,26.461
4.1864,0.005429,0.74815,-20.196
3.7796,-0.040981,3.2593,-41.988
7.175,-0.019829,1.2016,42.689
8.833,-0.025721,0.15093,-50.279
1.823,-0.031462,1.4016,-22.177
-5.6962,-0.031615,0.37732,13.216
-2.7049,0.014808,-0.33935,49.819
-1.5843,0.018199,0.057876,64.526
0.50899,0.020989,-0.79073,-16.54
8.935,0.005741,0.82315,-27.188
3.1712,-0.045643,0.47139,-44.241
9.3133,-0.052447,2.2026,-59.627
-11.065,-0.056845,1.6776,-27.109
0.99372,-0.008501,0.96375,-27.251
13.585,-0.023212,0.65611,-29.249
-11.985,0.029739,-0.44458,57.033
5.4422,0.023532,-0.34389,-34.515
2.805,-0.001191,-1.2432,-31.771
3.5825,-0.010778,-1.2599,-24.294
3.1105,-0.023281,-1.6126,-43.237
5.6097,-0.036136,1.1888,-49.378
-7.8253,-0.046403,-0.17236,-35.501
-1.8074,0.012795,-0.049125,12.371
-13.271,0.017657,-1.2679,38.01
-5.3171,0.040607,-0.26787,10.378
1.887,-0.033763,0.068236,20.836
-10.104,-0.032433,1.9356,-25.362
2.1451,-0.029802,2.2599,-15.08
-7.8151,-0.009729,-0.9894,44.147
-6.2615,0.036905,0.71129,107.89
1.4462,0.046969,-0.38037,-29.756
-1.1396,0.031038,-0.48315,-17.775
-2.3102,0.023029,-0.056764,-1.8662
-2.1509,0.023813,0.20713,-1.0641
3.7145,0.014038,-0.019639,-23.717
2.7023,0.006741,0.58661,-12.578
5.9665,-0.018636,-0.98839,-35.01
-18.995,0.062973,-2.8773,164.4
9.0191,0.064864,-1.2849,10.725
11.098,0.038189,-2.3856,-27.343
-1.7613,0.03542,-0.53492,35.209
0.52958,0.037033,-0.90922,-30.672
1.6966,0.006196,0.32411,-44.269
-7.9427,0.013716,-0.30367,78.388
-3.9937,0.026723,-0.052278,29.921
-9.6106,0.026507,-1.7134,3.773
-19.469,0.022121,0.034846,42.146
-6.6644,0.030385,-0.4839,25.809
-1.9211,0.032835,-1.6089,-4.5975
6.1905,-0.03383,0.052207,-69.24
-1.8787,-0.041045,-0.53043,-36.263
-1.9217,-0.04396,1.0939,-30.906
-5.3623,-0.039673,0.71957,11.721
0.35183,-0.034378,0.79526,-21.51
0.67872,-0.012689,-1.2214,16.568
1.1736,-0.031078,0.000819,-53.225
-7.0948,-0.004355,0.27721,68.883
-2.0284,0.013886,-0.4589,-3.0149
-3.2856,0.018216,-1.8857,1.6327
-4.8775,0.017649,-1.1794,-2.3784
6.8545,-0.003409,-1.3794,-48.01
0.75939,0.010536,-2.4933,-15.878
6.4876,-0.00522,-0.27595,-44.301
11.507,-0.030999,2.0484,-51.619
3.6667,-0.043773,0.92405,-27.792
0.27078,-0.049925,0.74975,-14.798
