MonthlyRes_Mean_RN_ERA_Residuals,MonthlyRes_Mean_SM_GLEAM_Residuals,T_CRU_Residuals,P_CRU_Residuals
4.1502,0.004073,1.2552,4.3184
-0.22494,-0.036293,1.2601,-88.561
0.72698,0.002821,-2.7177,-16.033
-10.687,0.002463,-2.267,-5.2025
1.4298,0.000259,-0.087858,-53.807
6.2635,0.005029,-0.80869,-17.165
6.1786,0.007479,0.82673,-37.177
6.7876,0.007117,1.0413,42.154
18.491,-0.00213,0.50242,49.186
14.4,-0.025127,2.7503,-24.11
3.4326,-0.009352,2.692,96.87
10.506,0.034214,1.2767,52.932
1.4779,0.029745,0.20598,3.0545
-0.61338,0.028075,2.2164,35.668
-5.2549,0.020622,-0.64402,-16.926
12.222,0.000476,1.9199,-30.137
-5.9961,-0.000555,1.897,9.4114
16.398,-0.005293,1.6226,-38.533
5.3663,-0.002751,3.7518,31.113
-8.7923,0.008933,-1.4503,23.784
0.36111,0.017757,0.91709,84.555
-24.383,0.045319,-0.05999,125.93
1.5386,0.040285,-0.71832,-32.061
6.7924,0.024089,0.2164,-19.398
1.4668,0.037102,0.94566,-7.1261
0.13051,0.030049,0.25607,1.6621
2.7584,0.022839,3.9207,60.168
-12.628,0.018951,-5.1155,23.057
-4.7047,0.017761,-1.2634,-8.1942
-6.006,0.018675,-1.3127,31.986
1.432,0.017239,-2.1335,-33.718
-26.329,0.015915,2.2394,35.178
-22.604,0.027473,-1.9432,15.625
-0.071656,0.043969,0.62968,129.43
-12.819,0.045848,-0.37865,61.509
-4.7194,0.051925,-0.41893,-22.229
-3.3369,-0.029249,0.93533,5.8683
-7.4847,0.015261,1.9707,109.76
-4.928,0.013764,-8.0147,7.8878
3.6591,0.018366,2.3242,-16.198
4.7285,0.015794,3.2013,-7.7747
-11.044,0.015188,0.377,7.0308
-20.2,0.020176,-3.4188,23.977
-9.6427,0.016421,-1.3959,-52.703
-14.724,-0.001554,0.72144,-60.506
17.246,-0.035206,2.5444,-77.977
3.6284,-0.076524,4.461,-37.072
1.4577,-0.04921,0.79575,-3.3845
-8.4934,0.007714,1.325,96.513
2.107,0.024,0.68542,11.276
3.4236,0.017442,2.85,18.832
0.051204,0.010586,-0.23611,-26.004
5.0285,0.007368,5.016,-14.78
-23.022,0.010178,-4.1583,15.275
-20.591,0.019147,-1.3292,19.246
-0.57805,0.022541,-1.5062,11.142
5.6438,0.022287,1.3111,36.238
7.1969,0.020669,-0.76597,-15.807
6.7793,-0.018228,1.3507,-89.078
-8.3821,-0.027176,-0.03958,-7.29
-10.596,0.036489,0.66468,91.707
-7.1178,0.02865,-2.6999,54.495
-8.4332,0.021075,-5.5103,-7.9484
-8.161,0.016786,-3.8714,3.9155
-1.984,0.015995,-2.4444,27.889
10.394,0.014039,2.5063,37.995
8.9819,0.002528,3.0105,-71.935
8.3055,-0.000586,1.5334,-13.889
-3.7775,-0.013124,-1.5492,-13.717
-0.26599,-0.018618,-0.4513,29.137
-7.1472,0.024634,-2.0846,-9.4831
-4.7337,0.00499,0.50009,27.429
-6.4343,0.045585,0.67935,33.452
2.1522,0.030748,-2.7852,-38.96
1.9446,0.021452,2.0544,-11.279
6.7258,0.014678,2.7932,-30.54
-1.3949,0.015062,-1.7297,-1.9915
10.22,0.01427,2.546,-21.586
9.4437,0.00309,2.4502,-50.44
-12.686,0.018952,0.8981,84.631
1.6122,0.011643,1.6655,-28.973
-1.1934,0.032052,1.0884,61.856
7.3127,0.021712,-2.395,-18.014
-13.499,0.02136,1.9148,135.17
8.3063,-0.016752,-2.456,-48.629
-0.52221,-0.010179,1.9294,32.159
-3.39,0.003794,2.394,14.465
6.4381,0.016321,1.7329,-13.196
16.627,0.008711,4.935,-15.647
-8.7952,0.014665,2.4107,6.6835
10.16,0.014612,1.7649,-54.371
13.772,-0.01129,2.9878,-51.9
-1.1912,-0.028421,1.9051,-54.853
-0.80988,-0.025597,1.6031,-19.899
-11.867,-0.016311,0.019719,58.131
-1.9218,0.003554,-0.39556,-37.582
2.369,-0.086645,-2.8913,-63.835
2.6167,-0.07478,0.34411,8.4786
5.5663,-0.064622,1.5587,-18.74
6.2808,0.004033,-0.40241,-17.726
2.469,0.002716,-2.4503,-22.278
16.021,-0.013547,0.37536,-30.322
16.199,-0.024688,0.32953,-71.076
