MonthlyRes_Mean_RN_ERA_Residuals,MonthlyRes_Mean_SM_GLEAM_Residuals,T_CRU_Residuals,P_CRU_Residuals
-0.9591,0.007181,-0.12656,-58.492
-3.5101,-0.008762,2.2408,21.649
-2.325,0.009167,0.69705,-13.454
2.5426,0.001614,2.6637,9.9938
2.3328,-0.01232,2.1582,11.729
2.3991,-0.004129,-0.29045,-1.9299
-1.7339,0.027184,-1.6863,45.537
11.614,0.009514,-0.069615,-76.581
-0.83909,0.005608,-0.38142,0.68334
3.3001,0.003909,-0.59045,-19.788
4.2856,0.017023,0.3915,26.827
7.6993,0.007066,-1.1557,-11.408
14.996,-0.00728,-0.63506,-89.951
-1.1431,-0.018396,-0.13089,31.54
0.39111,-0.000653,-0.18923,-70.903
-12.251,0.039904,-0.84617,84.987
-1.8561,0.042617,0.15244,108.12
6.6317,0.028805,-0.63089,-52.478
1.3584,0.006735,0.56355,-43.842
4.9243,0.008954,4.1212,92.952
9.5805,0.017974,-1.476,-14.913
4.1267,0.016122,-0.010061,-18.31
-2.8568,0.019584,1.3469,12.806
0.35419,0.019,-2.0003,-25.679
1.857,0.000538,-0.97967,-69.473
-1.4246,-0.027825,-0.42551,7.7691
2.2464,-0.014789,-0.45884,-31.524
0.98495,-0.0075,-0.59078,-15.434
-19.171,0.028901,-1.1172,71.853
-17.345,0.032559,-1.1505,40.051
8.8864,0.016051,0.26894,40.661
4.804,0.009063,0.90158,-33.469
-5.9109,0.00996,0.67935,2.0656
-2.031,0.006486,1.3203,-5.2059
2.1874,0.005014,1.3523,15.534
6.9786,0.015461,1.43,75.875
7.291,-0.02086,0.075714,-45.044
1.916,-0.041368,-0.67012,-42.827
10.921,-0.07818,0.77155,-60.92
-11.771,-0.012718,0.3396,29.919
2.6637,-0.008041,0.28821,-47.143
-2.1157,-0.012134,0.10488,44.28
-2.7548,-0.002698,-0.025675,-5.7599
-12.892,0.015203,0.60696,94.41
-0.46715,0.01246,-2.4903,-26.756
-21.348,0.016998,-1.9493,22.023
-0.86588,0.021972,-1.0173,-19.937
3.1922,0.010404,-1.7146,-27.922
3.1318,-0.011684,1.7561,17.435
-7.3319,0.033089,-1.0647,103.75
3.7473,0.003247,-2.4481,17.633
2.6756,-0.076997,0.11999,-7.7021
22.271,-0.072632,1.8436,-50.54
-8.9995,-0.04032,-0.18973,40.683
-2.1783,-0.014791,-2.5453,-22.281
5.7147,-0.017074,2.1624,-13.362
-17.099,-0.006977,-2.9599,15.748
3.9551,-0.011841,1.3311,-15.474
-6.9129,-0.018072,-3.362,-9.6834
1.4484,-0.01681,1.0658,-16.668
1.533,-0.022997,-0.31351,47.988
6.0087,-0.034994,1.3407,-53.295
6.2069,-0.058297,1.0573,-70.188
5.831,-0.015054,-1.2496,9.5515
