MonthlyRes_Mean_RN_ERA_Residuals,MonthlyRes_Mean_SM_GLEAM_Residuals,T_CRU_Residuals,P_CRU_Residuals
19.412,-0.045707,-0.067967,-58.313
2.6925,-0.044207,1.3438,2.4386
13.866,-0.053479,0.66537,-40.877
12.97,-0.044454,2.4688,59.707
7.3142,-0.042135,1.232,-11.958
-0.022751,-0.008469,-1.2964,56.131
10.164,0.001101,-1.2339,37.715
19.545,-0.012354,0.1237,6.5831
-1.7198,-0.034694,-0.21588,0.52544
7.5598,-0.026466,-0.31588,-8.7662
0.30439,-0.019679,0.24453,-5.1079
12.351,-0.014204,-0.57283,-6.4093
2.219,0.003191,-0.78968,-19.786
-4.1939,0.010057,-0.90218,40.548
16.823,0.004245,0.20546,-44.259
-14.447,-0.003585,-1.1862,35.344
-3.2621,0.009606,0.022125,110.38
9.2201,0.007621,0.2756,-1.3606
-6.6325,0.000335,0.41379,20.075
8.8447,0.000364,2.4756,-2.3786
2.7547,0.000421,-0.63412,-10.742
0.88017,0.002712,0.31588,-5.0585
-5.8626,0.009553,1.3763,-6.9502
-7.5291,0.010017,-1.6411,-6.1516
8.3188,0.001854,-0.032921,-37.454
0.83934,-0.018985,-0.52042,18.055
0.083304,0.031592,-0.68778,36.224
-6.7507,-0.001345,-1.0294,-73.998
-8.5777,-0.00891,-0.77112,2.2131
-13.54,0.018088,-1.3426,71.322
3.316,0.014356,0.72055,15.508
6.4924,0.001499,1.2824,-17.296
-5.7596,-0.001735,-0.15237,-0.084119
-7.5097,0.006582,0.97263,-5.7008
-7.5822,0.008063,1.0331,-3.6925
-19.318,0.007537,0.71569,6.6062
11.083,0.018716,0.64884,17.479
12.244,0.021318,-0.58866,-20.012
21.743,0.004966,1.469,27.306
-3.0733,0.030448,0.45231,70.285
20.38,0.021862,-0.61436,-13.054
2.6612,0.010235,-0.26088,-47.045
-5.2859,0.007533,-0.24769,-8.0347
-15.129,0.013615,-0.43588,5.0118
0.15741,0.021312,-2.8706,-6.2014
-7.2799,0.026364,-1.7956,4.7569
-7.1702,0.04275,-2.0102,-3.1097
-0.74211,0.037754,-1.3525,-9.8111
-8.0212,0.001906,0.5306,-26.388
-18.871,-0.029076,-1.5819,-31.604
-29.185,-0.033736,-2.4993,37.014
-6.7479,0.030594,0.23407,24.867
9.9705,0.019649,0.5924,-14.396
-22.052,0.026803,-0.85412,110.51
-0.70887,0.022417,-1.4409,-18.902
-2.6715,0.016692,-0.029124,-9.9555
-7.7193,0.014532,-2.7138,-0.56867
-1.4118,0.020287,-0.43885,-3.5353
-10.819,0.028207,-2.4034,-2.877
-0.004737,0.019665,0.72921,-5.8284
-22.23,0.032106,-0.41264,23.145
-8.3001,0.050055,-0.025142,23.479
-5.301,0.042034,0.3075,45.272
11.436,-0.000514,-0.43417,-33.3
-25.766,0.009972,-0.85084,11.986
2.6198,0.017586,0.25264,-14.405
-8.4056,0.016573,-0.28417,9.2057
3.3499,0.019042,1.5776,-9.9228
3.0462,0.016283,0.79291,-1.736
-4.1005,0.022696,-0.057086,1.2974
-12.894,0.037247,-0.54667,5.3057
-12.368,0.043077,-0.78903,-7.1957
1.0365,0.037549,-0.80588,-10.423
-6.3622,0.013887,-0.54338,8.8364
0.47621,0.001066,1.0643,-2.2206
3.4069,0.023748,0.89759,-27.592
-13.939,0.008213,0.030923,-34.231
0.43762,0.013479,-0.8906,-38.122
4.7001,0.013288,0.89759,7.0134
3.7053,0.010142,1.0344,-6.565
-1.4882,0.011153,0.69967,3.4968
-1.5674,0.019477,1.3997,4.1551
-11.956,0.032791,0.18509,6.5384
