max_5consec_Ix5dayRN_ERA,max_5consec_Sx5daySM_GLEAM,T_CRU_Residuals,monthly_Rx1day_P_CPCU
155.17,0.26491,0.1961,14.907
142.99,0.32973,0.38013,20.499
177.67,0.27381,-0.3421,7.784
176.52,0.27484,0.31832,21.858
160.34,0.29685,0.77457,11.813
167.23,0.2294,0.32596,12.951
157.68,0.25922,-0.18307,11.836
160.11,0.26126,-0.33099,4.0861
132.68,0.32615,-0.5546,3.5473
130.04,0.29391,-0.35668,7.1708
147.34,0.25945,-0.18654,2.5178
156.93,0.23419,0.39818,1.9916
161.2,0.24189,-0.23911,3.9053
163.0,0.24305,0.30186,7.1015
157.62,0.26043,0.028943,5.6596
159.35,0.24984,0.50603,1.0673
176.85,0.26528,0.46783,11.42
165.4,0.36574,0.42825,64.357
163.96,0.39313,-0.3655,37.17
145.83,0.39674,-0.35995,45.63
134.19,0.37033,-0.094668,2.6371
129.04,0.30527,-0.84675,7.813
139.48,0.27809,0.29839,7.3951
154.27,0.2587,-0.04189,4.4272
162.46,0.27519,-0.35418,20.487
151.57,0.36706,-0.18821,34.147
166.87,0.3825,0.038872,37.694
160.04,0.27814,0.51596,15.072
165.73,0.28645,0.47776,22.584
170.12,0.26696,0.51318,16.034
161.61,0.33106,0.16943,38.465
145.75,0.3641,0.049984,21.958
131.65,0.34518,0.56526,3.1544
130.86,0.30176,0.68818,5.3131
138.67,0.27023,0.23332,6.7889
161.16,0.24565,0.69304,3.9826
161.4,0.22654,0.75575,5.9535
160.04,0.24786,1.0217,8.1419
166.05,0.34479,-1.4762,29.877
157.41,0.32654,0.92589,1.9168
176.37,0.29857,0.31269,20.926
170.36,0.27997,0.57311,13.368
164.0,0.2626,0.75436,8.3253
153.46,0.29614,0.45991,14.582
141.6,0.29059,0.75019,15.377
132.04,0.2879,0.79811,1.3221
143.01,0.25746,0.49325,5.1944
151.98,0.2358,-0.29703,3.518
166.29,0.24161,-0.53432,5.7074
162.67,0.34809,-0.84335,53.342
158.24,0.37662,-0.49127,25.716
153.71,0.34544,-1.6892,14.791
172.96,0.34869,-0.75238,8.7213
170.03,0.30023,0.033036,15.488
152.17,0.34794,-1.3857,35.407
152.27,0.35105,0.26984,5.2849
133.21,0.30218,0.18512,2.6812
128.71,0.27443,-0.19196,4.7445
133.44,0.26848,-0.24682,4.1218
157.63,0.25052,0.037898,0.94505
165.27,0.24084,-0.2744,3.3212
171.17,0.29025,-0.15842,21.809
155.79,0.29759,0.06866,14.899
158.38,0.33596,0.32074,8.1308
143.21,0.35176,-0.59245,29.371
176.89,0.38264,-0.40703,43.977
154.29,0.39809,-0.52578,28.007
148.51,0.39861,-0.52023,13.93
131.14,0.36605,-0.65495,5.5051
129.32,0.32537,-0.15703,1.7549
138.3,0.28682,-0.4869,1.4602
152.32,0.25536,-0.002173,12.923
164.13,0.24456,0.36053,12.818
164.51,0.2982,-0.048494,26.312
155.81,0.37901,-0.17141,32.767
168.18,0.31326,0.28067,16.961
164.95,0.29191,0.017478,9.1984
161.59,0.28383,-0.34711,11.436
164.38,0.38352,-0.065855,48.359
143.73,0.39039,-0.3103,12.861
131.45,0.38558,-0.79502,2.4563
128.51,0.33344,-0.52211,1.4859
147.08,0.28499,0.17303,0.50926
157.95,0.24845,-0.34224,5.9733
163.05,0.28459,0.72046,34.526
163.12,0.31993,0.86144,22.054
161.38,0.31333,0.78852,17.886
158.91,0.37596,0.1406,19.244
176.85,0.3443,-0.022593,14.718
171.09,0.3599,1.1628,18.245
169.12,0.37638,1.4191,26.114
142.24,0.38581,0.44963,17.027
128.28,0.38824,0.039907,12.267
133.6,0.34913,0.46282,7.0376
141.16,0.30962,0.43296,10.857
146.6,0.28962,1.1177,1.9037
165.72,0.2653,0.005392,13.219
159.5,0.28076,-0.32864,16.187
157.96,0.36336,-0.45155,53.161
153.61,0.31023,1.0755,11.013
167.78,0.30852,0.83734,39.855
166.84,0.38781,0.62275,23.86
169.1,0.39375,0.204,34.195
147.15,0.38924,-0.090441,12.836
135.68,0.34152,1.3748,3.0197
130.98,0.30816,0.34775,3.5022
146.81,0.28273,0.067892,4.8543
154.56,0.26315,-0.022386,4.5022
163.49,0.29213,-0.33468,5.3843
165.28,0.30494,-0.36871,15.329
151.65,0.36209,-0.66662,32.721
146.4,0.39617,-0.48954,35.364
179.87,0.39303,-1.4277,18.764
169.07,0.3602,-0.26732,25.481
166.24,0.39477,-0.88607,24.846
161.06,0.39563,-0.53051,11.638
136.67,0.36053,-0.51523,4.0057
133.99,0.31384,-0.31732,9.4478
