MonthlyRes_Mean_RN_ERA_Residuals,MonthlyRes_Mean_SM_GLEAM_Residuals,T_CRU_Residuals,P_CRU_Residuals
-2.9315,-0.024784,1.3943,-13.663
-3.2241,-0.008023,0.80054,27.386
11.304,-0.025047,-1.6272,-57.875
0.14387,-0.030192,-1.3453,-12.036
4.6968,-0.017368,-0.36404,9.8107
7.3381,-0.008068,-0.70015,-37.357
3.266,-0.01521,-0.37446,-36.849
6.5089,-0.019889,0.99846,-70.987
15.497,-0.025586,1.7325,-24.582
26.754,-0.058427,3.2228,-65.119
10.517,-0.07093,3.4742,-60.384
-3.6382,-0.071122,3.3526,120.55
-10.519,0.015687,-0.075276,32.921
6.37,0.011082,1.3004,-66.42
3.3345,-0.009243,-0.42666,-112.93
7.0037,-0.029289,0.094169,-64.934
7.2622,-0.023032,0.77264,-6.7711
2.5477,-0.018294,0.35459,-16.732
6.6431,-0.021603,3.8358,-39.311
-7.5831,-0.009241,-1.2496,68.739
-11.444,0.013597,1.4574,26.447
-4.8679,0.026549,0.97264,31.659
-4.8031,0.03501,-0.62597,6.5441
10.109,0.019551,0.027502,-39.674
3.5979,-0.033537,0.4746,-9.7002
-3.8733,-0.015841,0.40029,65.433
-5.7821,0.023669,2.8982,161.49
-2.2412,-0.007523,-0.90596,48.444
-3.3864,0.002198,-1.2775,-34.418
3.8276,-0.000948,2.4545,-67.529
-11.563,0.004435,-1.4393,-33.357
-3.0329,-0.002343,1.6503,-22.407
-0.13598,0.009059,-0.69276,67.15
0.63523,0.002874,0.39752,-3.087
-8.9996,0.011029,0.7739,-21.602
14.4,-0.017035,-0.097623,-86.045
-1.3658,-0.043275,1.4245,-42.947
-1.9028,-0.041451,0.37517,-0.013306
-3.57,-0.000527,-5.8519,29.723
0.93949,0.013917,-0.20608,-68.052
-2.5608,0.009741,0.49739,0.911
5.3053,0.001837,-0.59566,-45.175
-14.546,0.007371,-2.7144,11.871
-11.823,0.014482,-1.0748,21.596
-0.70495,0.004614,-1.0179,-9.4709
4.5953,0.025964,0.14739,-32.808
2.6421,-0.008554,1.7238,-6.3487
11.678,-0.033201,0.67725,-60.817
-22.771,0.05463,1.4494,208.63
-0.14767,0.04762,-0.49996,19.54
-7.4677,0.025049,5.048,1.5771
8.0883,-0.004159,-2.2062,-51.274
7.1967,-0.003552,1.3723,24.965
-4.4143,0.00782,-1.0458,20.378
-4.6595,0.005652,-0.66454,-36.4
10.881,0.009518,-0.44996,31.55
6.0048,-0.012549,1.057,-66.067
-3.3108,-0.011988,-0.77773,12.895
-6.8177,0.020104,-0.80134,34.58
-0.81972,0.025456,-0.82287,47.212
-10.409,-0.048356,1.7492,28.66
-11.855,-0.022073,2.3499,60.794
7.6738,0.001237,-1.9272,-34.894
4.5104,0.017305,-3.0813,-34.745
-3.7628,0.010855,-2.5029,9.6931
-10.486,0.00915,2.3791,32.707
-1.1651,0.007382,1.0853,38.554
6.4318,-0.001966,0.42492,-48.771
13.823,-0.008294,0.20686,-20.639
-2.6194,-0.021078,0.22214,-11.501
1.9318,-0.026159,0.34853,-15.942
-5.1373,-0.036586,0.077003,-27.91
-10.278,0.01927,0.049101,-12.411
-5.087,0.017681,-1.0252,22.547
-1.8661,0.010564,-0.052288,-42.741
10.097,-0.011058,1.6685,-81.742
6.4511,-0.006858,2.597,-3.6533
18.776,-0.013945,1.429,-68.264
1.2398,0.005812,1.0102,58.557
-3.9844,0.006955,0.1748,-9.1429
-20.914,0.020744,0.70674,60.79
19.887,0.004725,1.597,-61.798
3.1725,0.012581,-1.7016,41.387
-13.753,0.016788,1.6769,0.49391
8.1667,-0.024448,-1.451,-55.782
-2.9932,-0.000238,0.49967,93.176
-5.1563,0.014806,0.92259,172.69
-0.11117,0.010119,0.068421,-23.788
-11.539,0.00658,1.3219,52.2
6.6834,0.006139,-0.17116,-23.361
10.651,-0.006108,0.18509,-102.91
-4.9549,-0.017312,2.2247,7.6607
-6.2084,-0.016036,0.23162,-24.407
-5.2469,-0.017994,-0.32811,-26.744
-0.15528,-0.031371,1.4733,12.216
4.366,-0.018291,-0.048246,-12.953
-3.3844,-0.009888,-1.7511,-18.379
2.1108,8e-05,0.49955,154.03
0.62589,0.010971,0.77246,-38.609
1.361,0.017714,-2.3067,-40.159
3.4929,0.010595,-0.52823,-34.421
10.433,0.008768,-0.99629,-14.907
9.4551,0.00738,-0.49004,-13.486
18.353,-0.026657,-0.60045,-102.34
8.3049,-0.050025,-0.11851,-60.778
-10.221,-0.031094,-0.47823,41.909
-10.733,-0.020709,0.27316,22.244
2.8564,-0.012442,0.70163,-21.424
5.8934,0.002568,0.24873,-84.975
7.0612,-0.029689,1.0744,-103.67
7.2409,-0.054463,-4.2527,-77.73
-4.2289,0.011076,2.5432,-0.95581
-10.87,0.011036,-3.5034,152.46
-3.1983,0.007485,-0.27141,31.021
13.87,0.001804,0.40984,-50.707
-2.2252,0.012947,-0.37558,41.743
-22.551,0.024211,-1.6686,85.85
-17.844,0.049042,-1.8534,79.038
-1.8373,0.038203,-1.377,-38.877
-0.23818,0.028656,-1.9985,-19.295
3.5714,0.039214,-1.0514,73.678
2.6235,0.023913,1.9243,-61.013
-4.2249,0.014283,-0.72779,0.62345
0.65873,-0.029056,3.318,79.698
0.93779,0.003319,2.8965,37.311
-21.612,0.008923,0.72846,100.3
-4.2531,0.014026,-0.59029,68.296
-11.041,0.017454,-1.4507,118.92
17.297,0.007347,0.88124,-10.271
1.367,-0.011775,-0.85348,1.7415
-8.1651,-0.00199,-0.52709,-11.124
-4.8675,0.000564,1.4514,4.8582
4.6945,0.011239,0.62348,96.682
-3.0601,0.040258,-2.4258,6.1652
-7.9935,0.027057,1.7971,22.527
-4.7265,0.017546,-1.3071,47.826
2.2076,0.010621,1.6464,-30.535
7.9954,0.004867,1.1533,-31.397
-12.651,0.011319,0.75959,130.35
-15.889,0.015959,1.5742,-3.0501
-4.2365,0.001959,0.28112,-57.667
6.6653,-0.000321,-0.30361,40.795
-4.0252,0.01488,-1.4272,-7.6702
-13.347,0.032855,-0.97374,6.2867
10.504,0.020537,-0.12665,-97.19
-4.2177,0.009723,-1.826,4.2688
-5.0063,0.013917,0.046964,34.531
-0.58482,0.020005,0.4678,-19.045
-1.4159,0.011123,2.5213,-19.157
9.0184,0.009844,0.15321,4.707
4.0471,-0.003572,-0.41554,-36.897
-5.2335,-0.013448,-1.426,-52.972
-21.132,0.016665,-1.619,47.061
-0.94424,0.033624,-1.0537,46.874
3.2962,0.035039,-3.4023,-28.992
2.7041,0.042289,-1.3989,53.115
-0.24138,0.022888,-2.0518,96.914
0.5873,0.033001,-2.8511,-1.7777
1.0739,0.024491,0.44684,22.609
-8.0746,0.019014,-0.50733,50.083
2.935,0.010336,-1.2289,-15.453
-4.9613,0.00903,-1.8469,-40.089
-14.998,0.011482,-2.5907,53.057
-8.5814,0.014457,-1.3261,-33.618
-16.948,0.012404,-0.39413,-3.0103
21.762,-0.005107,1.0461,-72.473
-4.7399,0.000585,0.57253,16.187
1.3273,0.000326,-1.374,32.219
-11.051,0.038441,0.4231,0.29257
-8.1191,0.042683,1.9488,91.801
-1.2622,0.02578,1.7467,12.288
-3.0143,0.016585,-0.80745,41.337
2.7781,0.011927,-0.20398,-14.475
0.91977,0.008163,0.37796,-1.0359
-0.56599,0.004119,1.0842,-18.589
0.44414,0.010739,-1.2762,-18.289
5.2442,0.006371,1.3057,-29.432
-7.8925,0.029884,-1.404,117.46
1.1863,0.054121,-2.1526,14.44
2.0519,0.054441,-1.1741,-29.053
11.169,-0.012769,0.64798,-83.354
6.9161,-0.022817,-0.67633,-68.846
-0.67075,-0.038272,-0.15341,-15.684
-5.8214,0.020239,1.4174,44.016
4.043,0.008016,1.0209,-59.871
1.2019,0.008801,0.85284,-40.407
1.5325,0.011041,-0.21591,22.114
-4.811,0.010192,-0.50133,-12.561
-4.1476,0.013846,-1.5194,5.9218
-0.86318,0.026457,-0.3291,-6.8907
-0.7046,0.013245,1.7223,-42.381
-4.2268,0.002611,-0.99924,-32.949
1.3253,0.028049,-0.12715,-26.45
-6.5193,0.032831,-1.9015,148.33
3.5405,0.02477,1.4715,-51.28
0.23157,-0.025501,-0.5327,-19.806
8.8792,-0.034843,1.1208,-64.793
10.474,-0.034444,-2.9723,-42.654
12.826,-0.029719,-0.84103,-15.732
19.171,-0.018182,1.7985,-26.932
-4.1565,-0.006884,-0.31951,20.2
-9.746,0.004387,-1.0292,96.288
-10.818,0.02723,-1.6028,34.098
-4.3463,0.025701,-1.5244,7.3046
-0.63778,0.009491,0.09773,23.228
-4.664,0.020932,-1.9016,-21.863
-0.048771,0.010019,-0.75366,4.7984
0.60803,0.017867,-0.53283,-35.577
-8.0372,0.014444,1.0706,74.686
-0.85953,0.010667,1.3776,2.6748
-8.3162,0.008872,-2.6662,64.896
-0.23101,0.000918,-1.5516,-68.904
-2.1774,0.008952,-1.5446,18.504
6.9914,0.016032,0.12065,-52.059
-4.7842,0.004733,-1.553,-11.524
0.50098,-0.006591,0.60051,-41.292
-0.93383,0.021996,1.3476,68.057
-0.060171,0.000758,1.4233,-37.71
-2.2537,-0.001086,0.84622,-9.748
-8.0902,0.019319,3.067,60.276
-2.8824,0.013645,1.6705,44.564
-8.434,0.012556,-1.4975,17.078
13.764,0.002367,-0.66628,-61.9
18.954,-0.010191,2.4733,-18.425
19.27,-0.004153,1.7552,-37.417
7.2712,-0.032439,1.9205,-45.88
4.694,-0.035475,0.84691,-7.3953
-3.2109,-0.015017,2.9504,38.637
9.6608,-0.044504,0.37248,-37.59
9.3777,-0.051789,2.6982,-77.981
3.5808,-0.035557,1.4711,10.381
-3.9222,0.010221,1.9669,53.88
2.5751,0.008301,3.8704,-73.607
-5.0232,0.008998,-1.4477,58.782
-8.7884,0.013435,1.3086,40.003
2.6972,0.012277,-0.30183,-2.0966
-3.9381,0.008371,-0.34488,65.211
4.1214,0.006502,0.2954,-48.801
14.902,-0.026567,1.3468,-32.842
8.9165,-0.035882,-0.57474,-45.485
2.7558,-0.066653,1.1974,-67.461
-7.355,-0.017578,-3.0269,134.27
-0.001307,-0.012751,-5.679,-22.416
0.85946,-0.032489,1.6668,-28.667
8.3596,-0.039684,3.5203,-43.878
-1.2999,-0.028436,1.5022,-17.04
2.6563,-0.026722,-1.1915,-48.893
-8.3647,-0.030089,0.72305,12.132
-25.1,-0.000456,-1.77,150.04
14.564,-0.011163,-0.10473,-76.298
18.318,-0.045286,2.3217,-58.263
11.734,-0.059836,0.80013,-3.1062
1.9124,-0.005627,-1.6778,33.943
1.1945,-0.031098,1.8729,-29.249
-0.82138,-0.000221,1.3458,95.338
3.1007,-0.005738,-1.4333,25.662
-10.546,0.003729,0.82015,139.95
-8.6881,0.011628,-2.5729,-14.461
-6.1017,0.006321,2.4583,-46.664
6.2493,-0.00083,0.42293,54.361
5.2017,0.004574,-0.77013,-19.282
-0.32779,-0.008297,0.72015,-50.094
2.1694,-0.023487,0.14654,20.19
