max_5consec_Ix5dayRN_ERA,max_5consec_Sx5daySM_GLEAM,T_CRU_Residuals,monthly_Rx1day_P_CPCU
230.65,0.47956,-0.56203,19.052
120.15,0.48082,1.7526,58.38
180.43,0.48299,0.086583,32.715
170.99,0.48693,1.0317,29.528
140.04,0.47599,0.59978,8.7495
184.3,0.4838,0.27617,58.943
203.45,0.48719,-0.63217,31.528
217.5,0.48722,0.23797,38.642
96.99,0.48049,-0.78217,6.2804
104.66,0.47284,0.11644,9.8801
141.65,0.47309,0.47894,9.6506
171.89,0.47564,-1.8655,39.414
200.19,0.46542,-0.73233,41.855
206.53,0.47237,0.55934,39.389
209.73,0.49636,-0.97053,41.914
184.66,0.48779,0.62947,18.843
186.08,0.48453,-0.021915,15.647
180.54,0.47915,1.4232,14.705
170.01,0.44452,0.39128,27.51
123.57,0.43513,2.4191,8.7285
91.525,0.4638,-1.8407,23.331
107.88,0.46299,-2.6921,12.59
129.38,0.43877,0.69545,8.415
164.16,0.42063,-0.149,19.125
187.98,0.49787,-0.26583,27.963
197.24,0.50144,0.35084,51.064
208.55,0.50127,-1.379,33.969
212.68,0.49372,0.24598,40.178
180.53,0.50048,-0.080413,60.775
146.01,0.50101,-1.4853,39.612
158.08,0.49947,-0.64222,44.587
123.65,0.50123,-0.039441,48.264
102.49,0.50177,0.22584,73.669
102.58,0.50085,1.7244,20.266
140.81,0.49314,0.036948,25.41
154.69,0.48405,0.1425,17.857
179.98,0.50158,-1.1243,41.05
217.71,0.50122,-0.83266,33.991
205.23,0.48922,-0.23752,23.353
194.27,0.49671,0.38748,42.895
182.71,0.49791,0.036089,27.132
171.18,0.50126,-0.96877,32.759
148.16,0.50103,0.29928,48.424
115.67,0.5018,1.6271,33.021
95.834,0.5018,-2.6327,24.435
99.557,0.50058,0.31595,12.644
134.91,0.49431,-0.89655,1.9462
145.2,0.5004,-2.141,35.578
187.29,0.45521,2.1422,21.905
185.56,0.48282,0.13384,60.808
226.9,0.49513,-0.79602,44.415
207.21,0.48248,0.52898,17.594
205.21,0.47822,0.45259,27.807
189.03,0.46299,0.12273,18.965
157.51,0.47746,-1.2842,26.911
116.34,0.48027,1.6686,20.357
91.353,0.46078,0.80884,4.5955
105.67,0.43954,2.2575,0.22178
143.07,0.41649,-2.005,10.064
174.45,0.45738,0.025507,39.493
177.79,0.43131,0.85868,22.601
208.89,0.44236,2.0003,30.447
215.35,0.41654,1.8205,14.133
209.99,0.49086,0.12048,19.522
195.49,0.47205,0.21909,19.389
181.37,0.49253,0.064231,62.747
143.42,0.48515,0.13229,14.524
123.46,0.49101,1.4601,36.139
93.337,0.48652,-0.39966,32.375
99.954,0.48383,-0.95105,28.447
129.98,0.4818,-0.81355,9.0323
159.37,0.44913,0.64201,10.167
194.53,0.48319,-0.89982,30.488
213.15,0.47281,1.8418,34.837
213.61,0.48948,0.036983,30.89
206.71,0.44744,0.71198,25.5
193.94,0.46097,0.035594,20.834
169.86,0.46665,-0.61927,39.65
147.91,0.46407,1.0738,26.053
124.08,0.48518,1.3266,36.351
93.864,0.48445,0.84184,7.0854
103.97,0.46667,-0.40954,15.484
144.62,0.48281,-0.072045,17.197
167.21,0.48401,-0.66649,28.375
182.28,0.49627,-0.58332,51.953
221.82,0.50148,1.1833,72.756
227.07,0.50077,-0.62152,31.661
218.06,0.48648,0.45348,24.546
198.47,0.48572,-1.3229,21.777
195.71,0.48122,-0.85277,15.116
149.55,0.48737,0.44029,31.267
107.18,0.49541,-2.1569,20.999
93.756,0.49931,-1.0417,43.146
100.6,0.49189,1.432,16.487
130.27,0.48893,-1.9555,21.159
158.39,0.48007,-1.175,11.135
180.51,0.45433,-0.34182,45.517
211.16,0.46745,0.24985,51.167
206.85,0.48022,0.39499,25.082
205.07,0.49841,0.54499,28.781
195.93,0.4997,-0.8064,21.773
185.5,0.5009,0.83874,14.879
153.77,0.49497,0.68179,20.495
104.49,0.50037,-0.71543,26.557
90.1,0.49953,-0.55015,8.8025
106.22,0.48085,-2.8515,0.17989
136.04,0.44858,2.311,0.70622
167.71,0.41215,1.4665,5.5864
196.99,0.49196,-1.0503,24.447
212.38,0.49404,-0.48365,27.803
197.93,0.49961,-0.23851,21.051
203.43,0.50073,-1.9635,45.711
180.73,0.50125,-0.6149,32.019
186.73,0.49712,-0.94476,26.043
145.72,0.49715,0.12329,15.304
119.72,0.4952,-0.49893,13.363
95.684,0.49351,-0.20865,27.838
97.676,0.49281,-1.16,22.507
134.05,0.50064,-1.6725,51.98
165.43,0.50107,-1.567,29.683
190.56,0.4986,0.66618,17.903
212.41,0.50111,0.70785,31.768
208.07,0.49726,0.27799,27.496
216.31,0.50142,-0.42201,27.936
219.59,0.48898,-0.073399,31.685
201.21,0.49119,0.62174,17.25
152.85,0.50079,1.6898,37.192
112.19,0.50169,-1.3824,60.416
93.28,0.50112,-0.76715,28.418
107.08,0.50088,-3.2185,25.232
130.36,0.49075,-0.40604,22.464
166.98,0.49966,-2.0005,38.838
192.8,0.49663,-1.4423,20.015
200.23,0.47584,-0.47565,22.052
199.96,0.49779,0.069492,33.562
221.87,0.491,0.49449,39.4
208.94,0.49723,-0.4819,27.07
174.73,0.49658,-0.46176,20.926
150.52,0.48471,-0.1437,20.029
130.12,0.49663,-0.14092,29.815
98.809,0.50085,-0.40065,25.252
105.8,0.49818,-0.027036,5.3014
128.63,0.47853,0.11046,3.8888
156.85,0.49129,0.66602,31.726
185.21,0.50111,-1.2008,51.57
210.73,0.49817,-1.2091,31.055
212.08,0.49561,0.035994,22.307
203.27,0.4949,0.51099,20.853
196.11,0.4737,0.3096,34.634
187.77,0.49647,-1.2953,56.326
150.25,0.50185,-1.8772,55.542
119.75,0.50185,-0.64942,53.916
94.877,0.5011,1.3409,22.319
94.455,0.4884,-3.6855,13.727
132.6,0.49421,-2.248,25.217
175.87,0.5018,-2.3675,35.167
194.37,0.49569,-0.20931,58.524
211.01,0.49907,0.15736,46.604
197.1,0.50174,-0.1725,38.06
212.46,0.49688,-0.2975,26.679
190.87,0.49545,0.026107,37.99
185.28,0.48543,0.22125,36.943
137.44,0.48767,0.2893,14.56
121.45,0.48223,-0.48292,22.883
95.005,0.49116,-0.64264,37.624
99.157,0.4915,-1.369,19.682
141.35,0.48484,-1.8315,10.624
158.51,0.47624,-0.87598,12.379
177.28,0.50153,0.80719,45.375
191.28,0.50158,-0.65114,20.743
208.44,0.50113,0.744,30.78
218.53,0.50164,-0.306,35.704
198.09,0.50135,0.11761,27.269
174.14,0.49264,-1.0373,23.858
152.7,0.50004,-0.5692,27.897
123.62,0.50176,2.5586,46.349
90.14,0.50134,2.3239,25.623
109.52,0.50098,0.54747,20.725
127.38,0.48913,3.71,7.5422
160.59,0.48688,2.7155,34.578
201.23,0.4925,-1.5013,35.485
209.66,0.4958,-0.48464,36.518
217.49,0.49233,-0.8145,28.754
194.62,0.5017,-0.1895,25.608
191.11,0.50119,-0.21589,38.155
183.99,0.49919,-0.42075,39.987
170.74,0.4997,-2.6027,37.446
122.75,0.49998,0.52508,26.942
96.688,0.4804,1.2904,17.105
101.58,0.48498,2.364,9.4223
133.99,0.47297,1.4765,10.352
148.84,0.43197,0.85703,18.801
189.65,0.49534,-0.5848,36.059
206.49,0.49782,-0.56814,21.23
192.09,0.50096,-0.148,30.68
211.29,0.50176,-0.548,28.719
188.32,0.50164,-0.47439,27.561
168.17,0.50115,-0.85425,32.122
152.39,0.49974,-0.96119,20.584
120.67,0.50179,0.39158,51.892
96.42,0.50106,-2.4681,6.363
107.39,0.49049,-0.54453,3.295
133.33,0.46237,0.29297,12.377
162.25,0.47268,-1.7765,23.774
187.92,0.50125,0.5317,67.841
204.95,0.50182,-0.001636,87.259
221.35,0.50167,0.1935,43.616
199.16,0.50185,-0.7815,40.932
194.46,0.50176,-0.33289,29.808
186.59,0.49872,-0.96275,18.109
163.82,0.49834,-1.6947,29.28
132.63,0.50137,-0.24191,42.52
89.765,0.50182,-1.3016,52.245
107.39,0.50117,1.622,16.279
137.94,0.48335,-0.61553,14.807
152.21,0.48066,2.015,41.203
196.89,0.50066,-0.5018,24.831
193.36,0.49668,0.039866,27.571
223.49,0.50008,-0.615,76.766
217.13,0.4606,1.485,21.198
198.94,0.47791,0.18362,17.896
195.06,0.49667,-0.59625,52.361
142.31,0.50115,-0.92819,36.277
123.16,0.5004,-1.6254,21.39
98.099,0.49873,-0.68513,20.649
102.42,0.48985,2.6385,4.4644
141.34,0.50159,-0.22402,40.389
168.22,0.50161,-1.1935,81.499
184.61,0.43427,0.7897,7.1777
204.74,0.44348,-0.69363,25.674
217.53,0.44053,0.77651,17.938
216.24,0.50147,-0.023494,22.929
202.93,0.49908,0.75012,22.424
165.84,0.50117,0.87026,43.139
155.58,0.50046,-0.28669,30.717
125.1,0.48861,-0.48391,28.5
97.877,0.50069,-0.19363,28.339
102.04,0.50138,0.15498,29.697
131.39,0.46649,1.0175,0.068957
168.6,0.45583,2.898,45.376
185.85,0.4995,1.7312,50.883
205.74,0.50065,-0.40213,56.508
213.53,0.49992,0.14301,35.663
208.3,0.45389,1.268,25.025
193.6,0.45624,0.61662,29.761
164.58,0.46905,-0.088242,23.762
161.61,0.4751,0.60481,31.855
116.47,0.48043,-0.46741,31.143
87.013,0.49085,1.3229,24.447
105.48,0.49236,-2.7285,33.093
127.78,0.50042,0.60898,40.62
159.61,0.50152,-0.93546,46.939
197.31,0.49432,0.5477,15.912
193.36,0.50119,0.13937,42.667
214.02,0.50177,-1.1905,26.591
203.09,0.49873,0.68451,28.155
193.08,0.50183,-0.066879,28.99
186.97,0.50023,0.25326,28.081
152.24,0.50144,1.0213,52.083
114.93,0.50014,-1.2259,31.702
100.08,0.50114,-1.0106,38.04
108.3,0.49593,2.138,7.4498
120.17,0.47772,2.6255,15.932
155.92,0.49698,1.281,69.407
185.55,0.44034,2.5892,24.138
195.33,0.48072,0.55587,49.972
211.56,0.48535,0.90101,40.367
213.38,0.49367,0.001012,17.234
194.55,0.49829,-0.90038,31.864
188.55,0.49795,1.4198,30.617
146.51,0.47198,3.1878,15.317
112.63,0.49942,1.7906,44.245
97.844,0.50024,1.6309,0.33424
95.438,0.46699,-0.54552,22.047
127.79,0.45959,1.967,11.977
170.27,0.43946,1.0225,10.405
194.08,0.49342,0.45571,45.751
203.86,0.49968,0.27237,49.185
210.05,0.50114,0.29251,31.401
206.04,0.49916,0.11751,51.622
194.04,0.49989,-0.55888,31.044
188.47,0.49848,0.53626,26.946
153.53,0.50008,-0.37068,49.128
117.97,0.49781,-0.5679,27.477
99.75,0.50055,2.1974,39.146
103.96,0.48331,0.99599,11.612
138.35,0.46551,-2.4415,12.624
162.76,0.48662,0.66404,40.975
199.79,0.4993,-0.02779,41.586
217.6,0.5004,-0.83612,51.704
210.73,0.50029,0.009015,52.666
225.74,0.49966,0.48402,46.76
209.14,0.44507,0.20763,12.863
183.62,0.44195,0.80277,34.125
151.45,0.47968,1.0208,38.413
109.8,0.50185,-2.7764,48.702
94.422,0.50177,-0.13612,40.37
103.81,0.50164,-0.96251,14.159
137.86,0.49767,0.074987,0.071305
164.86,0.45445,2.0805,35.017
186.21,0.49354,-0.58629,28.45
195.31,0.49887,-0.34462,34.005
202.79,0.50137,-0.44948,59.843
200.94,0.50094,-0.74948,45.442
214.85,0.49814,0.44913,13.579
193.45,0.44164,0.99427,8.8472
153.16,0.44882,0.41232,49.201
128.05,0.46907,1.5401,32.496
98.853,0.48127,2.3054,54.184
107.65,0.48028,-1.421,8.3417
134.44,0.45976,1.1165,17.801
170.9,0.47332,-3.653,43.084
166.16,0.4981,0.95521,23.577
205.78,0.49958,-0.25312,24.186
190.06,0.50119,0.26702,70.99
203.41,0.49191,-0.007981,41.488
209.83,0.49804,-0.15937,51.653
171.74,0.4881,0.41077,12.587
165.46,0.49945,-0.096176,61.17
125.96,0.49065,-1.2434,26.972
95.556,0.49513,0.64688,16.93
