MonthlyRes_Mean_RN_ERA_Residuals,MonthlyRes_Mean_SM_GLEAM_Residuals,T_CRU_Residuals,P_CRU_Residuals
13.274,0.031445,0.92797,78.728
-0.1057,0.009084,0.57033,51.806
15.933,0.015377,0.54811,-77.741
3.2695,0.01667,-0.42759,-24.303
-4.5751,0.00113,0.061998,15.743
0.43312,-0.002863,0.78978,-19.334
8.8494,-0.01212,0.34741,-35.962
0.20479,-0.021249,-0.34495,-41.559
2.7714,0.014673,0.32797,-45.316
1.1471,0.004042,-0.055363,-10.191
-2.6209,0.004484,-0.10675,9.9204
1.8404,0.002039,-0.10259,-16.962
-8.6862,0.009156,-0.88613,-0.78014
-1.7066,0.017527,0.29651,77.267
14.656,0.018903,1.4541,-29.356
-41.281,0.036616,-1.8729,112.88
-3.429,0.04699,0.4972,57.863
13.223,0.016868,0.32151,-87.2
3.5426,0.032249,0.53609,18.546
-4.5111,0.027144,-0.20558,50.409
8.2386,0.037175,-0.64794,-0.78708
-0.71689,0.025676,0.74373,-15.587
2.6784,0.017703,0.54234,-17.226
-5.2846,0.009551,-0.47849,4.4164
1.0612,-0.013269,-1.387,-33.526
8.8236,-0.026469,-0.6794,-62.079
11.141,-0.038708,0.12824,-62.327
16.733,-0.03016,1.1012,-126.11
16.363,-0.058932,0.59629,-184.56
-3.7032,-0.019238,0.6456,95.954
-4.7675,0.009581,-0.26482,54.025
0.85817,-0.002284,-0.60649,-37.262
-0.16691,-0.007954,-2.3738,-34.633
-1.7396,-0.015847,-1.2572,-34.383
-13.615,-0.01641,-0.28357,2.1777
-4.2097,-0.013901,-0.3794,-11.93
6.4602,0.006189,0.83705,-20.573
-4.4657,0.005392,0.54469,2.0494
11.01,-0.001444,-0.77267,-101.12
19.404,-0.033382,0.57525,-50.886
28.095,-0.084416,0.42038,-246.03
-1.2503,-0.053807,0.69469,-30.942
-4.9847,-0.044177,0.75927,18.004
-11.724,0.027595,1.1676,271.22
1.0651,0.035729,-0.22475,19.07
-0.92601,0.02959,-0.75809,-16.255
-0.48917,0.017004,-0.25948,-20.194
3.2295,0.005874,1.0697,3.7987
-3.5613,-0.006249,-0.66386,4.4808
1.5384,0.005532,0.16878,-3.5969
14.36,-0.008635,1.1014,-35.395
-17.632,-0.009923,-0.10066,-76.782
-5.571,-0.019927,-0.73052,-115.75
10.109,-0.034758,-0.081219,-126.46
-1.877,-0.036465,-0.091636,-55.668
-1.8558,-0.041878,0.016698,-41.655
-3.6903,-0.041419,0.47434,-29.701
-3.383,-0.029236,-0.259,63.599
3.025,-0.005441,0.46461,-24.515
-1.8199,-0.006938,0.29378,10.352
-10.994,0.028716,-0.58977,120.43
-6.5133,0.057942,0.067873,110.01
10.366,0.06216,1.1005,-74.141
17.276,-0.051692,1.3234,-140.28
-4.9121,-0.028186,-0.10643,-45.772
-19.663,0.005655,-0.50713,209.29
-5.4555,0.016838,0.057456,-36.764
-5.9146,0.019736,-0.18421,25.474
-0.73988,0.026768,-1.2266,10.553
0.74544,0.032998,-1.3849,38.828
6.1974,0.020463,0.28871,-23.561
-4.7917,0.006753,-0.63213,-13.694
-11.633,0.020309,1.0843,24.313
3.7032,0.003138,-0.20804,-46.765
-0.79898,-0.008658,0.7246,-95.313
-10.686,0.014925,0.19752,-47.0
15.551,0.023944,0.34266,-55.694
10.431,-0.006465,-0.33304,-2.6563
-1.3957,-0.006294,0.38155,34.415
3.8275,0.006342,0.58988,-32.497
-2.804,0.000368,0.24752,12.356
-6.6596,0.001135,1.7392,2.7812
-6.9019,0.013816,0.3128,21.692
-7.1657,0.013995,0.66696,13.385
-0.2927,-0.015285,1.9334,-17.658
-4.9175,-0.010114,0.49106,25.464
4.6706,-0.024056,0.19869,-64.834
6.9993,-0.047951,1.6216,-151.92
14.541,-0.069956,0.94175,-202.62
3.7685,-0.065753,0.99106,-41.428
-5.2077,-0.044729,-0.16936,47.693
-0.15267,-0.036399,0.61397,-35.169
-6.3479,-0.032389,1.1716,70.985
-3.2233,-0.022962,-0.51172,22.985
0.20301,-0.01395,0.38689,-12.704
-6.7548,-0.017277,-0.28394,-10.637
6.4748,0.029005,1.0575,-25.705
-0.68542,0.028933,0.19015,100.82
-25.953,0.054747,-0.25221,175.04
21.717,-0.052468,-0.1043,-175.77
