max_5consec_Ix5dayRN_ERA,max_5consec_Sx5daySM_GLEAM,T_CRU_Residuals,monthly_Rx1day_P_CPCU
228.91,0.31525,0.79836,26.599
59.524,0.37413,1.2796,13.653
205.43,0.27847,1.0754,9.1178
168.92,0.35813,2.4303,76.587
123.12,0.37343,0.25531,65.814
201.94,0.34954,0.002528,16.333
216.18,0.34538,-0.60372,13.014
227.53,0.30745,0.58933,14.128
34.841,0.37404,-0.3815,8.0896
53.126,0.37441,-0.13844,42.867
96.427,0.37286,0.30253,6.5125
138.41,0.35889,0.45808,15.318
189.65,0.31519,0.37956,45.533
218.14,0.31655,0.82331,19.472
227.94,0.31467,0.34137,35.479
230.93,0.29563,-0.72461,12.815
222.1,0.30875,0.82748,32.152
171.22,0.32118,-0.89266,21.064
107.36,0.34941,0.48234,14.716
67.181,0.35721,2.0816,21.622
35.327,0.35764,-0.77947,12.095
57.803,0.3529,0.38859,1.092
96.156,0.35523,0.47956,23.073
142.81,0.33065,0.16012,5.9395
191.18,0.34962,-0.69341,14.012
212.69,0.33669,-1.5997,15.763
225.11,0.31337,1.0434,23.202
230.88,0.31781,0.65243,41.742
213.63,0.29969,-0.64549,11.754
176.96,0.35593,1.3094,65.887
120.04,0.36089,1.7594,25.68
64.758,0.36629,1.7837,61.517
41.968,0.3654,-0.57744,5.0883
57.229,0.36649,-0.35938,9.1306
89.337,0.36328,-0.043408,9.2818
130.45,0.36053,0.76215,12.029
179.61,0.35815,-0.016375,10.459
223.44,0.35312,0.90237,5.0384
227.7,0.33007,1.1454,35.957
228.82,0.35018,1.0795,72.485
222.03,0.34396,0.20654,14.99
177.02,0.36316,-0.5886,39.612
116.8,0.36517,-0.4636,20.879
74.901,0.36612,-0.48929,15.759
36.963,0.36619,-2.4004,1.6451
54.488,0.36176,-1.6073,2.376
79.134,0.3679,-1.1664,47.046
143.4,0.36727,-0.28582,11.587
180.76,0.35796,0.88566,30.92
225.04,0.36093,-0.64559,39.537
227.16,0.31552,-3.1025,10.59
235.12,0.3219,0.70649,28.302
221.2,0.31635,0.40857,25.548
178.0,0.30803,-0.58657,10.12
110.95,0.33653,-0.26157,21.384
66.946,0.35682,-1.4123,44.81
38.666,0.35833,-2.2234,20.089
54.7,0.36207,-1.3053,20.281
97.216,0.36148,-1.6893,10.858
144.22,0.35968,-0.033788,10.103
175.3,0.34639,-0.86231,12.818
220.02,0.34352,0.10644,22.804
234.04,0.32713,-0.37551,18.631
238.13,0.30086,-1.5165,16.101
208.61,0.30085,-0.13939,14.121
179.76,0.28944,-0.88453,26.142
112.83,0.3254,-0.98453,14.257
72.189,0.32586,-0.53523,8.3585
37.797,0.32084,0.95366,4.9599
44.598,0.34961,0.54672,17.751
97.948,0.34877,-0.23731,0.84121
133.25,0.34974,0.61824,27.411
177.1,0.33896,-0.43528,10.815
211.82,0.32571,-0.49153,18.868
234.89,0.31369,-0.098473,7.645
238.36,0.3233,-0.28945,50.708
212.9,0.31133,0.13764,7.5524
170.23,0.27631,-1.9325,23.759
107.48,0.29256,0.1425,10.656
77.289,0.29292,-0.9332,6.6473
40.015,0.3015,0.48069,6.2736
54.187,0.3005,0.39875,12.022
90.137,0.33564,-1.2103,44.993
140.13,0.34867,0.14528,25.306
190.39,0.33935,-0.48325,15.656
225.08,0.33717,0.010504,36.838
215.38,0.32053,-0.84644,16.796
237.51,0.25749,0.73759,11.202
214.37,0.25634,1.9647,20.524
155.85,0.29815,0.044531,33.203
121.6,0.29423,0.71953,17.001
60.715,0.3259,-2.4562,17.085
38.921,0.33462,0.73273,17.832
48.429,0.34513,1.0008,15.507
88.56,0.34649,-0.83325,8.4588
138.99,0.34639,-1.3027,17.346
183.25,0.34961,-2.0562,13.387
217.09,0.32833,1.0625,27.283
232.86,0.30083,0.73059,11.254
232.5,0.30792,-0.76038,14.189
204.56,0.29698,-0.1333,15.447
158.0,0.33919,0.22156,26.529
118.75,0.32793,-1.8784,8.1012
