MonthlyRes_Mean_RN_ERA_Residuals,MonthlyRes_Mean_SM_GLEAM_Residuals,T_CRU_Residuals,P_CRU_Residuals
3.3185,0.025561,-0.36203,-31.307
-5.1782,0.010636,0.16644,11.979
-1.0975,0.022019,-0.93981,-35.444
9.8537,0.015498,-0.40092,-22.463
-4.2028,0.011947,-0.22661,5.3363
-2.5865,-0.017969,0.14422,15.459
11.725,-0.031282,-0.27939,-79.16
-7.9727,-0.004691,-0.37245,80.9
-5.3479,0.01105,-0.086337,-34.873
2.7699,0.005828,-0.037031,-207.26
-10.214,0.010117,-0.48286,66.184
7.216,0.009773,-0.074531,-68.637
-4.3698,0.015588,-0.15227,-19.34
-13.24,0.018922,-0.47588,51.065
-1.6642,0.024038,-0.018939,85.951
4.9849,0.023627,-0.60852,-1.0818
5.1431,0.019923,-0.4363,21.931
-2.3134,0.015461,-0.097411,-16.362
8.217,0.01258,0.20189,15.037
-11.575,0.011146,0.06995,55.354
13.192,0.002341,0.61717,-85.947
-7.45,0.006723,1.0165,373.89
22.699,-0.00508,1.1456,-60.791
-34.396,-0.010369,0.82898,35.139
23.382,-0.083847,-1.0238,-92.664
23.556,-0.10621,-0.24737,-153.68
-4.2129,-0.12697,0.18457,-177.27
-2.2696,0.024358,-0.40501,171.24
3.2374,0.018507,-0.53279,-76.518
-5.6768,0.007259,-0.4189,36.813
-11.701,-0.011862,-0.3696,303.44
-5.2492,0.01012,-0.62654,125.68
-0.14318,0.005905,-0.17932,-146.35
16.896,-0.020229,-0.73001,-229.73
1.0253,-0.045602,-0.60085,-126.09
14.195,-0.065511,-0.36751,-57.185
-17.992,-0.018133,0.15475,48.136
3.7494,-0.004733,-0.068865,69.092
-5.5585,0.026316,0.08808,-3.1978
-3.7656,-0.088604,0.3235,6.5945
-10.929,-0.086583,0.39572,-152.37
3.1093,-0.080789,-0.29039,-110.31
-6.2026,-0.09273,0.43391,-143.91
-15.922,-0.067928,-0.39803,51.506
-15.059,-0.005358,-0.17581,-87.971
-15.011,0.007868,-0.6515,81.27
-4.2458,0.004909,0.002663,-7.4395
8.4515,-0.011804,-0.164,-29.485
1.3991,0.024874,-0.54174,-47.338
-6.953,0.024034,0.009645,-10.358
4.8105,0.035434,0.066589,-20.422
12.28,0.013177,-0.39799,-59.88
-3.3801,0.015538,-0.32577,48.308
-19.186,0.013949,-0.38688,38.74
-22.822,0.011236,-0.56258,86.764
-20.792,0.01033,-0.26952,278.66
-16.158,0.008953,-0.5723,123.03
-21.542,0.009942,-0.74799,-3.9791
-0.015836,0.00869,0.10617,33.711
-19.924,0.033425,-0.26049,207.54
-4.4822,0.035751,-0.13824,-7.6625
11.051,0.039863,0.23815,76.143
15.763,0.034192,0.4951,-14.072
-4.7958,0.018796,0.30551,-54.729
-6.2326,0.015224,0.35274,-11.191
7.2469,0.011923,0.34163,-47.56
10.344,0.007528,-0.35907,27.69
-0.93489,0.00832,0.18399,142.73
6.9894,0.006285,-0.91879,76.256
-8.4272,0.011191,-1.1695,38.047
-2.0245,0.021732,0.30968,-43.663
-1.0603,0.025897,-0.15699,55.967
-13.142,-0.003775,0.36527,156.49
3.9474,0.031522,-0.18334,11.019
10.595,0.006518,0.54861,32.104
-3.3749,0.007824,-0.26598,141.32
3.6842,0.013083,0.28125,-5.9153
7.0199,0.013711,0.020135,100.22
11.766,0.011005,0.044441,-12.71
22.288,0.004455,0.7625,-222.59
4.0765,0.00692,0.73472,83.706
8.5564,0.010166,-0.31598,81.972
4.3786,0.012405,-0.28681,-0.062516
13.793,0.004288,0.19652,-45.508
20.337,-0.08506,0.51878,-89.236
-3.7585,-0.066853,0.44517,-78.456
-13.09,0.007921,0.10212,90.03
-9.7175,0.013833,-0.18747,117.67
16.815,0.01692,-0.41524,-46.815
0.4529,0.009382,0.42364,-85.483
4.8461,0.005178,0.24795,-80.259
1.1304,-0.000806,0.31601,-63.592
17.309,-0.008773,0.61323,-252.89
16.568,-0.032462,-0.23747,-179.85
5.5721,-0.053023,-0.2583,-111.24
18.273,-0.071906,0.12503,-74.457
-6.9482,0.049754,0.67229,142.54
-6.7668,0.038508,-0.32632,-67.005
4.6713,0.026265,-0.84437,28.505
-7.1252,0.020792,0.79104,76.673
2.0324,0.011544,0.68826,-85.014
-4.4105,0.008943,0.72715,17.417
7.9225,0.009665,0.45146,-177.13
3.7087,0.005933,0.79451,-19.616
-7.7843,0.006575,-0.058263,129.93
-8.7113,0.009327,-0.15896,364.0
-22.647,0.023259,0.77021,448.76
-24.789,0.042936,0.57854,15.644
3.4506,0.025422,-0.1492,64.165
-0.44208,0.009139,0.25219,-58.404
1.9863,0.00492,0.40913,33.356
1.2587,0.016537,0.69455,30.123
3.8849,0.013345,0.49177,72.012
6.1128,0.009283,-0.49434,-35.532
5.863,0.004937,0.054968,-123.91
11.342,0.003921,-0.026976,112.63
5.8534,-0.000925,0.020246,-159.42
-5.3701,0.009029,0.29455,-14.176
-15.7,0.002691,-0.55128,-60.561
-3.3601,0.005371,-0.017948,-58.506
2.3052,-0.013776,0.27931,-13.334
25.448,-0.032804,0.0307,-140.85
0.86152,-0.01177,-0.13736,96.607
3.8623,0.009755,0.073061,212.6
-8.234,0.014498,0.34528,82.212
10.482,0.010301,0.53417,-15.931
2.8583,0.00336,0.40848,-110.03
3.5459,0.005393,0.001533,-81.515
8.4321,0.002131,0.22376,-235.62
0.61839,0.007107,0.74806,7.6498
6.198,0.012228,-0.14777,-59.76
-9.387,0.012322,-0.31444,-57.205
26.552,-0.054842,-0.21718,-8.3585
2.2146,-0.071734,-0.14079,-30.678
2.7618,-0.083475,0.41615,-38.093
3.9193,0.019773,0.15157,105.75
15.337,0.013061,-0.10121,-7.937
-3.9606,0.008615,0.56268,-56.506
2.273,-0.004787,-0.038013,153.34
0.31431,0.002291,-0.49496,-143.56
14.975,0.001568,0.75226,-151.79
12.429,3.9e-05,0.40157,-60.424
4.9869,-0.014003,-0.14426,-113.08
22.853,-0.031727,0.23907,-73.954
2.5086,0.021548,-0.013671,-20.633
-3.2777,0.00989,-0.46228,-16.577
-3.963,0.026426,0.26966,-17.567
7.594,-0.093604,0.38008,-92.05
3.176,-0.080745,0.3023,-0.28634
-12.526,-0.032066,0.61619,-29.505
1.8068,7.5e-05,0.5655,-147.23
8.86,0.004004,0.60855,-164.94
1.5993,0.002539,-0.14423,-56.965
-2.7701,0.006917,-0.26992,-29.549
18.253,-0.00028,0.83425,-119.63
-7.2834,0.01223,0.54258,107.9
19.574,0.01396,0.089838,-61.207
3.9042,0.016003,0.26623,20.548
-5.968,0.012388,-0.17683,-7.0662
6.7763,0.018662,0.033588,-79.474
18.595,0.0111,-0.29419,-87.461
-3.7904,0.007158,0.2447,-175.65
-21.34,0.008209,0.269,-46.005
-6.9933,0.005622,0.26206,11.712
0.016182,0.002287,0.55928,20.786
9.0917,0.004383,0.28359,-66.423
9.5899,0.001322,0.13775,-118.21
21.792,0.020698,-0.25391,-32.803
25.354,-0.032995,-0.18165,-2.0315
10.103,-0.04411,0.36974,-18.001
7.5966,-0.025678,-0.34832,-18.016
-5.0894,0.013623,0.2371,38.752
2.2588,0.009575,0.30932,-21.31
-7.1834,0.006412,-0.25179,31.146
0.32247,0.008417,-0.32749,48.321
-5.4557,0.005862,-0.58443,11.063
3.4674,0.004512,-0.43721,-127.39
