MonthlyRes_Mean_RN_ERA_Residuals,MonthlyRes_Mean_SM_GLEAM_Residuals,T_CRU_Residuals,P_CRU_Residuals
12.258,0.022787,-0.26017,-18.47
-3.7262,-0.00766,0.92455,-89.091
-3.7936,0.020958,-0.074752,23.765
5.9365,0.004137,0.37594,-10.771
-13.107,0.000356,0.32108,-20.761
5.7435,0.016378,0.28844,-38.713
-0.79186,0.009407,0.22386,-13.593
-8.1409,0.028904,-0.32059,94.486
-10.134,0.011114,0.21691,142.54
1.6999,0.040007,0.6558,-67.079
-0.31953,0.022979,0.085664,-67.554
5.4614,0.019328,0.26483,-72.243
3.1285,0.021193,0.36826,-7.3242
-33.422,0.030521,-0.69632,235.17
3.6215,0.026652,-1.2908,-15.501
2.4206,0.023887,-1.3553,-19.106
-2.2055,0.041114,-0.51993,50.329
9.6137,0.014762,-0.24424,-38.082
-16.972,0.003515,-0.5241,0.50292
-5.2808,0.002007,-0.54562,6.0974
-17.483,0.01388,-0.52826,5.9515
5.2503,0.000235,0.16063,-151.04
-6.9155,0.003038,-0.30951,54.809
3.5034,0.023433,-0.055346,44.995
6.5739,0.026762,-0.17691,-62.086
-19.794,0.022679,0.2335,37.584
3.5421,0.027105,-0.81094,34.088
12.914,0.013562,-1.5255,-20.617
-11.638,0.008803,-0.21511,12.142
-6.9872,-0.005112,-0.41441,68.856
-15.426,-0.006726,-0.94427,99.667
24.08,0.003491,-0.2658,76.111
-8.3473,0.023876,-0.42344,50.765
-12.864,0.040899,-0.75955,117.37
-15.212,0.048694,-0.87969,68.348
1.0325,0.046599,-0.22552,-5.6411
-7.4264,-0.037357,0.07791,-41.997
-10.027,9e-05,-1.2617,120.27
-3.2826,0.001993,-0.28112,6.3267
-1.2835,0.024879,-0.6957,4.6962
16.181,0.00858,-0.43528,-19.994
20.649,-0.006931,0.16541,-37.105
24.032,-0.024627,0.51055,-70.645
-5.0899,-0.04913,0.53902,-69.525
-16.853,-0.049695,0.13138,-40.071
1.0149,-0.043266,0.52027,-19.864
-2.5214,-0.017684,0.17513,-42.864
5.1809,-0.026607,-0.1457,-29.227
14.124,-0.00113,-0.29227,-50.883
9.2376,-0.030066,0.24315,-71.914
-7.5593,-0.03457,0.44871,0.84037
-5.1978,0.004621,-0.84088,-1.8402
-15.614,0.013089,-0.20546,41.07
-0.54716,0.001206,-0.20477,-15.142
-18.705,-0.005573,-0.034628,-22.681
-0.98435,-0.02566,0.043844,-84.062
-24.591,-0.018714,-0.83879,179.77
11.732,0.015184,-0.24991,-117.22
6.0355,-0.003559,0.079955,26.85
6.6374,0.006819,-0.79088,19.886
-1.4103,0.029623,-0.36244,6.3554
-12.172,0.028003,-0.17703,53.025
1.4077,0.03347,-0.34647,11.604
-2.8786,-0.024529,-0.11106,15.423
-8.8523,-0.014063,0.34936,-3.8418
-5.8123,-0.014298,5.6e-05,-7.2029
-12.08,-0.020346,-0.20481,-6.3675
-6.8601,0.009658,-0.77633,126.68
-20.559,0.031705,-0.95897,54.881
20.946,0.034843,-0.72008,-71.086
5.7533,0.019232,-0.26522,-16.261
4.0749,0.028826,-0.83606,20.2
-13.743,0.038649,-0.15762,121.52
-6.1209,0.030585,-0.072205,-50.387
-2.8241,0.026204,-0.21665,18.818
8.5323,0.019464,-1.3562,-20.638
5.1654,0.00566,-0.64582,-19.003
13.553,-0.008314,-0.67012,-40.314
-12.374,-0.019712,-0.19998,-63.329
-10.008,0.051156,-0.52151,156.59
-3.2502,0.044626,-0.35415,-32.58
-11.689,0.042595,-0.39026,21.402
-0.48466,0.042852,-0.085399,-102.35
-4.8397,0.026671,-0.23123,33.688
3.3942,-0.050998,0.6722,-6.3423
-42.634,0.02885,-0.042382,377.93
8.858,0.035227,-1.0618,-24.619
6.7109,0.01778,-0.10141,-24.549
4.7729,0.003109,-0.56599,-26.065
6.6899,-0.001055,-0.3653,-12.076
