max_5consec_Ix5dayRN_ERA,max_5consec_Sx5daySM_GLEAM,T_CRU_Residuals,monthly_Rx1day_P_CPCU
69.883,0.29163,1.2215,26.744
198.62,0.25966,-2.7451,7.1056
107.55,0.33197,0.92639,19.513
159.47,0.33969,-1.9417,15.075
179.47,0.30408,-0.24514,10.557
121.28,0.16939,1.7215,2.6325
81.813,0.16868,1.4694,0.16625
53.266,0.18113,2.4861,11.592
202.47,0.21838,-2.1722,0.028751
196.14,0.18996,0.22639,0.67
181.75,0.17518,-0.32986,1e-06
161.53,0.16867,0.19305,0.275
116.44,0.18472,-2.1472,11.101
86.706,0.20594,1.7257,12.408
55.579,0.22115,1.9674,18.923
59.501,0.22405,1.7528,24.768
100.99,0.24049,1.4577,21.389
154.12,0.26741,-0.5854,20.161
187.68,0.26209,1.5111,11.283
198.87,0.23246,0.51113,5.7863
199.61,0.20387,3.684,1e-06
194.36,0.18017,0.98266,1e-06
183.11,0.1695,1.6764,1.0406
159.16,0.17533,1.2493,11.211
127.54,0.19487,-0.66593,11.764
85.21,0.25297,-2.143,44.099
54.601,0.28493,-0.42635,20.813
63.085,0.26239,-1.7909,17.3
104.58,0.26922,0.81393,9.4388
131.44,0.29766,-1.2541,19.924
188.67,0.30082,-0.5826,16.756
203.84,0.25576,1.2424,1.235
204.4,0.21108,-1.2347,6.5881
201.14,0.19177,-0.41107,0.18688
181.91,0.17707,0.38268,1.5956
155.67,0.18903,-1.3444,14.062
124.73,0.20473,0.21534,5.6963
82.385,0.2669,0.03826,19.673
51.685,0.31051,1.2549,29.056
61.614,0.3256,-0.23466,27.5
93.264,0.35886,0.2452,41.629
155.19,0.36963,-1.0479,17.033
171.18,0.35568,-2.8263,8.05
201.38,0.32074,0.073676,2.3956
202.07,0.24622,-0.62841,0.023126
198.04,0.2077,-1.9048,1e-06
184.48,0.21528,-0.53605,16.352
158.26,0.19957,1.3619,9.1363
122.12,0.18152,-2.2034,10.804
86.821,0.22205,-0.95547,14.654
47.776,0.26332,-2.1388,14.78
75.849,0.30844,1.1216,0.62688
110.08,0.2862,0.22648,7.77
147.79,0.27268,1.6084,12.094
182.51,0.25264,-0.59505,10.022
195.37,0.22434,2.7799,0.54313
199.74,0.19413,-0.37213,1.1338
189.99,0.18692,1.3515,6.2025
183.02,0.18529,0.54523,7.6888
159.84,0.17684,1.8931,0.74375
127.34,0.16901,-0.74711,3.1606
84.371,0.22775,-1.1492,21.894
54.22,0.24047,0.26747,15.681
68.302,0.27653,-1.2471,9.0113
113.92,0.28137,-0.19225,13.277
149.29,0.26146,-1.6853,19.538
185.17,0.2573,2.5112,0.81813
201.53,0.21958,-0.31378,1.1756
199.43,0.19957,2.2591,6.105
189.95,0.17914,1.4077,0.19875
185.53,0.16953,-0.4985,1e-06
159.48,0.1733,-3.0756,8.4375
126.03,0.17952,-1.2408,1.2625
85.778,0.19605,0.45708,13.759
55.277,0.2098,-0.42626,7.7075
71.522,0.26635,3.6092,21.854
118.27,0.30939,1.914,23.375
153.15,0.33265,2.421,24.226
187.34,0.30143,0.24249,9.1106
200.06,0.26477,1.2925,1.0369
201.72,0.22711,1.7404,1e-06
195.52,0.19851,-0.58598,1.6825
182.68,0.18241,1.8078,0.8675
161.6,0.17734,-2.9943,5.6075
121.75,0.1919,2.3154,8.7713
79.101,0.22014,-0.53665,14.759
54.21,0.23336,-1.795,18.421
64.376,0.25156,-2.1596,20.918
104.03,0.26556,-0.20471,16.741
155.2,0.2813,-0.92276,12.248
177.7,0.2685,3.5488,3.5981
196.83,0.23004,0.44877,2.3888
202.14,0.20731,1.0717,3.7231
201.08,0.19098,-3.2797,0.675
180.13,0.17797,-0.28596,0.12813
156.19,0.17093,0.61196,0.85625
124.51,0.16303,2.9967,0.27563
85.599,0.20076,0.21962,22.379
55.565,0.23249,-0.53871,12.625
61.335,0.26408,-0.47829,18.503
101.29,0.25486,1.5266,7.0706
154.85,0.25373,1.6085,7.7225
183.84,0.23368,0.90504,10.955
199.28,0.21796,-0.21996,7.0944
201.06,0.19722,-0.39704,2.2563
196.84,0.18235,2.0016,2.5081
182.84,0.17217,0.29532,1.2963
148.67,0.16774,0.76823,0.028751
124.01,0.18072,-0.79702,4.3825
83.171,0.19188,1.5759,5.7169
55.075,0.19189,0.56756,1.0531
74.729,0.23825,-1.697,4.3413
112.18,0.25994,-1.6172,26.936
157.83,0.25774,2.5648,18.776
178.86,0.23409,3.4863,3.2075
201.86,0.21204,0.53631,7.6875
201.0,0.19567,1.0842,1e-06
