MonthlyRes_Mean_RN_ERA_Residuals,MonthlyRes_Mean_SM_GLEAM_Residuals,T_CRU_Residuals,P_CRU_Residuals
-26.789,0.040093,-0.45978,157.21
3.4004,0.032339,-0.01881,35.657
-24.37,0.065696,-0.73062,136.93
6.1232,0.058732,-0.36187,-72.265
5.8435,0.029516,-0.14103,-43.042
12.087,0.042451,-0.046588,-16.717
0.48777,0.002858,-0.15631,-37.54
-9.2273,0.025704,-0.03756,17.367
-3.8461,0.044036,0.088134,6.6582
3.3924,0.049441,0.079801,0.41932
-0.015741,0.050991,0.58258,-9.896
-7.1845,0.044558,0.006884,21.037
-16.262,0.00165,-0.7365,-1.1871
-13.981,0.01801,0.053774,-2.8093
17.002,-0.019709,0.022524,-21.578
5.0182,0.005952,-0.2747,-52.131
5.6239,-0.00232,-0.24553,-3.5121
-21.914,0.020186,-1.2268,224.99
-1.5878,0.053619,-0.88095,15.888
-6.8596,0.052488,-0.18373,67.737
-3.5182,0.054641,-0.60178,-12.636
-4.6132,0.051833,-0.81011,-13.875
3.6883,0.038539,-0.35734,-32.016
11.237,0.01543,-0.20803,-53.832
3.2574,0.020754,-0.17642,-8.8567
30.756,-0.012557,0.46386,-114.9
14.032,-0.058576,0.20761,-29.223
-23.526,0.020612,-0.38961,65.65
-10.561,0.038392,0.039553,-12.532
11.982,0.011565,0.033303,-79.38
-8.6685,0.015883,-1.4459,40.518
-5.3628,0.020342,-0.82364,-9.8824
5.6877,0.019331,0.2333,-28.056
0.089803,0.010931,0.29997,-16.195
-5.8108,0.011521,0.15275,17.715
-5.2905,0.020338,-0.67295,61.973
-5.6558,0.012418,-0.21633,-2.7513
-9.2623,0.027059,-0.15106,27.851
4.7096,-0.007156,-0.13231,-51.417
-23.134,-0.006121,-0.004529,48.905
-23.859,0.033069,0.17464,59.999
-0.12086,0.017186,0.19339,48.301
-3.8165,0.028306,0.21422,4.1237
2.9332,0.029382,0.53644,35.223
4.6972,0.025053,0.59339,-3.7006
6.2473,0.027585,0.73505,-7.7145
6.8128,0.013861,0.037832,-29.205
3.4024,0.004559,0.11214,26.429
-2.0801,0.017224,-0.18125,-8.2709
23.747,-0.005641,-0.24097,-64.368
7.7797,-0.033515,0.37778,-52.112
30.498,-0.044839,0.28056,-90.24
6.7264,-0.056877,0.60972,-21.971
1.9263,-0.05108,0.47847,13.906
-15.152,-0.021607,-0.42569,33.379
6.1146,-0.014268,0.39653,-7.7466
4.6982,-0.018474,0.65347,-15.645
-1.0174,-0.010121,0.44514,18.266
-8.1049,-0.008151,0.072917,-11.549
-3.3444,0.009708,-0.17778,72.409
-18.478,0.059351,-0.071166,80.609
-3.5014,0.053395,-0.13089,47.437
-38.126,0.052108,-0.81214,113.74
-48.348,0.018686,-0.18436,144.04
16.261,0.031438,0.29481,-34.366
11.909,0.00982,0.26356,-39.063
1.6281,0.009177,-0.24061,3.3594
-2.1622,0.009544,0.45661,-16.716
7.3722,0.010394,-0.51144,-5.5399
-2.4359,0.008996,-0.49478,-2.9538
1.6874,0.021165,0.058001,16.356
1.3998,0.021388,-0.26769,-2.8857
2.4678,-0.008429,-0.086081,22.065
16.661,0.001076,-0.3958,-51.557
7.9985,-0.025983,0.54795,-27.001
16.337,0.03181,-0.54928,-27.004
9.9467,0.004273,0.37989,-9.6352
12.965,-0.01069,0.69864,-26.008
10.062,-0.046941,0.16947,-58.935
9.0314,-0.045911,0.5417,9.3641
0.35395,-0.027166,-0.001359,14.216
1.8526,-0.018893,-0.10969,-33.448
8.9865,-0.023046,0.34309,-9.5637
5.8383,-0.018251,-0.38261,-37.48
22.192,-0.032526,0.824,-43.58
2.6962,-0.032598,0.31428,80.248
-15.26,-0.012893,0.48303,14.954
23.864,-0.017602,0.58581,-14.999
7.2256,-0.026595,0.76498,-21.455
-17.21,-0.020093,0.033726,-11.078
2.6224,-0.02055,0.72956,10.67
5.3771,-0.011523,0.32678,0.21951
-0.047451,-0.021801,0.98373,-41.004
6.1711,-0.02985,0.62539,-21.018
12.201,-0.032941,0.65317,-32.183
0.47934,-0.031798,0.45248,5.0251
-0.57456,-0.021557,0.70909,-19.174
4.3614,-0.052029,-0.025634,-79.647
-19.001,0.012471,0.018116,55.76
9.6257,0.008235,0.92089,-19.743
13.413,-0.030601,0.35006,-72.424
-0.64274,-0.043964,0.71881,-22.947
6.9983,-0.058873,0.18964,-32.174
3.905,-0.060872,0.81187,-36.675
-1.441,-0.049423,0.44381,0.47628
-2.082,-0.044821,-0.41452,-15.288
-4.1838,-0.031954,-0.38675,24.222
3.5228,-0.021602,0.63756,-26.795
-8.3134,-0.010816,-0.10583,16.931
-7.7262,-0.001814,0.73445,-24.466
-87.37,0.058823,-0.8218,317.89
17.273,-0.030999,0.10598,-79.188
14.882,-0.047414,0.78514,-62.494
3.0175,-0.051224,0.12889,18.158
9.6018,-0.035805,0.67473,-8.619
-5.1439,-0.027694,0.14695,-2.2197
-2.109,-0.018688,0.65389,72.457
6.8283,-0.000937,-0.35444,-29.957
-5.2609,-0.010346,0.27334,10.753
1.4041,-0.010402,0.67264,-26.914
-5.1332,-0.004685,0.20426,30.061
23.112,-0.015965,0.79453,-3.2109
7.9588,0.016774,0.28828,0.92039
19.599,0.058826,0.091063,-84.707
-7.2174,0.049879,0.44523,61.986
17.153,0.033722,0.81398,-62.187
10.813,-0.009154,1.2598,-56.889
-2.3907,-0.012085,0.38203,2.2857
2.3893,-0.006632,0.088979,-5.1129
2.9129,-0.010281,0.23065,-18.377
-8.578,-0.004642,-0.11658,19.483
-2.5138,-0.004695,-0.21727,-36.734
4.0664,0.000498,-0.26066,-14.633
-9.1765,0.035121,-0.22038,90.495
21.394,0.032693,-0.22663,-1.5492
-3.6145,0.016938,-0.32385,-44.852
5.9556,-0.00169,-0.39469,-56.883
-2.5894,-0.003631,-0.12594,5.0188
5.8539,0.000195,-0.1051,-41.633
-2.5321,-0.005556,-0.03288,22.416
-1.593,0.008934,0.37406,-4.8576
-1.4083,0.004438,-0.23427,-2.7715
-4.1073,0.008662,-0.98149,12.488
-6.702,0.008354,-0.65719,-21.828
-1.675,0.003961,-0.35057,40.047
-8.6843,0.035282,-0.5103,14.0
-35.47,0.048977,-0.86655,63.006
-58.062,0.0329,-0.78877,144.23
-43.047,0.095977,-1.0346,24.997
11.489,0.072311,-0.59085,23.649
7.2798,0.036169,0.17998,-27.103
3.7904,0.018785,0.6522,-43.129
-0.48294,0.025512,0.10915,-20.802
-0.8174,0.028416,0.050815,9.5589
-3.4231,0.024258,-0.22141,20.494
1.7035,0.021293,-0.4471,-5.398
5.5787,-0.036028,0.10951,-32.972
20.406,-0.067339,0.49979,-89.82
-3.9909,-0.079571,0.14354,1.5365
15.275,0.025048,-0.15368,-101.57
4.8218,0.003354,-0.82452,3.5775
24.482,-0.040182,0.36923,-111.15
4.0046,-0.05917,0.36507,-31.572
-2.3539,-0.048862,-0.21271,12.702
0.25545,-0.042538,0.094233,8.7782
5.0664,-0.043182,0.3859,-3.9107
0.42024,-0.039602,-0.21132,-1.051
8.1234,-0.037189,0.33798,-30.643
13.684,-0.027863,-0.6554,-10.617
3.7753,-0.049642,0.43487,14.636
7.8597,-0.07704,-0.22138,-99.083
8.8701,-0.072221,0.3314,0.43915
5.5903,-0.071747,0.060568,1.7079
-11.902,-0.019174,-0.19568,31.61
-3.8416,-0.011454,-0.12485,42.983
1.1794,-0.011679,0.57237,-19.893
-1.0981,-0.019519,0.17932,184.13
-8.0925,-0.01341,-0.40402,6.6197
8.2151,-0.012571,-0.42624,-18.746
-3.5834,-0.017225,-0.50193,-19.112
6.1928,0.00093,-0.02032,10.463
-8.6802,-0.0186,-0.48004,2.8161
-8.081,0.01994,-0.53629,19.247
26.347,-0.08892,1.4915,-85.305
11.532,-0.077148,-0.30435,-45.387
1.5758,-0.081318,0.2894,10.965
-7.3545,-0.045928,0.23524,18.163
-6.4968,-0.03383,0.057458,17.913
5.9868,-0.034349,-0.4856,-25.961
-3.691,-0.013379,0.031069,10.8
2.5642,-0.003202,1.0838,-27.165
