MonthlyRes_Mean_RN_ERA_Residuals,MonthlyRes_Mean_SM_GLEAM_Residuals,T_CRU_Residuals,P_CRU_Residuals
8.2572,0.032969,-0.301,79.743
8.7037,0.024615,0.078866,-9.8535
7.0391,0.031898,-0.53711,-54.696
20.849,0.026002,-0.8135,9.091
-1.6895,0.024794,-0.34613,3.9014
5.2618,0.043991,-0.18433,76.709
18.954,0.045346,-0.042662,-99.455
33.719,0.033268,0.033033,-79.444
1.0817,0.021703,-0.073217,-24.262
-1.9465,0.015494,-0.52113,-7.6535
-4.6616,0.023397,-0.027384,99.809
-4.244,0.031537,-1.1204,-6.2167
0.62094,0.074475,-0.9659,15.425
9.1345,0.072467,-0.024228,-5.0386
1.3454,0.061655,-0.27353,5.7468
-15.607,0.035601,-0.83256,26.434
13.6,0.039972,-1.0687,69.17
1.4723,0.039504,-0.72006,10.332
3.027,0.035057,-0.9527,-16.232
5.0553,0.03439,0.3473,-25.337
-4.8076,0.04384,-1.2048,-21.871
-12.17,0.042873,-0.9527,-13.662
4.1581,0.053258,0.066049,68.925
14.389,0.065486,-1.702,52.175
-14.095,0.013203,0.27754,1.6415
-15.077,0.026309,-0.1058,32.903
-5.618,0.012805,0.094899,-35.937
10.229,0.051476,-0.63913,-3.8745
-20.56,0.038312,-0.27524,39.262
-28.754,0.038738,-1.4516,113.55
-6.7628,0.040752,-0.73427,-28.541
-7.9281,0.034176,-0.20927,-18.596
8.3395,0.033423,0.013649,20.445
1.1574,0.039513,0.76573,-7.396
-9.4369,0.03173,0.53448,-45.259
3.8225,0.017191,0.56643,-36.909
-16.831,0.012795,0.17097,-50.967
-18.403,0.013977,-0.18736,-38.506
-8.1424,0.004946,0.21333,-82.421
-7.6658,-0.018127,1.4543,-91.733
-21.689,-0.017334,1.3932,-53.122
-33.168,-0.018658,1.2418,-3.3604
-32.842,-0.01913,1.4842,1.675
-20.036,0.002503,0.85917,118.25
-16.618,0.01287,-1.7179,24.211
-17.717,0.020279,0.73417,45.32
-2.412,0.016936,0.82792,-32.217
-31.46,0.017232,0.33486,34.782
-0.19786,-0.026103,0.73941,37.874
-3.5361,-0.016576,-0.46893,129.66
