max_5consec_Ix5dayRN_ERA,max_5consec_Sx5daySM_GLEAM,T_CRU_Residuals,monthly_Rx1day_P_CPCU
227.31,0.22073,0.047704,44.264
89.96,0.24176,1.0616,3.2305
189.69,0.25936,0.33034,43.919
157.25,0.25721,2.4623,12.813
108.65,0.24384,-0.2648,5.2367
170.87,0.22439,-0.68077,39.229
192.74,0.20867,-1.2481,11.082
206.31,0.20662,-0.45924,10.447
65.554,0.24035,-1.1551,5.7991
77.164,0.23628,-0.3398,0.039448
112.44,0.22352,0.60534,0.37735
146.84,0.20436,0.58659,0.36539
160.52,0.18978,-0.74724,9.7078
191.22,0.20712,-1.0646,20.731
209.98,0.20655,0.024286,13.428
196.43,0.23218,-1.5938,25.544
182.75,0.24537,0.38887,17.837
157.92,0.22277,0.69581,16.063
100.87,0.2574,0.26873,34.822
99.277,0.24704,2.2951,0.86241
64.962,0.2366,-0.32155,0.0
77.183,0.22659,0.21873,1.4213
101.49,0.21857,1.7389,4.1117
143.85,0.20372,-1.0299,3.7882
178.07,0.20982,0.21128,1.5853
191.8,0.20196,-0.58108,30.943
209.49,0.20087,0.007812,6.1634
195.9,0.21341,-0.23524,22.8
185.6,0.26812,-0.5276,43.846
155.54,0.28194,-1.3707,15.7
118.81,0.27327,0.60226,27.588
78.125,0.25738,1.8036,0.23269
60.939,0.24162,-0.51302,4.1652
73.674,0.24137,1.1523,4.8688
109.11,0.23636,1.0474,0.048464
117.42,0.21683,0.95365,7.2153
170.6,0.19506,1.3448,11.695
183.14,0.19227,0.75245,14.019
205.91,0.19986,1.4913,16.753
206.63,0.25036,-0.90172,31.844
190.68,0.23891,-0.94408,13.688
153.63,0.21519,0.51287,2.1285
123.2,0.19205,0.56078,2.9331
83.074,0.18291,-0.33783,1.9035
68.902,0.19701,-2.3795,1.1815
75.624,0.19707,-1.2892,1.9798
107.11,0.20029,-1.5441,6.3496
139.58,0.21057,-0.93783,21.889
164.45,0.18877,0.62834,2.3795
204.21,0.17927,-1.314,5.7064
183.43,0.20366,-3.3501,14.103
196.16,0.23062,0.55681,31.964
201.32,0.22151,0.61445,7.3346
164.26,0.24257,-0.95361,12.901
120.24,0.24371,-1.8807,6.6228
95.412,0.22362,-0.6793,0.61856
68.629,0.21746,-2.496,1.6015
77.725,0.21211,-0.55569,2.231
109.6,0.20518,-1.4356,0.78417
153.42,0.20353,0.1957,10.017
166.99,0.18268,-0.53814,4.5212
197.28,0.18657,0.1695,14.578
197.18,0.18417,-0.066609,8.2182
201.88,0.2191,-1.4597,27.569
166.25,0.24095,-1.052,24.579
153.58,0.22664,0.22992,18.498
134.72,0.20302,-0.097164,1.2844
97.256,0.18658,1.7542,2.5621
67.219,0.18428,0.98756,0.066954
72.101,0.21427,-0.79716,16.341
105.59,0.21331,-0.17703,4.4539
150.71,0.20015,0.054225,1.9375
169.19,0.19663,0.09539,10.323
193.94,0.18359,0.30303,7.6574
193.88,0.1817,1.9419,15.939
211.27,0.18392,1.2239,10.21
198.3,0.18536,0.3565,21.845
159.59,0.19147,-0.68655,11.474
102.22,0.17893,0.66136,2.9139
98.938,0.17141,0.93775,0.24919
72.46,0.16685,1.1961,0.67718
78.554,0.18767,1.7364,10.067
106.29,0.18599,0.1815,2.2715
139.26,0.19514,-0.23725,15.626
170.35,0.16609,0.90392,6.2436
195.15,0.17169,0.93655,12.63
206.19,0.21873,-0.97456,23.617
199.58,0.20226,0.58239,24.242
209.17,0.19266,1.94,13.622
169.43,0.19024,0.64697,7.4689
139.99,0.18127,0.89489,2.8834
90.383,0.18593,-2.8287,14.746
64.336,0.19103,0.35461,2.3722
69.962,0.18681,1.7699,1.1323
107.22,0.186,-1.085,1.7465
136.19,0.17486,-0.45372,0.44744
174.24,0.17808,-0.037558,0.56029
190.47,0.169,2.2451,11.321
204.48,0.17428,2.009,14.82
209.79,0.23322,0.015914,21.22
192.27,0.25533,0.073553,23.84
163.99,0.24819,0.7805,4.4805
135.56,0.21428,0.028414,0.39627
77.086,0.20585,-2.2952,10.446
67.768,0.21051,-1.3869,0.025525
76.102,0.21168,-1.6966,0.18771
110.5,0.19786,0.12355,0.000687
152.39,0.18332,-0.9702,4.5768
178.38,0.16946,-0.029032,1.2113
199.26,0.18005,0.40361,13.891
201.25,0.1721,1.6425,11.555
206.58,0.20036,1.5244,32.822
188.22,0.18729,3.4571,14.306
161.16,0.20745,-0.53598,22.453
109.93,0.1898,0.96194,5.485
95.138,0.1929,-0.41167,5.2236
60.162,0.18353,2.0217,4.3916
82.135,0.19232,0.21194,0.040805
114.02,0.17937,0.85708,0.35462
137.31,0.17433,-0.73667,5.4723
169.77,0.20037,0.029495,17.502
211.78,0.18681,0.86213,9.1812
217.23,0.1906,-0.14898,20.169
220.03,0.18623,1.183,17.327
179.91,0.19442,0.015606,14.856
135.32,0.19622,-1.2274,7.8167
119.27,0.20186,-0.054533,8.4765
94.112,0.19653,-0.42814,3.2005
67.623,0.19666,-0.44481,0.014605
76.451,0.20275,-0.27953,3.1614
109.47,0.19493,2.8906,0.62581
139.23,0.18031,-1.2531,10.917
168.38,0.16553,-1.912,3.5965
200.43,0.17774,-0.30434,10.472
209.29,0.21638,-1.3905,28.442
210.33,0.21646,-0.23351,16.58
209.01,0.21095,1.0741,16.968
156.67,0.21807,1.5811,11.787
116.44,0.21594,1.429,12.208
89.299,0.198,1.6554,2.5932
67.33,0.19065,0.68872,2.0567
81.399,0.18612,0.52899,1.2228
105.34,0.18209,-0.65087,3.669
140.82,0.17448,1.0804,1.7243
173.33,0.20704,-0.053453,7.1856
184.01,0.22384,-1.8458,17.377
196.83,0.24252,-0.83193,18.161
214.86,0.23721,-0.62498,17.47
185.99,0.26082,-0.59234,22.075
157.57,0.30172,1.0646,77.841
123.36,0.29309,-0.56248,15.623
92.695,0.27658,-0.61109,0.64853
69.357,0.24207,1.2222,0.20309
78.858,0.224,-2.0125,0.54903
104.87,0.22229,0.43266,16.603
147.88,0.22893,-0.38609,8.9929
165.86,0.17399,-0.69493,6.1391
194.34,0.17581,0.16271,5.1303
207.71,0.18223,0.1766,3.3088
219.68,0.24768,-0.26645,52.251
201.62,0.2437,-0.35882,8.5442
154.34,0.21721,1.3731,7.6705
130.2,0.20646,-0.003955,3.0908
88.867,0.17956,-0.20257,1.7706
66.038,0.16811,0.30577,0.1089
76.492,0.16172,-0.25395,0.4038
103.62,0.15847,-1.1588,2.5529
134.65,0.16215,-1.2026,7.7883
175.89,0.18963,-0.3364,3.46
197.11,0.23792,0.89624,50.048
220.55,0.21785,3.4601,8.2142
203.11,0.26924,-0.53293,78.348
200.76,0.26073,-2.0253,16.354
172.23,0.26069,-0.16834,12.73
110.76,0.22551,-0.19543,4.7914
84.644,0.19663,2.981,3.3461
63.068,0.18816,2.6393,0.43538
77.193,0.17812,0.15457,7.6954
105.31,0.17573,1.8997,1.8108
136.23,0.17199,2.256,0.92166
164.68,0.16164,-0.027874,2.0237
209.09,0.18756,1.4548,9.4175
218.7,0.18637,2.9437,10.07
197.63,0.20995,-1.0494,18.822
212.58,0.22495,-0.69176,19.559
160.66,0.21086,-0.73482,16.922
140.57,0.20214,0.6131,10.918
90.678,0.18161,0.83949,5.6216
63.491,0.16989,0.67282,0.000286
76.159,0.16377,-0.086902,0.22895
104.61,0.15842,1.2082,0.054252
137.85,0.16164,0.76449,2.3593
164.04,0.17653,0.45565,2.724
196.89,0.17131,-1.5117,2.9354
186.76,0.19119,0.37718,9.1994
191.88,0.22375,0.034124,20.436
204.31,0.22216,-0.15824,17.044
154.97,0.22949,0.64871,15.33
115.0,0.23831,-0.80338,11.871
