MonthlyRes_Mean_RN_ERA_Residuals,MonthlyRes_Mean_SM_GLEAM_Residuals,T_CRU_Residuals,P_CRU_Residuals
3.9917,-0.005796,-0.67498,149.71
3.2441,-0.013206,-0.29026,-15.067
-31.885,-0.0032,-0.42359,206.08
22.071,-0.030386,1.0702,-151.57
0.11778,-0.008114,0.016684,2.3467
9.2775,-0.030108,1.3702,-68.943
-15.829,-0.030401,0.24238,-41.117
-15.514,-0.004048,0.007656,-24.051
2.6778,-0.021249,0.53404,7.9203
5.9128,-0.014794,1.0757,-6.4221
0.7747,-0.018994,1.1931,-17.507
3.8724,-0.029138,-0.74234,15.968
-9.0652,-0.003227,-1.1941,43.735
-5.1071,0.025658,-0.39687,64.136
14.134,0.007345,0.71841,30.676
-3.7352,-0.005072,0.060768,-49.064
19.558,-0.018317,1.3122,-125.97
-18.542,-0.027264,0.68091,10.529
-0.51202,-0.010502,-0.17256,-36.901
2.0576,-0.01129,-0.004509,15.561
2.1625,-0.007308,-0.8052,31.848
3.8706,-0.003869,-2.0135,-2.8943
6.8654,-0.011443,-0.19618,-17.855
4.4393,-0.030115,0.29341,-39.855
4.5962,0.025981,-0.40834,14.413
20.936,0.009593,1.2139,-83.911
2.3864,-0.006204,-0.37084,40.479
-15.755,-0.002925,-0.77848,226.66
12.622,-0.015124,0.82291,-115.39
-9.2321,-0.001578,-0.058341,136.73
2.6057,-0.005218,-0.96181,-30.848
-8.7604,0.002244,-0.59376,44.314
2.4513,0.028295,1.1055,0.95074
-0.82068,0.018639,0.17221,-4.2666
-6.4144,0.013509,-0.035424,30.148
-3.3638,0.004052,1.8542,-4.802
0.30768,0.036277,-1.2476,83.815
-4.537,0.02557,-0.42537,65.867
-18.106,0.010193,-0.48509,0.80694
-15.586,-0.002516,-0.61773,99.591
-13.729,-0.005559,0.65866,-49.988
-5.1037,-0.002976,0.052411,39.634
0.78746,0.003697,0.22394,22.88
-0.10758,0.007381,1.142,17.842
-1.21,0.013143,1.4663,-7.4715
1.5737,0.013065,0.93297,21.736
3.3163,0.013632,-0.34967,-19.224
3.7047,0.028092,-0.43509,27.376
0.60125,0.008022,0.51316,-16.807
8.413,-0.029436,1.0354,-47.556
0.59042,-0.010079,0.20066,-46.44
32.149,-0.008849,0.91802,-106.66
27.462,-0.016725,0.84441,-86.46
3.7617,-0.017561,0.56316,-49.788
-6.9585,-0.011811,-0.09031,8.4576
0.89351,-0.004407,1.3027,9.0194
1.0381,-0.019389,0.70205,-10.194
-0.76852,-0.019178,0.76872,-6.3112
-7.0296,-0.000457,-0.71392,77.178
1.6697,0.046051,-1.4993,5.8784
6.9811,-0.037526,-0.80109,18.696
3.7974,-0.014379,0.24614,-72.578
6.2338,-0.010772,0.41141,-69.413
-27.006,-0.003949,-0.97123,140.6
20.866,-0.006065,0.78016,-76.532
-1.2403,-0.000312,0.29891,44.714
-1.6025,0.003649,-0.029558,-5.6147
0.36325,-0.005572,0.9635,-17.028
4.9283,-0.01865,-2.1122,-9.7161
3.2853,-0.018698,-0.74553,-5.3834
-1.1644,-0.021205,0.54683,-12.869
