max_5consec_Ix5dayRN_ERA,max_5consec_Sx5daySM_GLEAM,T_CRU_Residuals,monthly_Rx1day_P_CPCU
193.27,0.23096,-0.37311,12.72
96.049,0.20627,-0.097412,0.10082
187.47,0.2654,0.015088,23.883
155.56,0.27801,-0.40783,15.296
134.85,0.24088,-0.088385,5.0973
166.02,0.16409,0.18662,20.212
170.45,0.22213,-0.36477,20.004
181.75,0.27288,-0.036996,21.849
72.589,0.18835,-1.3189,0.0
76.43,0.178,-0.97033,5.0286
99.144,0.1724,-0.92102,0.077101
122.72,0.16453,-0.77033,0.44549
149.66,0.17871,-1.7748,3.3661
178.63,0.22614,-0.001186,25.774
183.6,0.24203,1.3516,23.38
194.15,0.32408,-0.20952,44.188
172.41,0.34792,-1.1713,50.219
160.1,0.35483,-1.2442,24.856
139.79,0.34086,-1.1748,8.3602
97.981,0.29169,-1.5088,0.37108
73.5,0.25608,-1.2554,1.7751
77.865,0.23482,-0.55674,0.0
97.023,0.21591,-0.43244,0.11153
120.96,0.19585,-1.3817,0.15468
157.79,0.22333,-1.9112,22.108
168.04,0.22769,-0.5626,23.74
175.86,0.23784,1.0152,14.899
196.83,0.25509,0.67907,23.289
184.09,0.25486,1.0673,11.047
166.13,0.23813,1.4693,15.272
123.73,0.22681,0.56379,31.16
90.549,0.22239,-0.24524,9.0809
72.064,0.20718,0.65823,2.5943
73.761,0.19593,0.40685,1.3458
94.682,0.18437,0.056152,0.20352
123.38,0.17291,-0.39315,0.22257
159.56,0.15555,-0.54762,4.0088
165.15,0.17818,0.47599,11.165
195.13,0.24953,-0.62123,21.304
197.94,0.28308,1.5177,25.296
187.46,0.27411,0.75585,9.9856
162.6,0.23346,0.93293,6.8725
126.73,0.21544,0.90238,13.075
95.576,0.20397,0.39335,12.259
74.904,0.1873,1.3968,0.040553
76.353,0.17756,0.72043,0.13972
96.64,0.17084,-2.2053,0.071256
122.75,0.16189,0.74543,0.0
146.39,0.17917,0.39097,12.57
161.88,0.20168,-1.1854,18.552
185.24,0.22699,-0.18265,18.793
185.19,0.24722,1.3312,50.43
184.56,0.25418,0.51944,10.092
160.17,0.22525,0.67152,10.952
130.44,0.24311,-0.33403,31.332
94.15,0.20745,0.55694,0.28796
72.37,0.18408,0.36041,0.098752
75.147,0.17126,-0.26598,0.39668
94.581,0.16729,-0.39167,0.097007
120.67,0.16283,1.059,0.96971
145.77,0.15854,-0.045447,5.3074
162.52,0.15951,0.90316,3.7034
180.06,0.2699,-0.019058,60.988
185.63,0.2891,0.29483,50.468
186.97,0.32073,-0.49197,28.519
159.61,0.2699,0.060109,14.942
121.11,0.23726,-0.32045,18.909
96.706,0.21016,-0.30447,1.3146
70.856,0.19384,-0.101,0.0
75.736,0.18234,0.17261,0.10266
99.002,0.17526,-0.32809,0.008108
122.26,0.16498,0.32261,0.058676
153.09,0.23442,-1.8069,14.933
169.17,0.25915,-1.4082,13.878
186.02,0.30732,0.06953,24.147
197.15,0.31397,0.083418,28.044
177.44,0.27815,-0.42839,13.877
166.83,0.26919,-1.3013,23.517
132.48,0.26246,-0.88186,10.253
107.84,0.25776,-0.51589,0.000192
74.074,0.23183,-0.51241,0.006505
75.064,0.21488,-0.3638,0.0
92.111,0.19848,0.3105,5.4086
115.61,0.18707,-0.2638,7.0413
149.28,0.22442,-0.093272,5.4348
163.21,0.20556,1.4053,4.0525
178.27,0.32083,-0.24188,31.87
187.69,0.31454,1.297,17.706
176.71,0.31698,1.7602,33.431
167.23,0.31963,1.6373,21.686
126.86,0.30777,2.2567,14.587
94.636,0.28924,2.0477,5.9468
75.362,0.26323,-0.22383,3.865
75.533,0.25584,-0.45022,0.001569
98.095,0.25493,0.22409,0.0
120.58,0.24337,0.92478,0.66339
154.93,0.19901,-0.60468,24.819
162.25,0.19635,-0.75607,9.5408
178.83,0.19809,-0.9783,12.121
199.72,0.31286,1.1106,12.566
180.45,0.32904,-0.22621,38.613
179.79,0.33989,-0.34913,27.633
131.34,0.30113,0.17032,13.028
87.739,0.26805,-0.53871,0.15334
76.065,0.23754,0.11476,0.29984
77.915,0.22485,-0.21163,0.001111
92.692,0.20895,-0.33732,0.24477
123.73,0.19811,-0.51163,1.6599
163.06,0.18043,-1.4911,7.2977
170.84,0.21467,-0.31749,28.474
179.1,0.19894,1.1853,10.352
193.86,0.24793,-0.95082,37.681
160.23,0.31698,-1.8126,43.639
179.06,0.31647,-0.91054,15.889
138.68,0.29024,-1.3161,11.685
103.89,0.27229,-0.37512,0.00076
76.563,0.23589,0.50335,0.37096
79.064,0.21714,-0.34804,0.0
96.91,0.20333,0.15126,0.0
123.84,0.1876,-1.148,0.0
151.46,0.14566,0.49749,1.6242
175.42,0.13944,2.2211,8.5381
180.85,0.14598,0.47388,14.162
187.72,0.22835,-0.68723,29.129
185.46,0.24193,-0.77404,16.631
161.73,0.21759,0.053046,17.839
132.65,0.20402,-0.20251,4.4368
102.29,0.18589,0.38846,0.89699
73.598,0.17129,1.5419,0.0
75.551,0.16133,1.1655,0.0
97.205,0.15365,-0.33515,0.0
122.04,0.15009,-0.70945,0.0
157.25,0.14918,-0.68892,3.3031
170.59,0.15056,-0.66531,10.79
190.5,0.27702,-0.88753,57.03
