MonthlyRes_Mean_RN_ERA_Residuals,MonthlyRes_Mean_SM_GLEAM_Residuals,T_CRU_Residuals,P_CRU_Residuals
0.47907,-0.05602,0.4264,-40.499
-3.7186,-0.073808,0.81042,11.126
11.508,-0.067602,0.2389,-72.659
9.4231,-0.077728,1.3945,-55.755
4.1162,-0.091189,0.30904,-75.982
9.7294,-0.072837,1.2208,-20.541
26.151,-0.077235,1.4993,-78.808
7.0334,-0.078956,0.80417,-1.6569
-0.25938,-0.063192,0.55348,-14.73
-0.058842,-0.058827,-0.2486,-25.642
4.1451,-0.061765,0.49723,-34.171
6.8604,-0.068729,1.6979,-53.442
-6.7027,-0.018603,0.14732,75.921
-9.0708,0.013354,-1.8742,41.879
6.8845,-0.007134,0.33065,15.805
16.966,-0.057119,1.3779,-59.762
-4.1746,-0.005099,0.49038,131.45
16.685,-0.020479,-0.054069,-87.193
1.9292,-0.017095,0.96051,4.38
-4.3752,-0.015857,-0.063097,52.263
-0.79821,-0.001286,-0.34504,-31.393
-0.53218,-0.008492,-0.19712,-10.655
-0.34314,-0.010941,-0.67629,-36.085
12.096,-0.027068,0.7244,-41.005
-3.811,0.014387,-1.3012,7.2328
24.295,-0.014879,0.77727,-67.66
0.88119,-0.046779,0.60713,-44.183
4.321,-0.00014,0.17935,-2.5749
12.915,-0.0118,0.21685,-11.51
-16.579,0.026414,-0.20259,111.27
5.1046,0.017713,-0.36301,-63.283
6.2895,-0.011879,-0.56162,-73.3
0.47946,-0.016313,-1.0686,-27.231
-0.77372,-0.017934,-0.87065,9.5064
4.987,-0.022086,0.77519,-41.548
-7.8156,-0.020082,-0.82412,70.081
-1.581,0.002327,0.000276,59.495
-11.763,-0.00878,-0.62125,-21.623
-4.8092,-0.002452,-0.69139,18.879
5.3556,-0.032363,0.45583,-30.338
3.1967,-0.052513,2.0433,-60.998
5.248,-0.047402,1.8739,-8.2943
-8.1558,-0.019699,-0.73653,42.379
-3.0367,0.002692,0.83986,5.2619
-0.7817,4.3e-05,-0.76709,-28.594
-1.931,-0.005165,-0.61917,-14.907
-3.6585,-0.007006,-0.52334,-20.011
-2.6632,-0.008597,0.67736,-10.557
-1.8719,0.015958,-0.44825,33.281
3.7807,0.045664,0.38023,42.839
7.8069,0.019309,-0.58991,-12.885
-23.628,0.025981,-1.6427,113.87
-0.324,0.033496,-0.75519,-5.3116
4.4841,0.022073,-1.4496,24.193
-1.8425,0.037028,-0.41005,6.2654
-1.1769,0.028041,-0.90866,-43.001
-1.2618,0.013854,0.30939,-20.182
-8.2724,0.016655,-0.44269,55.455
-1.5234,0.020202,0.12814,-29.374
-6.2386,0.014417,-1.6462,-16.22
-17.816,0.041787,-0.47177,143.17
-5.4083,0.046519,-0.5433,-10.374
-0.44028,0.045107,0.46156,-6.7727
21.556,0.000969,-0.041213,-80.864
-5.7124,-0.0191,-1.3287,0.50017
-2.3809,-0.020321,0.001843,-35.296
-5.7998,-0.016953,-0.008574,63.227
-0.77323,0.024465,0.21781,38.361
0.78937,0.018843,-1.1141,-15.721
-0.065142,0.019086,0.15879,34.167
-4.9973,0.020196,-0.77038,3.3627
-7.3405,0.024822,-1.3197,16.617
3.6507,0.018836,-0.92029,-22.995
-9.8745,0.026339,-1.5168,40.713
20.1,0.005366,-0.93696,-67.261
-4.3545,0.040924,-1.4147,58.447
8.039,0.040873,-0.62724,-57.188
14.988,0.004465,0.47832,-93.184
7.896,-0.023454,1.0929,-51.486
-0.64756,-0.02723,0.74429,-45.303
1.9216,-0.034891,-0.61265,-30.734
-0.047661,-0.025484,-0.28974,-8.8463
-5.7457,0.005447,-0.8189,75.124
-4.6471,0.010393,-0.14321,32.979
-5.2997,0.013178,-0.84381,61.192
2.9793,0.029791,-0.19034,33.4
-3.2153,0.017227,-0.23548,54.501
2.6155,0.016897,1.1867,34.859
7.3531,-0.023635,0.99924,-91.251
-13.752,3e-06,-1.3202,24.653
4.8478,-0.017165,-0.15562,-34.774
-1.0108,-0.002675,0.020771,14.359
0.41498,-0.010265,0.61383,-34.972
-0.55373,-0.012817,-0.48826,-8.8845
-14.756,0.005523,0.85758,137.41
9.1161,0.011574,-0.24173,-37.735
19.809,0.035484,1.9327,-64.446
3.1786,0.021592,0.061138,25.711
-18.131,0.039166,0.266,10.288
6.0524,0.05643,-0.086779,45.671
3.0017,0.058749,-1.7743,25.986
-2.2813,0.034212,-1.2187,-54.91
-18.886,0.060849,0.09586,189.44
-0.12236,0.053149,0.67225,-32.729
0.21907,0.043916,0.5153,-37.235
1.4454,0.042325,1.2882,24.452
-2.2028,0.035772,0.20905,4.4231
-6.5024,0.045919,0.60975,47.877
10.527,0.017162,0.35914,-29.609
-5.3762,0.024264,-0.91238,-10.727
1.0678,0.030785,-0.55752,-9.9755
-23.144,0.063413,-1.9603,52.758
6.4833,0.047309,-1.2978,-54.553
-20.04,0.035602,0.53275,28.877
-18.357,0.067183,1.1223,122.7
-6.1184,0.066257,1.5987,34.733
-5.4276,0.058526,0.19178,105.85
-0.73592,0.055312,-0.6103,-2.0609
2.6907,0.051564,-1.3395,-36.59
6.3609,0.035824,-0.73877,-46.761
2.9404,0.060361,-0.63938,-1.4977
25.647,0.036993,0.36409,-61.49
14.609,0.006443,2.769,-21.314
2.1463,0.028813,-0.38382,-11.83
-17.965,0.089862,-0.89632,226.63
-7.6966,0.078477,-0.49077,-0.036549
-24.43,0.081457,0.72382,90.511
-1.4373,0.065721,0.9002,29.32
0.089998,0.062701,-0.53174,-28.012
-0.59493,0.058081,0.54118,16.576
-4.6212,0.061279,-0.58799,72.847
-9.2136,0.06455,-1.2373,36.876
13.705,-0.054385,1.3371,-43.186
4.2534,-0.062853,-0.55943,-48.378
-26.475,-0.027185,-1.2046,100.5
-4.0235,0.003473,1.4427,10.032
13.653,-0.028615,1.6052,-96.954
13.01,-0.06029,0.63571,-80.075
7.0715,-0.075886,-0.24971,-76.077
-5.4472,-0.074452,0.72668,18.232
-4.6917,-0.0305,2.1697,25.55
-2.0378,-0.018134,-0.25735,-9.5122
4.6565,-0.023936,-0.18651,-38.166
6.6603,-0.03756,-0.060817,-41.512
-12.409,-0.002527,-0.61142,-34.924
-13.414,-0.002056,-1.483,-0.71638
-14.925,0.034457,-0.97809,113.04
7.4841,0.009269,-1.1309,-19.457
-31.363,0.033394,-1.0934,145.58
-2.1104,0.033933,-0.087812,-16.463
-4.2323,0.041606,-0.17323,-10.74
-1.596,0.02886,0.10316,-43.832
