MonthlyRes_Mean_RN_ERA_Residuals,MonthlyRes_Mean_SM_GLEAM_Residuals,T_CRU_Residuals,P_CRU_Residuals
-1.6948,0.005692,-1.2947,-34.65
12.571,-0.017652,0.30803,-41.367
0.50175,0.007504,2.2809,56.946
-8.0854,0.008718,-0.81697,56.418
2.8584,0.001938,0.9747,-61.407
-6.9972,0.0128,-1.2336,30.757
-1.5588,0.006135,-0.5878,-18.25
-1.0787,0.006281,1.0726,-18.0
-12.03,-0.001839,-0.30864,63.703
-11.56,0.025779,-1.36,-2.0705
-9.3158,0.025264,-0.11975,10.575
-5.4741,0.024074,1.1157,9.1107
-7.7681,0.018423,-1.864,63.596
0.27391,0.012039,0.6568,-58.286
-1.3204,0.008904,-2.7828,-17.512
-0.45205,0.005854,0.72485,-59.687
-2.8558,0.00543,-0.92445,-27.09
-3.768,0.007774,1.9526,138.88
0.27224,0.000397,0.3693,-37.719
-20.369,0.017544,-0.14737,65.622
-7.5555,0.026223,-0.61404,-19.533
-4.9928,-0.000979,-0.46543,-47.007
9.1415,-0.02214,0.72485,-68.436
-1.4637,-0.011461,1.1353,127.35
-5.0778,-0.008487,0.10556,8.2095
-0.32949,-0.000526,1.0514,51.253
-0.62673,0.004643,0.036811,34.327
0.3466,0.008092,-0.90555,-12.773
1.0271,0.007412,1.0701,-15.252
-3.6886,0.007104,0.097228,70.445
9.1411,0.001929,0.63889,-46.93
1.6084,-0.020408,0.22223,-42.065
-4.5226,-0.042758,1.6306,53.455
9.0385,-0.040404,0.67917,-37.293
-6.1117,-0.040591,-0.15555,3.9276
-0.81567,-0.041895,0.95487,13.113
0.272,-0.002295,-0.024841,-14.352
0.81264,-0.007592,0.37099,-83.184
-0.99971,-0.004084,1.2814,-13.984
-0.91217,0.005441,2.289,71.016
-2.3994,0.005384,-2.1103,-57.838
-3.1138,0.005001,0.21683,-26.391
-3.5567,0.010984,-1.1415,45.009
-17.441,0.026395,-1.1082,73.774
6.3795,0.023003,0.25016,-28.256
35.097,-0.013286,3.4238,-69.405
22.074,-0.044223,1.864,-45.784
-4.4218,-0.023136,0.12446,67.252
2.9995,-0.008425,0.59476,23.187
-1.5777,-0.000989,0.34059,79.155
-0.71056,0.003254,0.85101,-10.396
-1.141,0.000186,-0.066353,100.48
0.023962,0.002628,-0.34066,-0.39927
3.8706,-1.8e-05,-1.3386,-68.453
14.056,-0.005947,0.35309,-74.378
-0.21271,-0.023288,-1.0136,-13.512
16.617,-0.013776,0.46976,-38.342
19.827,-0.045187,0.99337,-61.766
12.066,-0.051045,1.6586,-37.62
-0.49976,-0.040012,0.26906,78.89
3.2004,0.016824,0.13936,-84.6
-1.4978,0.006089,-2.6648,-83.256
-0.3192,0.002743,1.6956,35.843
-0.43411,0.000974,-3.1718,-55.107
1.8173,0.000854,-1.4711,-40.936
-4.8526,0.001406,-1.194,-13.689
-6.8453,0.004635,0.17269,16.411
5.4681,-0.003885,-0.29398,-21.199
-9.7622,0.013957,-1.1106,75.771
1.344,0.024148,-0.11203,7.3727
-17.564,0.046654,-1.3468,112.27
2.298,0.038831,0.56366,-29.246
5.4204,0.002306,0.23395,12.689
-0.9091,0.005717,0.52979,67.257
-0.78929,0.005005,1.4152,70.731
