MonthlyRes_Mean_RN_ERA_Residuals,MonthlyRes_Mean_SM_GLEAM_Residuals,T_CRU_Residuals,P_CRU_Residuals
-3.9771,0.013546,-0.54269,1.6067
21.844,-0.053191,3.3073,-39.275
-13.535,0.012537,-1.0788,0.38655
-8.038,0.009757,-2.5371,-8.8343
20.188,-0.001226,4.3413,-24.07
-5.4256,0.019118,-0.1288,8.3768
3.3563,0.031613,4.0004,-7.5218
2.6796,0.03266,0.89342,-2.1739
11.323,-0.048847,0.94967,4.7338
1.3363,-0.066888,1.2094,-9.2329
-19.825,-0.030757,-1.2316,97.248
-8.1429,0.015713,-0.47603,6.3372
-4.0004,0.021568,0.56396,-3.6331
4.1199,0.011866,4.7681,5.4183
-1.374,0.007545,-1.2388,10.791
0.57441,0.03501,3.7251,-1.8532
3.9465,0.035825,4.289,6.1517
29.547,0.024575,4.7806,9.6308
12.032,0.013555,2.7841,-10.63
-7.2565,-0.005783,0.22507,-14.76
-14.808,0.015062,-1.0826,0.048885
-2.3859,0.012316,0.70215,17.332
0.59737,0.010401,1.0112,3.0378
2.7196,0.004064,-0.38326,13.802
-7.5824,0.038437,0.40672,93.832
1.3688,0.05091,-2.0891,7.7334
1.7359,0.050664,3.7539,1.6814
-1.7957,0.006452,-9.1822,20.287
-0.1529,0.009705,-2.0933,3.4668
-6.0014,0.025072,-1.9016,17.596
12.49,0.025109,-1.4231,-14.365
-18.438,0.015455,0.66783,-7.945
-0.81174,0.020861,-2.7148,-3.186
-1.3832,0.017465,1.0699,-8.4777
4.5264,-0.006971,0.12895,-22.222
-0.391,-0.035009,-0.3405,-22.708
-3.5213,0.033109,-0.50051,-1.2278
-0.68287,0.026806,1.8287,-0.30144
-0.51093,0.030263,-7.9533,-2.6785
0.7219,0.051801,5.8856,-1.498
5.5758,0.050165,4.9495,2.5319
1.1963,0.042826,0.94115,34.911
11.403,0.02869,-1.6304,-16.5
5.1095,0.01288,-2.1644,-42.88
-0.56434,-0.010538,0.17796,43.604
2.1866,0.000375,2.3627,-11.238
1.7986,-0.007535,4.0717,-11.932
-6.536,0.02547,-0.94774,-6.3174
-7.3081,-0.050013,0.44225,46.987
1.2326,-0.022681,-0.15358,-7.0863
1.5074,-0.012842,-2.9855,1.6366
0.91037,0.031105,1.6534,8.9421
-8.2481,0.032408,6.1422,1.947
-12.189,0.033028,-2.1661,10.276
-9.7314,0.035219,0.66239,40.34
13.005,0.027749,-1.4716,-51.59
-15.42,-0.001727,0.12072,-9.6558
6.6483,-0.032664,0.30544,-25.597
-1.1086,-0.062243,2.3895,-40.592
-9.3344,-0.087908,-2.955,-26.127
-4.8347,-0.021687,-0.38999,-2.6476
-1.0989,-0.021275,-7.1858,31.479
-0.96223,-0.006359,-4.6928,-3.7733
2.6148,-0.006549,-1.7789,-3.1677
10.958,-0.007683,-2.115,-6.9879
10.636,-0.010429,3.0017,12.891
8.2069,-0.023323,2.4802,-15.42
1.6276,-0.018879,2.3211,2.4753
-10.947,-0.005525,-3.1615,2.2093
10.833,-0.039181,-0.40179,-44.982
-13.291,-0.034922,-2.9428,75.623
-2.985,-0.03333,-3.4622,-11.087
4.6464,0.039775,0.62778,-28.707
-8.7571,0.047891,-3.8181,19.619
-0.99489,0.049629,3.25,-8.4832
1.1413,-0.007444,3.6889,-2.7776
3.2111,-0.008932,-2.0722,-2.3228
13.153,-0.014544,4.3194,-22.994
-17.961,0.008919,-0.37708,94.02
11.513,0.037618,0.96389,-16.21
18.311,-0.012705,1.3062,-21.726
-8.2067,0.019658,-0.034029,25.133
-0.36832,0.037702,-2.225,-2.7616
-20.183,0.042005,-2.4444,44.903
2.4927,-0.00129,-1.0795,-36.292
6.1354,-0.020827,3.7247,-7.291
1.0237,-0.015568,4.6178,-2.0181
5.0705,0.048522,5.0067,-4.1875
0.42821,0.046876,6.6205,28.792
-19.188,0.042533,0.087206,-0.028479
21.862,0.024807,4.8657,-26.765
-10.05,0.005489,3.1817,20.406
22.078,0.000696,1.949,-36.785
-6.5889,0.015007,0.58373,36.198
-10.062,0.036844,-1.5572,-5.8715
-0.15913,0.029143,0.89832,-10.207
5.1434,-0.084364,-0.7617,-36.327
-3.4576,-0.086681,-0.35753,5.6491
-1.1129,-0.083169,1.5855,22.597
-3.4973,-0.006739,-1.1006,10.703
-4.2369,-0.00435,-1.8367,-10.743
0.76599,0.008948,1.155,-11.838
30.075,-0.014552,1.1584,-26.624
3.8843,-0.034166,3.4744,-44.404
15.015,-0.062969,5.3168,-50.595
1.3285,-0.076084,2.2265,-41.337
-2.6379,-0.062113,1.5105,-4.3564
-4.2133,-0.075199,-0.38392,8.2332
4.9929,-0.027415,0.95607,-38.437
