MonthlyRes_Mean_RN_ERA_Residuals,MonthlyRes_Mean_SM_GLEAM_Residuals,T_CRU_Residuals,P_CRU_Residuals
-2.7482,-0.033509,2.3971,33.447
-4.0088,0.011413,-1.2398,21.32
-4.6459,-0.004695,2.2616,12.026
-7.6088,-0.000315,-2.1127,21.622
-16.412,0.000209,-1.0238,22.034
2.8846,-0.025153,-0.52587,-2.3477
4.3052,-0.032614,1.1762,-18.218
6.2051,-0.037166,5.9283,-21.03
12.616,-0.005899,1.0568,-25.198
5.7464,-0.017335,1.3526,-34.916
8.9082,-0.023,0.35886,-19.766
4.5611,-0.020222,0.86997,-22.333
-0.2141,-0.015624,0.025578,11.384
5.3954,-0.023786,2.8777,-17.661
2.6018,-0.02863,2.0297,-17.548
7.5674,-0.052331,4.4485,-21.271
5.5048,-0.057582,2.2381,-19.742
-5.3769,-0.049259,-0.68623,-0.2704
7.4887,-0.053944,2.7527,-20.984
-0.78684,-0.045551,-0.28831,22.578
2.8613,-0.0308,1.9332,9.2338
-2.294,-0.019465,0.92905,42.816
1.1671,-0.02301,-0.0897,-4.5593
-2.7423,-0.02739,0.49641,-17.151
3.5063,-0.004362,-1.048,-19.983
1.2385,0.002087,-0.070894,-4.4285
-4.3487,0.012592,0.53119,-2.041
-2.3599,-0.007565,1.0999,6.3861
-3.4616,-0.004563,-1.0105,4.2403
-2.9869,0.003263,0.015217,7.8368
6.6787,0.00401,-0.37089,-11.952
-8.4401,0.003608,-0.78687,-3.1403
5.4482,-0.008042,-1.2903,-13.134
0.41554,-0.018804,0.080495,-20.902
-8.9638,-0.015454,1.2117,48.648
-8.3851,0.001164,0.047856,33.806
1.2954,-0.00496,0.75347,-21.276
-5.2507,-0.009453,-0.49445,14.929
-5.6489,0.011711,-0.99237,28.766
2.4583,0.003628,1.5264,-8.8567
-3.3058,0.001087,1.016,-8.2275
-12.754,0.001671,-0.20834,6.019
-0.23777,0.006582,-3.2694,-4.3949
-0.64207,0.002975,-1.7354,11.017
-6.0976,0.005401,-1.5139,20.198
4.5251,-0.001657,0.58194,-30.245
-5.5468,-0.003193,1.4882,-7.0949
6.0793,-0.008645,1.6743,2.1135
-17.212,0.006555,-2.4201,42.456
0.66772,0.001053,0.182,-20.589
-1.7034,0.000635,1.2591,21.273
-1.0766,0.016894,-5.7222,-9.6745
6.7549,0.008825,-3.6576,-10.92
-8.5172,0.002949,-2.4819,11.026
-4.471,0.000814,-1.943,4.2373
10.161,-0.007032,2.141,-13.651
-6.4099,-0.005508,-0.56245,19.155
-1.1179,-0.008075,0.75838,-7.2877
-2.459,-0.008679,0.61463,27.762
2.037,-0.016089,0.85075,-21.029
1.2213,0.028498,0.55636,13.838
-2.1393,0.026871,-0.14156,22.818
-3.0259,0.037365,0.46052,-9.7194
1.5616,0.00463,-0.52073,-13.867
6.5009,-0.002608,-1.7061,-3.0381
-3.9212,-0.00352,0.14455,28.683
-6.7105,-0.002129,1.0084,29.97
-3.1625,0.001525,0.44247,-6.8687
2.2945,-0.005974,0.539,-11.787
-7.2087,-0.006853,0.18483,26.37
11.516,-0.003015,0.41608,-20.43
-3.1649,0.004938,-1.4728,42.728
-4.6291,0.030941,-0.7672,36.195
-5.5275,0.044017,0.18489,25.15
0.77642,0.034719,0.91197,-16.512
5.0658,0.02396,3.7057,-22.36
-2.4784,0.021487,2.6953,6.3191
8.3742,0.017076,2.046,-15.909
-8.0652,0.01813,0.35989,24.577
2.5189,0.012138,-0.40609,-3.8115
-10.397,0.007973,0.26544,10.495
-2.6883,0.010265,-0.93873,34.477
4.534,-0.004214,0.46752,-5.4483
1.0938,0.007293,-1.7464,11.285
3.6712,-0.024626,1.6842,-19.197
2.4798,-0.013377,-0.73867,21.808
-2.1228,-0.017095,-1.5366,4.345
-1.4627,0.028043,-1.1178,28.597
-8.5773,0.024807,0.021747,30.126
-18.044,0.026965,-2.4276,8.2478
-12.57,0.025237,0.36133,-2.1161
-18.061,0.009805,-0.55464,-4.1043
1.1545,0.002588,0.54189,9.702
8.2996,-0.010865,-0.36228,-38.591
4.1987,-0.009033,-0.45603,7.2589
4.8295,-0.013566,-1.0699,-25.983
3.7448,-0.027784,1.8607,-25.49
1.5545,-0.02594,-0.28722,-2.5603
2.8601,-0.018114,-0.73514,6.6522
-7.3363,-0.0075,-4.8414,6.8043
3.3234,0.001714,-2.0768,-0.49151
13.873,-0.006729,-1.3261,-15.995
0.46591,-0.011671,0.56278,-5.2839
4.2614,-0.012363,-0.3782,-0.54707
-12.871,-0.00699,1.0433,27.284
4.6725,-0.006274,-0.46084,-12.534
1.0506,-0.010516,0.27041,15.766
5.7,-0.015505,-1.0435,-16.851
3.1568,-0.015423,-0.38786,-10.958
6.5492,-0.035193,1.3392,-28.278
1.2053,-0.048531,1.6913,-23.541
0.83625,-0.005704,-2.0649,13.787
-3.1903,0.007569,-2.3504,12.966
9.8102,0.003545,2.3503,-15.188
10.405,-0.011432,2.1142,-25.277
9.6465,-0.016966,0.99825,-20.59
-2.7705,-0.016767,-0.68022,-11.609
-5.5201,-0.015105,0.71561,17.948
10.398,-0.010903,-0.77814,-14.802
7.961,-0.017047,0.00797,-1.8433
1.2594,0.016341,0.16358,9.2743
-4.4772,0.020816,-0.084335,17.204
0.46488,0.017927,-2.7573,13.342
3.2298,-0.051126,-0.3635,7.0437
0.45172,-0.048954,1.3011,3.8729
-8.0007,-0.036237,1.4018,6.4444
-4.8773,-0.0217,1.0907,40.656
-2.6124,0.006043,-0.92531,8.1423
7.2438,-0.000592,1.4462,-12.426
-0.24778,0.003842,-0.78295,31.981
2.7339,-0.001986,-1.1517,-11.969
-6.7786,-0.003305,0.98441,44.164
4.212,-0.0106,0.91503,-9.5185
-10.611,0.017127,-2.7579,32.786
-7.4167,0.031031,-5.0558,6.6738
2.0124,0.026233,-3.5621,-8.3241
7.0229,0.016724,1.6275,-17.72
-5.7921,0.023681,-1.7468,0.85162
8.9487,0.019655,-2.1329,-17.837
9.2187,0.01225,-0.84886,3.9995
-5.4306,0.010764,-0.82733,10.106
-0.3545,0.00299,-0.5315,-8.9373
2.2309,0.001787,-0.025252,-10.537
-1.008,0.007913,-0.33914,-2.9039
2.5628,-0.007206,1.4915,-26.511
-3.736,-0.000627,-3.7564,-2.2315
-7.6218,0.00186,-3.5544,13.056
-1.1489,0.031107,-5.0356,-17.892
1.6603,0.025618,-3.096,-10.863
-6.1301,0.027682,-1.2703,7.5338
7.5064,0.021695,2.0436,-22.18
-15.998,0.010501,0.97758,31.057
1.1643,0.019504,-1.0509,-2.087
2.4153,0.006256,-1.6051,4.2449
1.3131,0.009172,-1.3488,32.37
7.253,0.012928,-0.1627,-17.972
0.38854,0.018036,-1.1321,-11.704
-5.7317,0.023199,-2.58,8.8507
0.56346,0.026035,-0.15292,-19.712
-7.2765,0.029615,-1.5842,14.49
-5.7476,0.038442,-2.6946,33.369
2.3081,0.045436,-0.41889,-5.609
9.404,0.043002,-2.03,-13.448
-9.4477,0.037638,-0.27097,9.0639
6.0821,0.027099,-0.87445,-12.855
15.546,0.003706,-0.42861,-43.648
-6.6792,0.005328,-0.74736,50.027
9.9289,0.03537,-1.1613,-19.64
-0.85156,0.008982,-0.13064,4.1281
-1.6583,0.024532,-0.62856,10.933
-0.14297,0.02601,2.4485,-9.2296
2.4973,0.016717,2.2173,-11.377
-1.7589,0.01653,0.60686,3.2017
3.1071,0.01654,2.8826,-3.4018
-17.769,0.026242,1.2464,20.809
-5.326,0.03028,1.3305,16.721
4.9271,0.019014,1.977,-4.8726
7.2393,0.002522,0.047833,-29.691
-3.0976,-0.001215,1.2041,-2.1407
0.82322,0.006134,0.26519,17.593
9.0859,-0.001419,0.52081,-31.015
7.028,-0.015691,3.2229,-9.9599
4.5341,-0.029701,4.725,-22.522
-1.6636,0.020397,2.7937,-9.8703
4.5407,0.021556,5.6083,-6.1161
-4.0412,0.032881,1.884,29.78
-18.496,0.038528,-0.077111,6.2665
-11.26,0.052478,-1.1181,8.2533
-0.50354,0.047564,-1.0216,24.31
7.0077,0.037498,-0.97572,-11.583
1.1613,0.015196,1.5805,3.5165
-1.6522,0.013675,0.31664,2.4999
-2.3981,-0.00467,-0.15275,7.3675
0.71099,0.015927,1.0493,0.94735
1.502,0.02516,2.0014,-15.765
1.2038,-0.029918,2.7702,-12.263
-3.0318,-0.020554,3.3348,-10.059
-8.7491,-0.013984,1.7854,-18.662
0.14871,-0.014556,2.0243,-9.6263
14.45,-0.022813,2.9834,-25.739
-6.6382,-0.013329,1.4049,38.167
3.4574,0.003319,1.2007,-2.1013
2.8669,-0.005039,0.98197,-12.651
-1.4939,-0.003234,-0.056916,-11.493
0.91727,0.037852,-0.77631,3.8747
-1.42,0.034367,-1.1242,8.6296
0.38571,0.037084,-3.4221,-11.208
-6.3799,0.031905,0.096612,12.194
-4.2569,0.035846,-0.31381,-0.6017
-1.1789,0.032039,0.66189,-24.705
-17.702,0.029726,-2.4242,0.63094
-11.378,0.029127,-0.29019,3.1427
-4.9833,0.032742,-0.81867,16.824
0.009155,0.016255,-1.6228,-0.86906
-5.7199,0.032684,-0.56658,20.956
-8.8046,0.035068,0.89453,48.814
-2.4926,0.005758,-0.37486,53.307
-1.5515,0.043848,1.8022,7.1118
5.8137,0.029617,2.0543,-22.576
4.5339,0.028409,0.47306,-14.349
-0.077976,0.020262,0.41264,-1.1945
-9.1567,0.021228,-0.96167,29.977
-7.6238,0.027921,-2.0478,-3.3869
14.254,0.006408,-0.11375,-24.275
8.8148,-0.006895,-1.6172,-22.544
-6.8345,0.008907,-0.19639,60.563
1.7299,0.011677,-0.065138,3.6631
1.6801,0.001665,1.421,-18.779
6.0221,0.006822,-0.073415,-25.061
7.0605,-0.015142,1.8037,-24.381
3.8556,-0.028389,1.4058,-26.119
3.6619,0.019234,4.2245,-17.091
4.1084,0.013377,2.3891,-14.387
5.1959,-0.001487,1.6898,-18.516
-10.951,0.007371,-1.9463,38.745
-9.2907,0.027413,-1.3373,11.282
4.0056,0.018535,-1.5408,15.688
-9.0151,0.018007,-0.76994,44.82
-5.2402,0.035638,-0.76369,17.82
2.5084,0.027539,-1.4276,-11.471
-1.8043,-0.002179,-0.17197,29.646
0.85342,0.00891,-3.1949,3.0262
0.9359,-0.001802,1.8822,-11.711
3.6642,-0.031422,3.8259,-3.4093
2.8756,-0.025886,3.1155,-4.0051
-10.697,-0.009112,-0.40878,47.441
9.1632,0.003632,1.5801,0.90255
9.6063,-0.006487,1.6391,-21.111
0.61728,-0.007347,-0.064332,4.7706
2.3786,-0.002175,-0.3185,-26.372
-2.6894,-0.005236,0.66275,14.328
6.9282,-0.009319,0.42386,-21.564
1.2384,-0.023548,1.1295,-22.997
2.0726,-0.033271,1.9066,-3.8916
0.37781,-0.031971,0.40864,-18.054
3.6926,-0.007976,-0.74761,29.623
-0.65644,-0.001571,-0.40803,17.852
-1.0511,0.002318,-0.15733,16.674
0.40034,0.002875,0.75656,-4.3153
-2.3223,0.008491,0.91559,19.122
4.1172,-0.000804,0.68711,-10.022
-0.792,0.00217,0.38295,2.6847
-3.681,0.001065,-0.2108,-2.3653
4.346,-0.012257,1.5503,-28.132
0.35341,-0.019435,-1.7191,-0.7393
-0.11897,-0.012592,-0.317,-5.3094
1.2993,-0.022904,1.3351,-9.0719
3.072,-0.041465,0.20384,-9.7949
7.3661,-0.049997,-0.73158,-20.191
7.9122,-0.055991,-1.6809,-20.944
10.406,-0.060271,2.308,-18.608
10.907,-0.053154,0.31703,-25.471
3.0533,-0.035112,1.9886,-14.365
1.2892,-0.02404,0.53439,-18.058
4.976,-0.028623,-0.23436,-31.558
-5.7874,-0.022171,-0.24825,24.925
0.851,-0.021335,2.4074,-13.782
-4.4534,-0.005747,-0.29055,25.198
0.3877,-0.011358,1.0615,-8.9647
5.2392,-0.029788,4.0053,-15.988
-3.7014,-0.034884,-0.80514,5.4415
