MonthlyRes_Mean_RN_ERA_Residuals,MonthlyRes_Mean_SM_GLEAM_Residuals,T_CRU_Residuals,P_CRU_Residuals
-1.0564,0.012983,-0.78769,-4.6656
9.3447,0.005139,3.8498,3.5719
-1.1059,0.012958,3.9838,-4.4704
2.1458,0.012154,-0.66686,-1.1218
4.3358,0.010857,3.9734,-1.4774
-2.5699,-0.005216,0.46925,-13.75
-0.71757,-0.006023,0.004669,-4.2621
-0.87683,-0.008723,-1.7578,0.39414
2.2777,-0.010396,0.25189,-20.012
-7.9717,-0.006418,-0.11339,5.49
-6.3297,-0.002614,1.0366,16.086
3.4469,-0.005982,-1.2967,-6.135
-0.10251,-0.005139,2.0516,1.227
-0.65461,-0.006451,4.712,-0.36048
-0.84212,-0.009346,1.3995,-2.9542
-0.52695,-0.01086,7.9447,-6.314
1.7576,-0.010947,4.9412,3.4062
-1.3825,-0.011748,4.1655,2.7548
3.686,-0.013046,-2.1942,-1.4258
11.219,-0.017849,1.9822,-14.026
-9.0086,-0.026274,0.58425,14.165
-2.0223,-0.012731,0.61897,-3.3084
19.816,-0.01005,2.594,-30.912
6.1326,-0.011469,1.0606,-10.433
1.966,0.088272,2.034,14.504
-0.63017,0.093818,-3.8306,-3.4338
-0.71794,0.093929,-1.7681,3.9474
-0.9936,-0.011482,-6.023,-10.137
-1.8249,-0.011569,-0.37644,-0.26718
0.35106,-0.01237,-1.4521,-4.1936
7.655,-0.013668,-1.8119,0.35087
-30.264,-0.011727,1.6145,3.5502
-3.6554,0.020122,-1.7834,-4.0088
14.7,0.041255,-0.32367,-14.182
4.653,0.052467,-1.0987,13.54
-11.621,0.082578,-0.507,2.6682
-0.0521,0.048648,2.1663,9.2053
-0.45248,0.043347,5.9017,-6.1822
-0.68892,0.040467,-1.0858,-5.726
-0.28219,0.091812,1.4594,4.8393
0.13191,0.091725,-1.4191,-1.1905
-2.5265,0.090924,-0.56978,1.9581
-1.7607,0.089626,-0.6795,0.25251
-22.227,0.087755,-4.3281,-5.4732
4.9156,0.097627,0.34897,-10.907
-5.6188,0.081276,0.35869,-27.755
-3.3271,0.063601,1.7087,21.941
-3.5915,0.056599,1.6754,40.02
2.2276,0.019673,1.0737,14.607
