MonthlyRes_Mean_RN_ERA_Residuals,MonthlyRes_Mean_SM_GLEAM_Residuals,T_CRU_Residuals,P_CRU_Residuals
-20.691,0.064071,-0.66893,142.79
0.79043,0.04045,-0.021705,-5.3556
-33.203,0.10847,-1.0523,266.15
3.27,0.090918,-0.41476,-58.081
7.8762,0.041755,-0.26962,-42.988
9.173,0.031573,-0.14879,-22.1
-5.6062,0.011581,-0.58143,2.5146
0.26192,0.016419,-0.07865,5.9757
-0.41378,0.044027,-0.13004,-4.2688
0.49165,0.036357,0.19774,-17.694
2.5324,0.030109,0.5276,-8.4563
-5.8326,0.026494,0.057461,11.142
-1.4867,0.008047,-0.41061,-27.797
-12.137,-0.00213,-0.068244,-39.207
17.272,-0.038801,0.059534,-27.396
3.0758,0.025104,-0.28074,-11.33
3.8358,0.006206,-0.31408,-69.545
-12.875,0.037488,-0.60158,195.95
-2.9479,0.076358,-0.70644,-2.5599
-3.1744,0.077893,-0.80852,21.198
-2.6286,0.07081,-0.59186,-16.84
-1.0716,0.059397,-0.81408,-11.79
-0.86352,0.047974,-0.38422,-20.228
10.655,0.027274,0.020645,-22.579
0.015297,0.008541,-0.39742,-9.0183
27.653,-0.017504,0.29494,-76.629
16.047,-0.058899,-0.002283,-58.693
-19.932,-0.014564,-0.042561,-16.602
0.086178,-0.012846,-0.35089,-34.991
23.012,-0.03163,0.11161,-87.575
-0.16906,-0.029687,-0.69326,10.894
-4.0438,-0.022257,-0.74534,0.75115
1.51,-0.013146,0.046328,-25.287
1.3372,-0.011025,0.19911,-6.687
1.2068,-0.001136,0.25397,-1.3495
-9.108,0.006601,-0.31617,12.249
-3.2921,0.004574,-0.43424,-27.34
-4.977,-0.001672,-0.36688,-8.9504
2.6993,-0.019899,-0.2391,-38.164
-14.823,-0.036529,-0.004377,29.402
-16.751,0.038717,0.26229,62.637
0.27025,0.028222,0.14979,20.504
0.33786,0.0401,0.34493,-30.653
6.8721,0.049176,0.54285,46.005
5.8719,0.040544,0.43451,-4.0587
7.2079,0.032321,0.76229,-5.4837
6.1472,0.020607,0.31715,-24.021
9.0326,0.011042,0.39701,-12.073
0.86752,0.011333,-0.17105,23.538
21.269,0.001204,-0.37869,-57.547
14.702,-0.039003,0.37408,-73.836
23.789,-0.043595,0.13381,-83.595
21.881,-0.053765,0.60047,-57.584
2.7761,-0.058186,0.43797,-28.818
-13.348,-0.028484,-0.59189,54.15
1.4561,0.00034,0.25603,10.533
6.3621,0.000647,0.4727,-13.905
0.40067,0.005759,0.45047,-3.8303
-2.4899,0.011299,0.13033,-3.7928
0.30604,0.020099,-0.3148,-6.4942
-25.708,0.029649,-0.23287,15.592
-12.754,0.046571,-0.29051,57.981
-41.921,0.087615,-1.0877,170.54
-42.282,0.018189,-0.12801,161.03
13.581,0.052487,0.16366,-38.506
9.7875,0.029791,0.10116,-42.239
1.7239,0.021189,-0.6287,1.7786
-0.78483,0.016387,0.069212,-8.3138
1.3835,0.023732,-0.039121,20.098
-4.3298,0.026107,-0.46134,6.423
-1.0474,0.037758,0.018518,-4.3895
5.1712,0.024735,-0.30162,-16.241
2.6429,0.004805,0.25531,-11.08
14.08,-0.002039,-0.60233,-47.165
6.1164,-0.018588,0.32545,18.821
9.7156,0.061409,-0.18983,-36.138
5.7335,0.032602,0.27684,-41.253
5.0963,0.008065,0.98934,-54.911
7.8137,-0.024648,0.084479,-40.018
2.7045,-0.026317,0.2324,-20.735
2.1741,-0.021386,-0.075938,-7.2236
2.5815,-0.020748,-0.12316,-22.699
6.0916,-0.015414,0.1067,13.164
0.79023,-0.002883,-0.58844,-16.637
19.252,-0.021878,0.9435,-33.826
4.1772,-0.034082,0.33586,-20.562
-15.256,-0.037795,0.41363,16.599
15.725,-0.019554,0.048357,-61.01
0.59408,-0.038617,0.44002,-71.349
-21.032,-0.033965,-0.047476,7.2923
-5.0918,-0.020082,0.62266,18.385
6.1371,-0.007614,0.64558,-4.757
-1.6298,-0.015692,0.88725,-28.12
3.0169,-0.020754,0.61502,-18.17
9.1488,-0.022712,1.2449,-19.808
5.2643,-0.019728,0.67475,-4.3841
