MonthlyRes_Mean_RN_ERA_Residuals,MonthlyRes_Mean_SM_GLEAM_Residuals,T_CRU_Residuals,P_CRU_Residuals
-0.83857,0.061945,-1.1169,4.2615
-6.4017,0.054656,2.9365,9.2893
-1.6913,0.062105,5.5671,1.89
-1.7333,0.061539,0.77959,-6.1149
-6.49,0.059175,2.1185,21.367
0.97112,0.035219,4.9539,3.3934
-0.97429,0.033025,1.899,1.3025
-1.2031,0.032593,-4.4232,-3.5121
-0.26518,0.048466,0.97056,-19.3
-2.4384,0.042881,-1.094,-3.3392
0.52928,0.038051,1.5713,-5.9517
-1.8468,0.032564,-1.6482,0.73233
-0.86174,0.054708,1.0105,22.872
-0.92846,0.069856,2.5556,10.556
-1.3,0.070884,3.7834,-3.7831
-0.89484,0.031383,8.9647,-4.7845
-1.0694,0.031299,2.2987,6.244
-0.5388,0.030735,1.7362,0.18911
1.7033,0.02837,-2.2249,3.5211
12.409,0.020593,4.1431,-11.657
-12.244,0.009289,0.35216,8.9787
-5.1537,0.013054,0.98758,4.8148
9.7648,0.013812,3.1529,1.0273
-8.8427,0.026743,0.45841,16.861
-0.73117,0.050889,0.042101,13.651
-0.87608,0.061127,-5.7378,-5.1645
-0.93522,0.061245,-2.435,-7.8291
-1.5054,0.069673,-7.0287,-9.4305
-1.4706,0.069589,0.005295,-0.62702
-0.64431,0.069025,-1.5822,-5.8069
0.078966,0.066661,-1.8183,-5.8249
-1.8969,0.063463,-0.37526,-3.9527
0.71203,0.054833,-0.54123,-11.667
10.02,0.043926,0.66918,-10.281
3.6904,0.046867,-1.1655,25.681
5.5155,0.050374,0.56502,2.8153
-2.5986,0.052759,-1.3763,2.3055
-0.74351,0.055474,7.3938,-9.1105
-1.1859,0.054966,0.84662,-9.6001
-0.009822,0.060035,-1.7221,1.4485
-1.1297,0.059951,-4.7881,-2.348
-0.32036,0.059387,-3.6256,-4.2529
-5.8417,0.057022,-1.1867,5.0041
-13.332,0.052504,-5.3937,-4.5237
8.2491,0.056072,0.61537,-15.763
-6.0281,0.049024,-0.34921,13.973
-2.2432,0.041052,0.81607,14.21
-7.2849,0.048849,0.021621,28.469
0.28987,0.018487,-0.56969,6.3595
-0.76836,0.019937,-2.5496,4.5685
-0.65612,0.021093,-5.5218,-2.5711
-0.62776,0.053494,-1.7905,-0.92248
2.0612,0.053653,0.6935,9.056
-0.51175,0.053088,-0.394,1.4511
-0.020765,0.055651,4.6449,-2.1169
17.508,0.051972,4.6879,-7.4947
-6.9166,0.041372,0.67197,25.666
-8.0818,0.033773,0.50739,27.252
-2.7185,0.030667,0.72267,-3.1857
-0.12414,0.027384,-0.82178,-10.827
0.027033,0.01357,-1.4131,1.2635
-0.66993,0.015443,-3.5429,3.2725
-0.47595,0.015267,2.7848,-8.8171
-0.21446,0.019891,3.8661,6.8565
-0.32628,0.019807,-7.2249,7.46
-0.46624,0.019243,0.26261,-5.9199
-1.3061,0.016878,-3.5485,-0.38791
1.4092,0.009746,2.9946,-0.21569
-2.0163,-0.002588,0.35358,-11.48
-12.835,0.009136,-2.086,28.131
-4.7092,0.010467,-1.9457,18.493
-1.8177,0.01397,0.33483,-2.5476
0.38495,0.008596,0.56852,-4.0325
-0.60898,0.006076,-4.1113,-4.4735
-0.23071,0.005602,1.9164,1.7369
-0.31151,0.014056,-2.3273,-2.7395
-0.37161,0.013972,1.6317,6.064
-1.4351,0.013408,-1.7308,4.8092
-6.3108,0.011043,-2.8419,6.7411
-6.3024,0.024345,0.87615,4.8383
3.2281,0.038249,-1.6898,-9.7013
9.8278,0.022134,-0.5294,-13.915
-1.6329,0.016301,-0.83912,5.7973
3.631,0.009405,0.56643,-11.769
0.30261,0.017478,2.7501,-6.4535
-0.3176,0.017211,0.44526,8.1055
-0.57542,0.016813,5.548,4.6409
-0.7381,0.004391,4.8293,-0.48545
-0.069784,0.004307,2.0883,2.418
-0.35794,0.003743,-0.49919,0.88816
1.0846,0.001379,-0.2353,5.9951
4.0189,-0.00314,-1.1922,-9.6327
-8.4423,0.002275,-1.0332,31.128
0.8599,0.000462,-0.2228,-15.886
-1.3799,0.004083,-1.6575,-8.9986
1.5282,0.017664,2.048,14.435
0.87071,0.017187,0.28172,-3.3495
-0.54198,0.014564,-4.0731,-3.2155
-0.14867,0.014137,0.57964,-3.5801
-0.6871,0.015341,-0.089111,14.069
-0.10394,0.015501,-0.88008,1.347
