MonthlyRes_Mean_RN_ERA_Residuals,MonthlyRes_Mean_SM_GLEAM_Residuals,T_CRU_Residuals,P_CRU_Residuals
1.6049,-0.070982,-1.235,0.18781
-4.9871,-0.066549,0.55251,-8.4087
-3.7199,-0.06165,-0.12943,9.6885
-10.495,-0.060241,-2.2975,1.0399
-1.1985,-0.056725,1.1358,-28.523
1.787,-0.060919,0.55182,-14.141
2.6574,-0.067514,2.2018,-7.9261
4.5449,-0.064031,3.922,-5.1539
7.3897,-0.0641,2.031,-19.8
-0.53327,-0.051551,1.4761,-29.953
-5.6539,-0.037748,-0.54402,13.095
4.4667,-0.049726,0.94695,-27.926
-3.2612,-0.025018,-0.24781,-2.2578
8.0456,-0.036402,3.4522,-9.4925
-0.93865,-0.033816,1.0473,1.0047
7.4106,-0.062039,3.9404,-4.3036
4.4793,-0.060116,0.92094,-8.2779
12.821,-0.073518,1.7529,-13.152
6.6445,-0.075663,4.3612,-11.04
-20.009,-0.051808,-0.82211,21.0
8.8443,-0.062276,0.85636,-47.641
-6.592,-0.033745,-0.023503,43.03
-1.0087,-0.000365,-0.56864,13.879
6.8504,-0.025851,1.1723,-26.042
-3.2685,0.048501,-0.62243,37.201
-5.4507,0.069371,-1.0474,4.7661
1.0016,0.071107,1.8227,3.3133
-10.039,-0.023357,-4.8592,1.205
6.3314,-0.018414,-0.57868,-6.2193
2.3954,-0.016694,-0.37174,-2.4929
-3.6916,-0.006783,-1.2634,-28.431
-13.981,0.018351,-0.44674,67.983
-11.519,0.068396,-2.6433,26.867
2.9681,0.038252,0.15187,-11.811
5.7158,0.020503,0.88173,41.113
-1.7039,0.029968,-0.52729,14.941
1.9131,-0.012706,1.2529,-11.866
-2.8236,0.002571,0.10294,10.2
-9.8598,0.018894,-8.1519,1.6219
3.5904,0.073739,4.0161,-2.9114
8.9686,0.072311,4.3717,-10.486
-17.789,0.073094,-0.44636,14.391
-7.125,0.066563,-2.663,5.3024
-3.5539,0.090928,-2.3714,46.342
-13.135,0.05372,-1.3679,31.251
5.9872,0.053346,0.60225,32.698
4.1615,0.032674,3.0571,-24.254
1.621,-0.001892,0.79808,-27.45
-0.89333,-0.019331,-0.92168,-11.132
3.246,-0.009066,1.1033,-1.7917
-1.7662,0.004551,-0.75154,-0.79453
-0.44855,0.019026,0.091513,-0.00286
-0.17853,0.019585,3.2471,-6.9022
-0.44367,0.011619,-0.57099,-7.8758
-13.693,0.031098,-1.8627,17.511
7.3395,0.021492,0.52901,-35.549
0.95381,0.008795,0.13249,-4.1404
6.0352,0.011481,0.20262,11.006
-3.6479,-0.007305,1.6825,-24.02
-5.5247,-0.025923,-2.1765,-17.417
2.24,0.007939,-0.021306,-4.6234
-15.079,0.028535,-6.6213,24.692
-4.609,0.036203,-2.7262,-1.1609
-1.6535,0.010145,-2.6081,1.7557
7.5156,0.006882,-2.3776,-10.369
3.2939,0.002057,0.82939,-15.317
5.7438,-0.015041,3.0377,-17.63
10.733,-0.021785,3.0044,-36.891
-1.4187,-0.046066,-1.3171,-44.732
-11.703,-0.036178,0.778,0.38975
10.011,-0.017487,-0.96714,-22.212
-6.215,-0.004845,-2.4762,30.492
-2.1363,0.059573,0.25407,13.585
-2.2576,0.049844,-0.69593,-4.8746
4.7835,0.055326,2.4992,-8.3274
3.4145,0.035454,3.2673,-5.2857
-10.393,0.043806,-0.75218,12.915
4.5562,0.052977,3.7798,3.7664
-13.291,0.070422,0.2631,38.678
10.198,0.059097,-0.19524,-37.057
4.817,0.057667,1.9082,20.327
1.2479,0.044826,-0.12162,-13.977
3.1122,0.029039,-0.84176,-4.8281
-14.858,0.042239,-1.5008,27.125
2.1711,0.00245,-0.19555,-13.981
3.3315,0.003997,2.2044,5.459
1.6716,0.006334,1.1246,22.281
6.3937,0.042081,2.9676,-6.4521
-2.215,0.039207,3.1982,22.649
-33.638,0.069706,-2.3199,24.275
19.361,0.053204,3.1885,-30.438
-20.806,0.030436,2.7051,21.526
3.1693,0.004245,1.2336,-35.89
-0.58329,-0.002226,0.72875,-11.218
-16.215,-0.004374,-1.3664,17.531
4.5034,0.000785,-0.10042,-11.466
6.7037,-0.016108,0.32982,-29.048
3.6128,-0.013515,0.70482,8.8676
4.3084,-0.014473,1.65,-2.3602
-18.045,0.022597,-3.907,6.6315
0.28695,0.024429,-0.75143,3.2572
-0.49693,0.023342,0.030516,5.3586
5.8127,-0.001825,0.013849,-12.055
-7.4185,0.040563,1.5305,70.01
8.4057,0.019067,3.634,-25.281
1.2744,0.022793,-0.67087,39.515
1.9211,0.002032,0.48399,-10.411
-1.5349,-0.013935,-0.95004,0.16758
3.462,-0.017646,0.7552,-27.714
4.8901,-0.032761,2.2302,-10.399
1.3153,-0.033614,-1.8497,-0.32662
6.9386,-0.020381,2.9184,-6.6849
-1.5573,-0.025818,-5.8261,0.49074
4.6561,-0.027486,-1.6191,-8.2579
10.179,-0.032673,0.73922,-16.396
7.7185,-0.032756,0.50589,-34.506
-11.687,-0.051787,-1.8906,-55.497
1.3408,-0.049157,0.9295,-16.126
-6.1337,-0.040625,0.65936,2.0227
-0.94535,0.002201,-0.72466,38.551
-0.49706,-0.010541,1.4806,-9.8805
-0.68821,-0.008248,3.2306,3.3597
2.4628,-0.01229,-2.7743,-3.093
4.5863,-0.026497,4.9938,-3.8764
-6.2102,-0.019594,0.94932,-0.60067
-10.651,-0.003201,0.25627,15.126
0.79939,0.004476,0.6896,-1.1625
-3.5033,0.019723,-0.51873,7.3521
8.0407,0.007464,1.8097,-18.464
-14.502,-0.005809,-1.0701,-1.3673
-0.12961,-0.007439,0.50974,-23.919
-3.9752,-0.019867,2.7757,-4.7903
1.0375,-0.021067,0.25595,0.90305
-3.3912,-0.017925,-1.6191,1.2683
3.9509,-0.016582,3.6511,-10.009
2.338,-0.010994,-1.5809,-4.2428
3.6207,-0.012453,5.6247,1.3579
-0.937,-0.024457,1.9316,-17.341
1.3858,-0.032104,1.34,-4.3289
-3.1529,-0.026845,1.6066,36.011
4.5948,0.014697,1.2601,30.27
0.15751,-0.000668,-0.34475,-17.384
-6.1816,-0.004414,0.48512,0.76485
-3.5154,-0.002622,0.52609,19.293
1.8095,-0.021745,1.1813,-5.7384
-2.6365,-0.024808,-1.5937,1.7769
-3.0091,-0.023794,-2.4485,-3.9509
-5.5491,-0.018852,3.8195,7.0658
6.9689,-0.018128,5.5001,-1.3085
1.2813,-0.015355,3.357,4.6929
12.425,-0.041736,1.8654,-35.295
14.776,-0.064502,2.182,-38.031
-25.486,-0.031439,-0.71451,22.528
-13.939,0.026234,-3.5944,20.875
-7.8061,0.025103,-2.6395,1.1484
5.1153,0.014598,0.52646,-21.848
-0.70325,0.049798,-0.0433,24.295
-3.5213,0.051726,-3.2183,17.96
2.516,0.059846,2.0518,9.6577
-1.5465,-0.0254,-1.6551,-1.5506
-9.2275,-0.016705,-4.9996,14.2
-1.6317,-0.014434,0.30739,12.801
-7.6902,-0.007095,-0.13427,5.2883
8.1533,-0.015644,1.1574,-12.847
-10.909,0.018914,-1.6391,68.687
-4.8342,0.031982,-2.769,2.4834
-1.1453,0.027054,-1.1141,1.707
-4.7012,0.045175,-2.2732,31.16
-3.2575,-0.003157,1.0071,42.254
2.6373,-0.008354,0.45708,2.9941
3.5872,-0.008718,2.4272,11.816
2.237,0.06522,-1.0047,4.683
3.2685,0.065499,-2.6742,-2.5913
13.822,0.049095,1.9828,-5.965
0.50895,0.008657,0.9661,-24.503
12.881,-0.017081,3.2578,-46.489
4.3107,-0.038384,1.7612,-32.68
-0.3102,-0.037121,-1.5436,-14.233
3.3534,-0.035833,1.0362,-18.884
-5.2834,-0.028979,1.4272,-23.281
-2.3948,0.017688,-0.29255,14.287
0.49737,0.021092,0.65745,-3.5473
4.6844,0.018869,0.77759,-0.10012
4.4686,-0.003868,0.74565,-0.18346
6.7019,-0.00554,3.5262,1.4672
7.4883,-0.024185,-0.21685,-7.9064
-10.53,-0.019545,-2.3585,22.055
-34.48,0.027882,-3.2669,56.82
-4.5427,0.073799,-1.2384,66.104
3.2073,0.04945,-0.89324,-25.774
6.3385,0.030776,1.7366,0.72418
-1.101,0.00329,-1.0724,2.0277
4.3389,0.030369,0.23283,7.846
2.3349,0.044935,-3.4422,-2.4638
1.8166,0.048569,-1.472,-1.4915
-1.9008,0.021969,-3.479,16.275
8.1083,0.018959,0.52658,-10.324
4.5183,0.002608,-4.0665,-10.023
5.7342,-0.009085,0.16685,-10.511
-22.652,0.004837,-0.91648,54.879
17.532,0.020592,1.287,-13.687
3.5631,0.005967,-0.91787,-9.8658
8.9916,0.03851,-0.26301,60.958
-1.4995,0.046142,-1.197,45.586
-4.1214,0.013962,0.3082,18.73
5.3684,0.014456,-1.3918,-11.33
2.4959,0.007006,2.1783,-4.283
5.1314,0.054934,-1.9786,7.7337
5.5431,0.051178,0.52695,-4.9406
19.217,0.027298,0.5589,-19.039
-7.5528,0.017998,-4.0078,16.323
-7.6668,0.003752,-1.3661,-8.6378
0.43563,0.017188,0.062369,29.921
-4.2423,0.01645,-1.2925,22.593
-4.9921,0.047339,-1.5376,-0.15865
-3.8428,0.021352,0.67834,-5.0802
-5.3759,0.043782,-0.16642,32.663
-3.958,0.074361,1.7836,23.378
4.8955,0.065314,0.62872,-3.6494
3.8786,0.007561,0.92177,-1.2577
1.9799,0.001239,3.5523,1.018
-4.5116,0.001703,-3.2407,31.369
11.837,-0.002208,-0.33239,-28.894
4.4179,-0.013773,0.75927,-14.804
-7.3029,0.002697,-3.2623,24.53
-2.2596,0.022318,-0.11712,22.226
5.6036,0.037949,0.28774,8.5999
7.0612,0.004419,3.1537,-15.347
5.9155,0.011833,0.30895,-31.953
4.6319,-0.002535,4.109,-9.463
3.9828,-0.003761,3.6791,-2.2658
2.6466,0.064628,1.9721,-2.4991
4.8844,0.054307,4.8027,-7.1234
10.309,0.033145,0.98465,-12.997
-10.65,0.045281,-1.632,34.115
6.7044,0.051653,-0.89035,-19.046
-0.083607,0.036482,-0.93688,47.213
9.8119,0.043035,-0.29174,15.71
0.43955,0.020228,-0.13688,-11.566
4.6592,0.043307,-2.8709,39.912
-3.3619,-0.021903,0.63433,-4.0447
-3.6433,0.003866,-5.2407,-1.1544
2.7555,0.003059,-2.7205,10.643
2.7782,-0.002534,1.5975,-3.3655
3.2465,0.002433,3.4031,10.685
3.0425,0.021928,1.26,34.812
9.268,0.007104,-0.33164,45.048
11.503,0.035294,0.83502,32.688
7.9757,-0.006906,-1.2365,-47.028
3.0732,-0.017734,0.13363,-15.982
8.6479,-0.022962,1.4885,-19.908
1.1735,-0.025707,0.22947,9.7706
1.7016,-0.048785,-0.61529,-13.711
1.2212,-0.058058,2.0097,-2.8459
-1.7136,-0.051445,1.1048,-9.6986
3.5352,-0.00016,1.8729,-2.282
-9.5843,-0.001154,-4.1715,9.3937
-2.2254,-0.008427,-1.1396,-13.68
-7.6273,-0.009952,0.26873,10.957
-2.5135,-0.024893,-0.1896,-30.603
5.5247,-0.033822,-0.48613,-0.19447
4.3212,-0.0027,1.184,52.377
0.8917,-0.025079,0.43887,-24.874
0.16545,-0.040849,0.079844,-7.0709
-3.6269,-0.050955,-4.8149,-12.728
2.6628,-0.047408,0.41008,-8.0623
4.8692,-0.043822,2.6802,-0.41505
4.3133,-0.057863,1.1233,-6.8484
6.8799,-0.066865,1.2038,-10.423
-11.009,-0.068403,-6.3892,-0.6463
9.6722,-0.072919,-0.43089,-35.359
8.3157,-0.059413,-1.7392,-30.67
5.6093,-0.07915,2.8142,-54.236
4.7898,-0.081985,2.3844,-41.939
-1.7538,-0.066103,-0.26075,17.784
0.51937,-0.02802,-0.04478,4.3877
4.627,-0.037679,2.0605,-19.194
-2.8703,-0.036555,-2.3895,6.1463
-4.8964,-0.026955,2.0056,-1.7565
1.0564,-0.04909,1.5487,0.2852
-0.79121,-0.048208,-2.7208,-5.6391
4.5585,-0.049287,-0.013849,24.612
0.96355,-0.038967,0.94448,16.749
6.53,0.003419,-0.36385,-8.0113
-4.7245,0.00478,-1.8854,21.348
9.5252,-0.027564,1.9598,-52.131
4.7278,-0.051519,1.7896,-28.532
4.6553,-0.032725,-1.3944,-0.57869
0.7719,0.01561,0.68583,14.015
0.33703,0.005977,0.53583,-0.62011
-0.69081,-0.000109,2.631,-8.9479
2.8185,-0.024637,-0.47597,-0.75622
2.7376,-0.025926,-0.44542,-3.2305
3.4644,-0.012744,2.0865,-7.4291
5.5376,-0.039416,0.66986,-9.1923
12.15,-0.053734,0.76153,-34.878
-9.9491,-0.044628,-2.11,-17.094
-7.967,-0.025197,-1.2399,8.3778
-0.025209,-0.026728,-2.36,-25.799
-7.1477,0.000947,0.63097,53.555
2.6054,-0.009787,0.46121,3.2232
-0.37109,-0.029113,1.8612,-10.212
2.0176,-0.026228,-0.49365,-7.4893
3.043,-0.001687,-0.7006,-4.1226
8.0161,-0.007459,2.505,-9.7719
-2.9029,-0.019127,0.1619,1.0294
-5.2356,-0.000183,0.27024,26.041
8.4576,-0.006969,-1.1131,22.706
-0.65016,0.029329,0.41537,57.09
3.4598,0.001756,1.1855,-28.989
1.5463,0.001861,-0.58463,3.935
3.2891,-0.021995,1.9563,-31.337
0.33102,-0.005146,-2.0134,-18.318
1.6012,-0.015741,0.086583,-8.7779
-1.5781,-0.019248,1.2067,7.7443
2.414,-0.004672,5.9748,-2.1391
-8.482,-0.010114,-0.99467,-0.33836
-16.942,-0.003374,-1.9627,20.013
5.2645,-0.004008,2.1706,-12.425
14.648,-0.048443,1.0123,-51.711
7.4039,-0.059273,2.3158,-10.002
-6.7271,-0.043876,2.1859,-42.18
-10.997,-0.036413,0.04075,28.594
-7.6311,0.00822,-2.8683,4.2471
