max_5consec_Ix5dayRN_ERA,max_5consec_Sx5daySM_GLEAM,T_CRU_Residuals,monthly_Rx1day_P_CPCU
26.405,0.25203,0.042794,23.597
217.09,0.25273,3.6108,6.9773
65.934,0.25279,-0.45304,4.6833
124.83,0.25933,-1.5711,4.2057
193.31,0.26361,2.615,3.8634
67.49,0.24692,-1.7614,13.435
23.383,0.24679,0.80529,2.5368
5.7038,0.24639,-2.4357,8.3266
220.16,0.22039,-0.98915,15.274
193.59,0.21204,0.42682,17.584
152.16,0.21567,0.31502,20.399
115.19,0.24123,-2.0017,36.774
82.577,0.22105,0.22041,7.6322
24.121,0.22782,5.7371,10.26
4.4012,0.23073,1.8211,6.7371
20.037,0.24639,3.7496,7.558
48.406,0.25064,3.9037,6.5705
98.356,0.25825,4.2357,2.2105
171.51,0.26411,-1.0782,16.462
211.02,0.26495,0.042631,9.8897
229.43,0.24216,-0.65737,14.037
207.15,0.23381,2.1086,13.21
161.43,0.21707,1.6218,17.882
135.12,0.21674,-0.24487,17.976
42.425,0.24066,1.9022,16.566
22.066,0.24429,-0.95614,12.16
5.6967,0.24924,1.7529,10.055
20.65,0.23195,-6.3186,26.901
62.152,0.23195,-1.2145,6.6568
101.55,0.23195,-1.5825,7.7256
165.31,0.24593,-3.2964,20.482
207.05,0.26161,2.5744,14.756
198.46,0.25691,-2.7506,19.752
200.39,0.24558,0.26539,20.74
177.21,0.23538,-1.8964,22.333
125.06,0.23419,0.58691,10.622
56.631,0.20667,1.934,22.135
26.96,0.22874,4.2006,26.015
4.2112,0.23033,-5.5903,5.6984
21.41,0.25174,3.1631,10.576
45.673,0.25172,2.0923,3.8598
117.21,0.25172,0.29925,9.032
169.15,0.2518,-0.86464,5.7811
206.86,0.24965,-3.6438,4.9068
213.83,0.22025,0.6812,28.399
215.07,0.22601,2.4722,23.061
189.67,0.19859,3.3104,11.859
129.07,0.19111,1.4687,12.792
69.584,0.21339,2.2908,12.577
22.082,0.22323,0.58242,13.447
6.2289,0.22568,-3.0835,18.874
22.934,0.23033,-2.6801,6.6278
64.726,0.23033,6.2241,6.5401
126.94,0.23033,-2.694,9.7723
180.36,0.23049,5.0171,13.527
210.49,0.22615,-0.66202,10.391
219.99,0.22038,0.71298,14.238
207.07,0.21024,0.65395,12.893
179.6,0.20648,2.8921,10.088
106.52,0.20736,-1.7495,15.928
