max_5consec_Ix5dayRN_ERA,max_5consec_Sx5daySM_GLEAM,T_CRU_Residuals,monthly_Rx1day_P_CPCU
201.6,0.42973,0.2209,77.848
163.94,0.44946,0.4084,7.3563
178.57,0.45935,-0.32354,43.03
165.69,0.4636,0.11187,31.07
162.06,0.46188,-0.84021,22.054
186.04,0.31863,-0.65688,32.484
188.72,0.38875,-0.90479,74.499
176.83,0.39878,-0.41729,20.023
131.77,0.41712,-0.57771,6.3982
140.36,0.38586,-1.0465,14.533
176.52,0.35424,-0.61521,18.815
186.54,0.34193,-0.98257,12.507
198.44,0.33679,-0.6309,15.859
174.33,0.40338,-0.003813,39.485
183.84,0.43111,-0.16631,37.05
175.34,0.44785,-0.92812,71.088
172.66,0.46149,-0.77256,48.329
182.36,0.46365,-0.41215,51.633
155.48,0.46286,-0.28923,30.241
136.0,0.45741,1.1094,19.631
132.14,0.44964,-0.82673,16.129
151.37,0.41983,-1.5705,4.0509
161.93,0.37677,0.41077,8.5684
191.06,0.34746,-1.2816,24.001
183.38,0.35323,0.095085,19.157
175.64,0.37783,-0.22783,23.456
178.08,0.3945,-0.44033,48.124
175.53,0.46338,-0.27714,52.736
163.8,0.46355,-0.57158,53.329
169.15,0.46356,-0.88617,48.211
160.77,0.46356,-0.28825,46.034
154.28,0.45649,-0.53964,18.868
138.96,0.44371,-0.025748,12.914
147.69,0.42533,1.0555,5.3182
165.06,0.38846,0.53675,13.076
169.35,0.35631,-0.13061,13.6
199.94,0.34628,0.22107,31.48
191.87,0.36398,0.12315,21.367
185.6,0.36985,0.58565,17.299
191.9,0.40997,0.94884,33.379
189.91,0.425,1.3794,20.331
190.91,0.44252,0.78982,42.323
158.68,0.43466,1.0877,17.22
140.05,0.43041,0.51134,31.567
138.0,0.42661,-3.0748,11.057
141.5,0.40562,-0.24352,29.328
169.26,0.38986,0.21273,9.8227
191.14,0.34514,-0.004628,16.628
191.34,0.35892,1.247,43.111
174.22,0.40682,0.47413,35.694
177.21,0.43381,0.98663,60.581
185.48,0.40113,0.049825,25.653
164.8,0.42714,0.030381,33.529
168.24,0.4564,0.1408,39.454
160.24,0.46095,-0.61129,31.775
139.43,0.45609,0.93733,36.575
131.37,0.43254,-0.12379,6.9263
155.06,0.40501,0.33246,3.7536
179.24,0.36365,-0.011286,4.7564
176.06,0.32652,1.3714,24.503
180.38,0.34857,0.92303,24.7
193.53,0.38099,0.25011,22.552
194.58,0.393,0.98761,16.553
175.44,0.46239,0.57581,54.43
175.51,0.4635,0.83136,19.619
172.73,0.45942,0.71678,12.008
150.6,0.45587,-2.3353,42.176
140.98,0.45292,1.4133,9.2708
143.47,0.42992,1.0272,2.3945
143.77,0.39583,0.10845,11.703
164.98,0.38241,-0.085304,12.596
171.93,0.34722,-0.077665,14.253
198.6,0.33321,0.52401,23.845
212.71,0.38561,0.75109,45.216
180.8,0.395,1.1136,22.98
188.2,0.41168,0.62679,29.798
186.55,0.43957,0.057344,31.727
160.43,0.44875,0.44276,25.712
170.68,0.44152,0.46568,37.39
147.83,0.4381,0.93929,21.09
145.68,0.42745,1.4282,4.6086
149.28,0.39354,-0.24057,6.0437
156.49,0.35862,1.4157,23.721
177.77,0.33947,-0.45168,29.257
192.4,0.30717,1.8,17.428
192.59,0.34217,1.3021,29.416
186.65,0.38753,0.78958,42.801
186.93,0.42437,0.92777,39.791
216.32,0.42388,1.1083,17.05
188.08,0.41854,0.64374,18.961
164.57,0.42452,-0.43334,42.517
161.38,0.42538,-0.78473,13.761
137.89,0.39616,-0.34584,14.21
141.04,0.37413,1.7854,4.0601
173.85,0.34198,0.69166,2.6167
197.2,0.3125,1.2493,15.752
197.59,0.30957,1.701,26.936
197.6,0.35472,1.0281,24.901
179.0,0.40189,-0.23444,47.578
190.35,0.41336,1.1788,44.051
180.65,0.44169,0.85931,24.859
171.84,0.45279,1.2447,24.42
153.9,0.45627,-0.03236,27.802
140.45,0.4504,-0.78375,19.529
137.2,0.43804,-1.7199,1.6221
152.66,0.39675,-1.0136,7.0393
173.0,0.36298,2.6176,0.98809
189.25,0.32081,1.7253,9.796
188.59,0.36735,-0.72305,20.936
215.47,0.39238,-0.17096,24.513
188.84,0.42979,0.46654,59.818
180.15,0.44179,-0.49527,38.427
161.22,0.45566,-0.16471,33.578
160.36,0.46189,-0.7543,38.369
142.42,0.46348,-0.78138,37.382
165.91,0.46303,-1.5328,21.801
119.32,0.43431,-0.31888,8.4679
142.73,0.42107,-1.2876,29.193
166.85,0.40608,0.14362,15.282
197.64,0.37306,-1.0237,10.218
178.05,0.40625,0.45294,34.144
189.56,0.43042,0.18002,32.761
176.18,0.45313,0.26752,46.273
168.51,0.46299,-0.54429,54.56
147.95,0.46363,-0.26373,50.682
173.62,0.4636,-0.45331,54.994
158.92,0.46213,-0.080398,58.95
154.47,0.46073,-0.63179,42.972
132.0,0.46123,-0.7179,12.788
153.73,0.43634,-1.6616,11.132
162.19,0.41165,-0.2054,20.196
199.63,0.3905,0.077241,20.969
191.99,0.35052,0.078917,26.661
170.49,0.39936,-0.169,49.556
177.05,0.40834,0.4685,25.743
167.07,0.46369,0.38169,45.357
180.91,0.46356,0.43725,32.95
181.34,0.46312,0.27267,51.47
169.98,0.46126,-0.10442,19.906
132.49,0.44988,0.54419,10.607
134.66,0.4396,-0.11692,12.799
149.12,0.41783,-0.53567,18.959
172.64,0.3881,-0.60442,2.2205
186.48,0.34244,0.75322,17.361
198.89,0.43177,-0.2201,53.192
208.21,0.44465,-0.66802,43.834
186.23,0.46011,-0.48052,64.075
180.35,0.44091,-0.16732,38.543
182.87,0.46174,-0.036768,45.748
174.45,0.46337,0.29865,46.687
148.03,0.46336,0.22157,36.108
141.88,0.45805,1.3702,15.604
125.99,0.44564,1.5591,19.951
153.8,0.43341,-1.0597,7.4036
160.72,0.39542,-0.27843,34.888
173.01,0.41996,-0.8208,34.867
185.76,0.38215,-0.19412,34.69
195.7,0.41066,0.35796,26.548
179.19,0.44336,0.62046,46.462
171.98,0.46361,-0.46634,27.043
186.81,0.46305,-0.61079,31.057
174.75,0.46341,-0.25037,29.518
152.31,0.463,-0.12745,37.111
149.3,0.45305,0.12116,28.963
140.49,0.44079,0.28505,11.456
147.52,0.4133,-0.2087,5.5139
171.56,0.37912,-1.1025,15.114
182.79,0.34802,0.33019,21.716
193.08,0.3702,0.53186,31.663
208.86,0.39717,0.75894,56.174
170.13,0.42477,-0.20356,54.7
194.05,0.4578,0.20964,47.693
178.81,0.46288,0.49019,68.417
197.32,0.46237,0.60061,51.288
159.11,0.45861,1.0235,25.846
152.12,0.45868,0.89714,25.658
142.25,0.44182,0.98603,17.193
148.46,0.42102,0.042278,2.3803
171.53,0.37422,0.89853,7.4197
185.23,0.35275,0.93117,32.101
193.21,0.31972,1.0328,22.332
201.75,0.41614,0.38493,42.529
163.28,0.42616,0.67243,41.421
182.43,0.45295,0.18562,34.134
178.6,0.46315,0.39118,57.383
174.44,0.46329,-0.22341,27.869
182.9,0.46256,-0.72549,48.862
158.88,0.45897,-1.2269,14.622
139.88,0.42995,1.112,11.586
148.73,0.39728,0.19326,3.6866
172.6,0.35759,-0.35049,4.7636
195.11,0.31693,1.1571,8.2778
184.32,0.34912,0.23382,17.79
201.2,0.38205,-1.2891,32.694
201.88,0.39367,-0.30159,24.435
169.81,0.46178,-0.2134,45.08
179.03,0.46339,-0.25784,43.825
161.73,0.46347,-0.44743,23.398
179.07,0.46316,0.35049,27.78
150.0,0.45184,0.1241,11.604
146.9,0.43477,-1.162,6.6568
145.96,0.40274,0.71924,1.7849
166.02,0.35897,0.37549,8.8031
184.41,0.34214,-1.5419,32.899
190.64,0.35395,0.45981,37.736
202.09,0.36957,0.036889,23.495
185.01,0.37238,-0.32561,23.557
168.68,0.43722,-0.58742,35.125
181.55,0.45665,-0.15686,53.28
160.39,0.46355,-0.89644,46.068
179.85,0.46205,-0.023528,23.277
138.15,0.46122,0.52508,15.08
128.45,0.44882,0.58897,30.484
145.81,0.42678,1.3202,4.4907
170.59,0.38958,-1.4485,5.208
181.5,0.34583,0.85911,20.389
196.63,0.3485,-0.31421,18.995
178.73,0.39511,-0.93713,38.263
170.34,0.42741,0.12537,45.404
