max_5consec_Ix5dayRN_ERA,max_5consec_Sx5daySM_GLEAM,T_CRU_Residuals,monthly_Rx1day_P_CPCU
167.48,0.20168,-0.070773,63.006
76.45,0.20137,-0.022856,0.0
159.86,0.25101,0.26325,54.147
142.07,0.27691,0.38409,17.521
102.62,0.23956,0.38548,4.367
137.81,0.16438,0.60075,9.5927
154.2,0.18314,-1.8388,19.64
155.67,0.19209,0.25909,12.514
58.096,0.17175,-0.39438,0.000616
59.855,0.1595,0.24173,0.0
80.949,0.1534,0.15909,0.0214
124.95,0.17121,-0.49786,13.591
136.08,0.15918,-1.1256,12.257
159.05,0.203,0.25978,15.662
159.87,0.19252,1.1077,5.7233
165.71,0.26537,-0.49717,25.793
170.92,0.29673,-0.013138,33.294
143.45,0.30662,-0.7173,19.17
108.98,0.28381,0.23408,1.033
76.916,0.22336,-0.34925,0.0
56.691,0.18833,-1.0458,0.42669
60.31,0.17541,-0.45967,0.0
81.793,0.17172,-1.4923,4.8077
105.57,0.16819,-1.6492,0.0
139.19,0.18074,-0.85203,18.088
146.8,0.18417,-1.0416,15.075
168.5,0.20891,0.3063,18.309
156.82,0.23203,0.12644,41.255
148.88,0.20349,0.93547,6.0685
129.12,0.22617,0.8563,27.884
104.6,0.22826,-0.74231,17.192
78.424,0.22441,0.22436,0.82832
58.629,0.18888,0.45283,0.42937
57.908,0.17627,-0.23606,3.0016
78.489,0.16338,0.5563,0.0
104.21,0.14949,0.79936,1.0692
143.58,0.14352,-0.17842,7.5045
147.24,0.17207,-0.26801,16.553
150.33,0.22239,1.5799,15.024
163.77,0.17829,1.0,5.0954
148.2,0.16996,-0.040924,7.0503
125.99,0.17883,0.87991,16.565
104.59,0.18566,1.5063,14.537
74.421,0.17321,-0.70203,13.723
57.95,0.16885,0.50144,4.9192
60.874,0.16039,0.91255,0.0
79.926,0.15401,-0.79509,0.66628
107.01,0.14095,0.32297,0.0
130.12,0.12588,-0.004816,2.8947
150.41,0.14508,-0.4944,15.672
152.87,0.14661,-0.24648,7.3949
166.78,0.21011,0.57366,3.0102
158.07,0.1724,1.0327,3.8019
123.11,0.18915,0.77852,21.295
111.03,0.20003,-0.17009,5.3157
75.084,0.16691,0.14657,2.4821
58.666,0.15153,0.20004,0.0
60.79,0.14535,0.011156,0.060459
