MonthlyRes_Mean_RN_ERA_Residuals,MonthlyRes_Mean_SM_GLEAM_Residuals,T_CRU_Residuals,P_CRU_Residuals
-8.201,-0.03001,0.89078,-41.71
-1.5839,-0.030115,1.2061,-8.5276
0.41268,-0.034062,1.9741,-19.493
-7.7776,-0.017236,0.83106,3.3197
-3.6303,-0.02529,1.0477,-24.964
-0.40779,0.000793,1.8359,35.315
3.0666,-0.012818,1.8956,-37.316
3.0012,-0.005393,0.19078,34.815
2.1238,-0.01684,0.3137,-17.755
-3.4988,-0.018306,-0.16339,20.902
1.4754,0.001885,0.99217,-0.72964
-3.6342,-0.000248,0.76578,-19.107
0.34836,0.015383,-0.64799,12.293
0.7834,0.01096,-1.4883,1.9372
6.3216,-0.004364,1.6319,-32.507
-6.7097,-0.013757,0.58188,-37.157
2.1301,-0.020857,2.4402,-23.99
-6.2835,-0.025319,-0.17785,-19.027
0.0736,-0.009027,0.93882,-7.1114
-5.7477,-0.009776,0.097153,44.625
2.2394,0.037378,-0.095208,25.748
1.3477,0.032608,0.30271,34.68
5.7883,0.030176,-0.91674,-14.752
4.0257,0.009209,0.88188,-13.379
-4.958,-0.015407,-0.98189,-8.3286
-2.479,-0.029611,1.8778,-44.035
-4.7987,-0.033931,1.948,-32.504
7.7679,-0.011732,0.82297,8.4964
-2.6628,-0.030169,2.0563,-47.987
-0.058377,0.009725,-0.26175,83.676
0.88394,-0.006225,0.70492,-24.558
-0.26371,-0.027203,-0.56175,-27.422
2.0696,-0.044009,-2.1791,-24.349
0.5741,-0.052566,-1.6062,-21.042
-0.33287,-0.052168,1.9494,-16.424
-4.4178,-0.039105,-0.92703,-10.277
4.3229,0.041132,0.40921,-16.401
-3.551,0.043066,-1.5311,72.918
5.1813,0.071644,-1.3859,14.349
-3.7166,-0.029374,-0.11093,-28.376
-1.4138,-0.027685,2.6724,-19.634
3.7247,-0.005013,1.3293,36.403
-8.7921,0.048019,-1.929,107.49
-4.7263,0.092789,0.95435,118.76
0.75111,0.10169,-0.28801,6.5292
4.6319,0.080605,-1.0401,-18.389
3.0582,0.075153,-0.43454,19.379
5.6638,0.070631,1.5641,-4.6486
-1.6024,0.058814,-1.1997,1.3273
14.753,0.041734,0.36003,-27.629
2.311,0.006155,0.50517,-25.123
-0.83568,0.11177,-3.6698,156.78
17.575,0.085546,-1.7615,-24.981
-0.50525,0.033722,-0.80456,-24.644
1.3692,0.022321,-0.78789,0.22241
0.66325,0.003079,-0.27956,-30.791
1.2887,-0.007861,0.87808,2.7071
-6.8327,0.036893,-0.874,66.439
2.5827,0.07675,-0.71845,-10.418
3.5438,0.066858,-3.1448,-4.4456
-4.5794,0.020765,-1.3586,7.4052
1.3856,0.055832,-1.3489,76.299
12.103,0.032691,-0.85374,4.9295
-1.976,-0.018114,0.82126,-49.37
-5.0129,-0.026103,0.6796,-13.403
1.0076,-0.029552,1.0365,-40.366
-0.49539,-0.036608,-0.29679,-23.325
-1.6282,-0.040698,1.1365,-26.888
-1.6482,-0.027068,-1.3808,-14.015
-1.2235,-0.016919,0.2671,10.417
-3.7121,0.006228,0.62265,31.96
-0.75635,0.017357,-2.3287,-16.018
-0.10261,0.003906,-1.5175,-2.2168
-0.18911,-0.000194,-1.0078,13.602
1.4079,-0.011052,-1.2626,-28.068
-0.37123,-0.000741,-0.98764,-38.492
-2.3733,-0.018934,0.92069,-14.15
-2.3875,-0.029221,1.5276,-41.063
0.016992,-0.034701,1.4443,-14.697
1.7349,-0.034604,1.0026,12.44
0.37041,-0.057642,-0.23972,-18.487
-1.3234,-0.059111,0.058192,23.345
0.9767,-0.02935,-1.0113,14.263
-2.9029,-0.023461,-0.46264,13.16
-1.3935,0.012084,-1.3014,17.561
4.348,0.010439,-0.76668,-6.0452
-8.1051,0.001582,0.47846,14.76
6.7969,-0.013637,0.85346,27.986
-5.62,-0.019503,0.53679,-1.0472
1.3897,-0.020625,-0.75627,-2.5347
1.0456,-0.022167,0.5854,-28.269
2.5044,-0.015967,-0.43127,1.668
-1.3909,-0.0179,1.6014,36.941
2.8839,-0.008443,-1.1507,-17.502
-7.0816,0.022637,0.079844,24.591
0.60148,0.020229,-1.0215,-15.162
0.68001,-0.006751,2.9897,-22.736
3.0744,-0.020307,-0.27559,-27.867
8.5674,-0.014231,0.96955,26.838
8.798,-0.015736,1.0946,-54.986
0.79701,-0.016898,-1.6971,-15.669
-7.1532,-0.013075,-0.79017,-13.432
0.75333,0.051976,-0.6485,70.734
3.4328,0.007818,0.58483,-17.104
2.0692,-0.006251,0.14247,-8.8561
2.6609,0.026304,0.91539,51.476
1.2788,0.007511,0.17094,24.994
4.0279,0.023971,-0.080448,10.841
-1.0529,0.014515,-0.11921,20.067
3.0562,0.031828,-1.2845,-37.264
5.4522,-0.001522,-0.23935,-6.7587
6.0442,-0.016563,-0.86435,-48.283
-6.565,-0.022493,-0.10602,-23.741
-2.6122,-0.019758,1.2259,-0.55385
-2.784,0.030837,0.36759,63.262
-4.1953,0.096155,1.8009,146.47
2.0043,0.092258,-1.1914,8.8218
0.72352,0.053227,-0.51852,-8.4712
4.3499,0.047256,-2.738,-13.703
1.4457,0.020458,-1.8394,-19.731
6.1369,0.007193,-0.95312,-15.255
6.866,-0.020497,1.4066,-47.061
0.75031,-0.023761,2.4517,-10.331
-5.3157,-0.02108,1.7767,-37.48
1.6383,-0.022009,-0.26492,-3.8134
-6.6013,0.008368,-0.25798,11.549
-8.7706,0.12654,-0.74131,211.27
3.9383,0.11287,-0.10798,9.0269
3.302,0.083799,-1.0753,-10.45
4.4776,0.069726,0.14758,3.8317
2.8254,0.065164,-1.8969,-14.175
4.351,0.035835,-1.2983,-15.503
0.25404,-0.026781,1.713,-18.577
0.33088,-0.035524,1.4227,-10.258
-2.0026,-0.028018,-0.80716,-2.3778
0.90838,-0.010262,-1.0572,42.573
8.0248,0.030087,0.67618,24.69
5.0623,-0.003613,0.40812,-41.098
2.9845,-0.023922,-0.70021,-33.832
-1.0731,-0.037993,1.2581,3.8298
-0.40274,-0.053977,2.2158,-23.247
1.3597,-0.038016,-0.51132,-8.8153
-0.43599,-0.02495,0.019231,-17.472
-3.4589,-0.024774,-0.082158,-18.525
-1.4581,-0.044962,-0.79592,-0.024189
1.4299,-0.038409,-1.9862,6.3946
-5.3877,-0.030166,-1.1661,30.575
-0.96996,-0.037624,-0.041061,-44.799
2.5948,-0.023523,-1.0327,6.4925
1.1236,-0.032652,1.1742,-41.495
2.2886,-0.041507,1.4409,-31.529
-6.4701,-0.054789,0.19922,-21.967
-0.71827,-0.078852,-0.69314,-24.369
1.3503,-0.087285,0.10477,-16.862
-4.9327,-0.076702,0.26033,3.1807
2.0153,-0.062085,-1.6911,-11.647
3.5126,0.00784,-1.3048,25.229
6.7571,-0.014567,1.0299,-29.227
-3.832,-0.01499,-1.3,16.053
0.70094,-0.033284,1.225,-42.846
-7.6007,-0.036476,1.3584,-28.98
1.1087,-0.026656,-0.25969,-13.542
-0.53298,-0.034755,1.707,-29.601
-3.114,-0.045756,1.7903,-33.614
-0.4049,-0.050418,-0.002047,-4.5164
-4.7302,-0.039022,2.4209,18.341
-3.5822,-0.038927,1.1014,21.734
2.4159,0.010337,-0.97496,40.731
2.7518,-0.030307,-0.53873,-9.3933
-6.6925,-0.014188,-0.27901,8.5004
7.185,-0.01249,1.1661,-38.594
-2.5494,-0.023697,1.4911,-51.718
-13.457,0.030753,-2.0755,78.398
0.84577,0.031701,-3.0436,8.6359
4.2702,-0.014538,-0.67692,-34.523
3.9648,-0.033405,-0.81859,-35.561
1.0692,-0.026445,-0.31095,-12.263
0.91789,-0.038558,-0.23803,-26.956
0.65032,-0.034131,-1.4825,-17.713
-2.009,-0.0382,-1.9339,-18.391
-2.0035,0.010592,-0.32263,-6.7404
-7.0778,0.022025,0.96209,28.478
