max_5consec_Ix5dayRN_ERA,max_5consec_Sx5daySM_GLEAM,T_CRU_Residuals,monthly_Rx1day_P_CPCU
92.563,0.28623,1.5292,6.9456
149.84,0.26763,0.000698,20.061
105.66,0.26929,0.4,2.0884
127.09,0.25304,0.175,0.79592
129.55,0.23453,0.27431,8.1654
163.46,0.37297,0.31667,8.7721
141.49,0.3294,0.35973,6.4803
109.1,0.30091,-1.0542,26.993
146.6,0.3438,-0.53125,48.144
139.21,0.39724,-0.47014,43.524
145.37,0.41189,-0.10277,31.55
159.25,0.41351,0.73611,11.51
162.8,0.34383,-0.25336,1.7163
141.58,0.27626,-1.0603,0.25605
103.62,0.24601,0.12581,4.4512
98.975,0.28818,-1.7909,0.25885
110.51,0.26305,0.029976,0.071972
125.3,0.24356,0.17998,0.33171
142.64,0.22658,0.10428,2.1619
155.91,0.28479,-0.44433,51.134
157.52,0.27988,0.048726,18.251
135.5,0.37567,-0.76516,50.153
131.58,0.38253,0.6272,19.919
153.75,0.37846,0.26609,32.437
160.68,0.28547,0.17662,1.2599
142.51,0.2363,-1.6303,0.15412
106.98,0.21272,-0.19422,0.0
103.65,0.23351,0.38912,4.8957
113.56,0.22089,-0.89005,0.88864
126.63,0.20879,-0.19005,0.18368
147.65,0.19714,0.45925,4.3281
150.57,0.20808,0.21064,23.654
152.18,0.2116,0.3787,16.028
157.32,0.24953,-0.01019,27.379
137.18,0.30586,-0.31783,55.362
161.65,0.32216,0.24606,18.683
161.58,0.30667,0.35659,0.32854
135.84,0.24124,-0.42536,0.047292
110.17,0.21372,0.38576,0.22558
100.5,0.20114,-2.7809,0.0
105.13,0.19524,0.73992,0.061545
121.99,0.18988,-1.8101,0.11202
145.54,0.20033,0.11423,29.159
154.87,0.19155,1.0656,10.441
152.27,0.20379,0.25867,10.666
159.15,0.26357,0.64478,48.547
155.54,0.3121,1.0621,66.316
168.16,0.34416,0.47603,39.279
153.2,0.21204,0.73656,3.1234
138.27,0.19232,-0.045383,0.11727
103.82,0.18286,-1.0843,0.015054
91.219,0.20018,-0.80094,0.0
102.67,0.19276,0.044895,0.025061
126.38,0.18605,0.46989,0.1285
137.29,0.17927,0.3192,1.0094
156.31,0.18237,0.27059,9.2571
151.47,0.17877,0.43864,5.4663
138.28,0.19164,0.42476,17.516
167.17,0.22768,1.8171,56.368
160.85,0.23643,0.43101,15.125
155.57,0.24916,0.56653,0.7027
139.03,0.20379,-0.09041,0.000841
102.82,0.18835,-0.9293,0.0
96.63,0.18672,1.679,0.081955
100.26,0.18124,-1.0501,0.0
126.79,0.17606,0.52487,6.4885
139.04,0.17668,-1.5758,0.12514
148.56,0.17505,-0.19944,2.5015
147.19,0.20581,0.29362,17.745
144.5,0.2556,-0.44527,24.907
140.34,0.26033,0.07209,17.104
151.81,0.27979,0.23598,39.608
165.08,0.34091,0.046507,2.0169
143.46,0.26618,-0.060437,0.030767
104.77,0.23064,-1.2743,0.0
93.898,0.18222,-0.56599,0.0
99.37,0.18058,1.4798,0.1083
125.28,0.17596,0.57984,0.14159
148.05,0.17386,0.90415,2.6607
147.6,0.17018,0.080535,0.96607
153.63,0.18088,0.49859,21.209
146.83,0.29436,-0.8903,48.634
148.03,0.34539,0.052063,31.42
155.73,0.35638,-0.18405,39.168
158.6,0.23715,0.55148,0.80929
139.18,0.20488,0.14454,0.0
107.98,0.19151,0.15565,0.0
97.643,0.21559,0.56398,0.0
104.66,0.20466,0.83481,0.050226
128.95,0.19561,-0.090186,0.13985
128.73,0.18621,-1.3659,0.031885
144.86,0.18067,0.81051,0.30999
158.28,0.21358,0.72856,24.065
162.17,0.23445,1.8647,29.687
149.3,0.26321,1.207,22.866
158.81,0.28087,0.84592,36.666
169.96,0.38004,-0.34355,15.267
137.81,0.31326,-0.42549,0.082272
106.07,0.27535,-1.0644,0.10198
95.568,0.18378,0.093953,0.032016
111.68,0.17875,0.21479,0.12291
117.85,0.17457,0.33979,0.16624
144.43,0.17866,0.58909,13.296
147.54,0.17559,0.59048,7.0281
152.03,0.20578,1.0335,25.668
146.88,0.28478,-0.20535,61.708
123.5,0.38344,-0.56299,81.068
153.92,0.38882,-0.3491,22.271
159.59,0.28867,-0.71357,14.185
141.15,0.24468,-0.32052,0.063514
103.9,0.2212,-0.68441,0.0
89.553,0.25229,-2.0011,0.0236
103.59,0.23937,-2.3802,0.0
120.01,0.22777,-1.4302,0.13759
144.52,0.21501,-0.90593,1.8963
153.35,0.20421,-0.87955,4.3648
152.77,0.20919,0.38851,16.37
139.84,0.27207,0.074621,45.926
151.89,0.34262,0.041982,46.798
162.85,0.337,0.055871,11.248
163.24,0.27462,0.3664,0.295
141.03,0.2284,1.1345,0.029078
103.96,0.20921,2.1206,0.0
95.629,0.20909,1.4789,0.005208
103.88,0.2005,-1.4753,0.00028
116.54,0.19369,-1.8753,0.0
144.06,0.1866,0.69904,0.1405
150.06,0.18357,0.62543,6.6208
152.48,0.18368,1.0185,8.9524
134.94,0.28211,-0.42041,45.118
147.53,0.31194,0.52195,44.198
159.62,0.32163,0.63584,28.576
161.88,0.3055,-0.028628,0.025004
135.16,0.25026,-0.56057,0.0
103.55,0.22362,-0.14946,0.0
95.172,0.19907,0.10887,0.0
105.04,0.19237,1.6797,0.0
124.67,0.189,0.004705,8.5717
145.77,0.18296,0.37901,0.81032
153.34,0.20154,-1.3946,30.564
161.67,0.20383,0.69846,16.391
140.87,0.29332,-0.26543,48.858
119.65,0.36652,-0.14807,37.032
157.5,0.36592,0.94082,9.3768
164.91,0.37534,-0.27366,3.6296
142.29,0.29746,-0.7806,0.27372
105.18,0.25101,-0.51949,0.0
99.719,0.2125,-1.0112,0.0
102.49,0.20112,-1.3153,0.0
128.97,0.19399,0.40968,0.52827
141.78,0.19193,0.23398,8.6281
155.64,0.19948,-0.73963,10.159
150.09,0.22784,-0.37157,11.577
149.03,0.37438,-0.58546,67.362
121.49,0.40331,-0.4431,46.596
165.49,0.40727,-0.35421,18.624
160.02,0.33935,0.50632,0.56864
136.46,0.26531,0.94937,0.14786
107.74,0.22856,-0.11452,0.017316
99.494,0.22194,-1.6312,0.0
112.23,0.21043,-0.66035,0.003208
122.31,0.2014,0.11465,0.13236
144.3,0.1948,-0.086043,0.47222
153.97,0.20282,0.54035,5.3635
153.68,0.24589,0.2584,8.7628
152.28,0.36607,0.21951,60.067
140.24,0.38047,-0.088127,59.951
160.49,0.38283,0.15076,13.194
156.49,0.39928,-0.11371,6.1123
145.78,0.3337,-0.72065,0.20621
106.8,0.27253,-1.5845,0.0
98.697,0.2105,0.098791,5.8825
