MonthlyRes_Mean_RN_ERA_Residuals,MonthlyRes_Mean_SM_GLEAM_Residuals,T_CRU_Residuals,P_CRU_Residuals
-1.5138,-0.013725,0.65657,-23.138
1.6735,0.022954,1.1698,-9.4344
9.2208,-0.004595,0.54615,23.77
2.3459,-0.040433,2.6593,-40.861
0.42317,0.006155,0.11907,77.1
3.384,0.011269,-0.47538,-1.9358
-9.8601,0.004352,1.4517,-1.2573
0.48589,-0.017197,1.2309,-22.225
-0.44426,0.035364,0.87948,1.1413
-5.1894,0.030799,0.75518,2.5698
-0.26558,0.042828,0.75657,-0.42397
-1.7063,0.018882,1.5857,-3.5754
-1.4473,-0.017258,-0.12549,-4.3351
9.9151,0.020562,-1.9734,40.843
7.2773,0.017705,0.48076,-14.475
-6.926,-0.022944,0.75646,12.538
13.721,0.021021,-1.229,14.27
2.044,-0.022234,-1.0408,-24.685
-2.8996,-0.0287,2.019,-14.675
-0.97075,-0.032739,0.14465,-8.4087
-2.3201,-0.012657,-0.94563,-7.983
-4.1977,-0.020453,0.10507,-2.5045
-0.97786,-0.022085,1.0815,-0.44828
-0.26655,-0.016684,1.1606,-3.3247
-0.46588,0.001162,-0.5256,-5.0844
-1.4958,-0.0207,1.2265,-9.0809
-4.8791,-0.015792,0.68065,14.526
-1.181,0.003044,0.15635,-16.261
3.2698,0.037859,-1.3791,113.17
2.4525,0.058664,-2.5909,127.39
10.731,0.070803,-1.5062,-13.624
3.3234,0.021263,-0.25546,-13.258
0.75405,0.001096,-1.2707,-6.9073
0.53726,-0.015773,-0.79504,-3.2788
0.8656,-0.014396,1.1313,-0.34758
-2.9101,0.01517,-1.3395,9.076
1.0489,-0.001226,0.74929,-3.1587
-3.592,-0.015961,0.80138,1.4448
-1.0226,0.001381,0.33054,28.277
-1.8193,0.036785,-2.2188,86.864
-1.6798,-0.014227,1.0958,-37.753
-2.5494,0.051375,-2.141,149.67
2.3106,0.086193,-3.0813,25.152
1.5102,0.053925,-0.25557,-13.682
0.98399,0.023511,0.30415,-10.232
1.1727,0.003232,-1.8952,-3.4031
0.3861,0.010164,0.85624,-0.67189
0.11995,0.008342,0.5104,-3.7483
1.0582,0.037264,0.024182,4.267
-0.8172,-0.015306,1.1513,-19.205
1.3271,-0.019583,0.38043,-0.19758
-2.6852,0.019821,-3.3939,38.715
2.7322,-0.017024,0.84571,-44.102
1.2209,-0.017309,-1.7411,24.417
2.5503,-0.025441,-0.45637,-14.873
-1.982,-0.026236,1.3443,-9.4316
0.21503,-0.042022,-0.47096,-10.331
0.92125,-0.03758,-1.6953,-0.22744
0.29535,-0.019182,-0.49387,-0.24619
0.64112,0.004077,-2.4897,16.977
-3.8774,-0.017838,-0.90093,0.5177
2.3708,-0.023142,0.60116,-15.479
2.6088,-0.045105,0.68032,-29.422
0.31606,-0.034169,0.85602,-16.659
-0.76446,-0.030119,1.1456,-27.627
5.1824,-0.044914,0.80879,-33.907
-2.7498,-0.037948,0.14352,-14.322
0.56964,-0.029475,0.44421,-13.881
-1.1015,-0.04286,-0.82107,-3.0552
-0.59569,-0.048565,1.1546,-1.7767
0.14366,-0.042255,0.93102,-1.0205
2.4987,-0.030456,-1.0898,-4.0719
3.5667,0.01294,-1.576,-3.2566
-1.0454,-0.005085,0.70105,-16.278
2.5334,-0.025741,1.4802,-21.871
-7.4015,-0.015838,-0.14409,27.491
-0.3835,-0.035254,1.6955,-30.826
-0.71237,-0.054301,3.3587,-36.482
1.1399,-0.045146,0.093407,-13.746
1.4206,-0.046922,1.3691,-13.455
-5.4356,-0.044381,0.80382,12.52
1.0614,0.006119,-1.9455,21.899
2.0804,0.0337,-2.1691,0.5552
-1.3052,0.026965,-0.28993,-1.0712
-2.5613,-0.014403,1.3739,-3.3809
5.5178,0.004796,1.0509,9.4976
0.8273,-0.007735,-0.3699,33.23
0.79767,0.006329,-0.6942,58.817
0.45617,0.006595,-1.8046,15.025
2.2179,-0.025697,-0.99143,-42.381
-2.318,-0.035655,1.2433,-0.49549
0.31589,-0.031699,-0.80601,-12.805
-1.3465,-0.036672,0.60371,-0.65383
0.050108,-0.030199,0.42941,-3.8254
1.3858,-0.012179,-1.3192,-1.2191
0.98581,-0.012398,-1.29,-3.1705
-3.9823,-0.010877,2.3237,-4.6052
-1.7876,-0.007977,-1.1992,-6.5517
0.012597,0.005279,-0.67001,-27.995
-3.5217,-0.010394,0.60569,-29.907
0.49487,-0.026954,-0.90473,-48.25
-12.752,-0.027112,0.63346,53.545
3.4757,0.036501,-0.18181,-12.395
-2.2242,0.04774,0.19388,40.696
1.333,0.026199,0.8036,-10.578
0.19777,-0.013291,0.9293,-4.0247
-3.5528,-0.023043,-0.21931,-1.3184
0.54238,-0.014366,0.10985,-4.3698
-1.2054,-0.013988,0.62363,-6.8545
1.4419,-0.019155,-1.5243,-16.901
-0.80759,-0.008486,0.90488,1.4309
5.0639,0.010222,-0.49442,-31.832
2.3347,-0.027039,1.8452,-55.849
-13.508,0.082383,-2.4416,12.245
8.9906,0.066681,-1.3569,-9.5441
4.0951,0.006781,-0.13123,-13.903
-4.4267,0.005119,-1.3465,-6.2524
0.35974,0.001399,-0.69581,-3.874
-0.039452,-0.011348,-2.0694,-1.0427
0.32477,-0.010902,0.059743,-4.4691
-1.4205,-0.005741,0.42352,-6.7788
-5.5564,-0.021146,2.8756,-14.5
0.61018,-0.036267,1.6798,-32.618
1.3242,0.002274,0.005466,-0.005908
0.97301,-0.024331,-1.705,-40.973
6.127,-0.033986,1.6332,-40.679
-2.2662,-0.020753,0.092966,-6.3184
-1.4549,0.023301,1.0187,22.048
0.36797,0.005536,-0.84662,-10.377
-1.0396,0.005614,0.35408,-2.8733
-1.5643,-0.004699,0.48047,2.308
-0.85254,-0.00534,-1.0654,-4.0934
-4.9693,-0.011462,2.4234,-6.6031
3.932,0.021965,-0.9495,-14.1
2.184,-0.000796,-0.27034,-29.168
3.9167,-0.034482,1.1054,-6.5302
8.6354,-0.044456,2.1449,-31.648
-5.3641,-0.056016,1.4581,-32.753
-3.2641,-0.035304,1.0429,-11.318
0.81092,-0.038318,0.59355,-13.552
-2.3464,-0.045109,2.0533,-2.951
-0.19113,-0.046835,1.354,9.2524
1.1109,-0.033654,0.48036,-1.6163
-0.52176,-0.015414,-0.41548,-0.017712
5.0028,0.03432,-2.4767,-1.0774
3.2581,0.012951,-1.6996,-16.849
6.3316,-0.008479,-1.1204,-33.392
-7.0103,-0.008731,-0.96975,-28.53
9.1972,0.010251,0.11983,-19.522
-2.3003,-0.020632,2.808,-32.127
-5.5739,0.015778,0.81775,16.508
-8.3892,0.02315,-0.18156,30.149
-0.38836,0.034183,1.0282,7.8746
-0.94969,-0.002482,0.75386,-4.4219
-5.9192,0.008242,-0.84475,9.7594
-0.77726,0.050589,-1.5906,3.958
1.5663,0.024415,-1.0018,-4.9517
0.59091,0.018002,1.0503,-19.598
-0.10751,0.041782,-1.1706,10.259
-2.037,0.005208,0.30514,30.346
8.5564,0.041167,-1.1053,35.354
-0.064394,-0.012666,1.6329,-45.402
-4.944,-0.013783,1.9426,-9.6413
-5.8296,0.047671,0.14333,25.575
-0.2568,0.054436,-0.72195,20.475
0.87201,0.018502,-0.34625,-3.3212
1.2187,0.020565,-0.41986,2.2351
1.0147,0.033616,-1.2907,5.0337
-3.4615,-0.026745,0.57308,-3.251
-0.23247,-0.024128,-0.54983,2.9524
3.8437,-0.021099,0.50433,0.95937
2.1369,0.021658,0.95503,-22.103
-6.0061,0.011171,0.19461,21.155
7.6847,0.004215,-0.6422,-46.201
0.18496,-0.011497,-1.0575,-12.866
0.70845,-0.031887,0.59322,-14.775
-1.2549,-0.052649,0.077943,-10.574
-0.25533,-0.065012,0.15364,-4.6205
1.4356,-0.051385,-0.66997,-1.9142
-0.13248,-0.036641,0.85919,-4.9656
5.6405,-0.000313,-0.45203,-7.0753
0.70273,-0.002819,-0.14994,-1.9469
2.1937,-0.007933,0.079222,14.76
-2.3872,-0.011025,-0.77008,10.973
-7.3414,-0.00901,-1.5555,-6.7198
9.7804,0.000347,-1.5923,-14.325
-7.1064,-0.013767,-0.057584,1.6601
5.6145,0.004801,-1.6069,-15.324
2.3821,-0.007773,0.67783,12.002
2.1808,-0.012858,0.27853,2.8052
-2.4366,-0.004922,0.95492,-2.0135
-0.62505,-0.01467,0.95908,2.5101
-0.44323,-0.011046,0.67286,2.3253
-0.77482,-0.017313,0.94994,-19.871
-3.3502,-0.024142,0.62911,5.3608
0.49104,-0.020531,0.70481,-44.077
-1.7775,-0.037551,1.0694,-30.169
-0.62416,-0.043088,1.0576,-1.4497
-2.1279,-0.023355,0.69231,20.811
-2.5416,-0.028568,-0.056999,-3.1983
-3.9376,-0.030983,2.8027,-0.79757
-0.72276,-0.013454,1.2034,8.9809
-0.43608,-0.002765,0.65481,-1.4628
2.5107,-0.01258,1.109,-3.5892
-1.1694,0.000406,0.22275,5.751
-2.8752,0.003487,0.49983,-18.345
4.6849,0.019539,0.529,6.9365
3.9994,0.012171,-0.6453,17.374
-2.2232,0.031752,0.41928,5.1816
6.2378,-0.012872,1.0575,-45.774
-1.2603,-0.023223,1.0422,-15.039
-7.3105,0.043504,-0.93211,47.702
2.4749,0.017633,-0.39739,-4.8469
2.3009,0.008511,-1.5467,-0.5684
-3.589,0.008652,-0.1703,0.26285
-2.5303,0.011069,1.1089,2.4365
0.88007,0.019775,1.3226,2.0017
2.8571,0.047557,-0.050275,41.105
1.0348,0.048322,-0.57111,20.512
-8.2817,-0.004862,0.90459,-31.525
1.6308,-0.003199,1.9192,-30.518
-9.5508,0.006172,1.0324,15.377
-2.9668,0.034419,-0.057914,37.187
-1.3092,0.037955,2.2928,-13.197
-2.7288,0.047878,1.1775,5.0538
-2.3941,0.10709,-1.3468,9.0573
-0.35896,0.086345,1.5296,-0.23646
2.5797,0.035515,0.73375,3.2372
-8.3258,0.0326,-1.1775,25.802
4.3161,0.065966,-2.2004,40.281
5.3174,0.05266,-2.4712,55.563
4.8546,0.042444,0.80448,39.6
-9.6083,0.06942,-2.2809,56.633
8.1353,0.042272,0.48225,29.127
-1.9571,0.02211,-2.458,-12.812
2.0787,0.003989,1.6927,-14.296
-0.897,0.054605,0.82739,15.88
0.22695,0.042642,0.45309,-4.592
-2.6045,0.034818,0.029476,1.2642
-0.24315,-0.001232,1.2086,-4.3871
3.6073,0.023288,-2.0776,13.428
1.574,0.026075,-0.6005,6.2566
-1.8988,0.032911,0.028671,-17.336
-3.3941,0.033232,-2.6206,16.051
-18.8,0.12235,-2.3061,233.76
8.5069,0.11666,-1.1929,68.853
0.008601,0.14844,-3.5581,99.889
10.62,0.10602,-4.1074,-13.92
7.224,0.067872,-1.9227,-11.92
4.8663,0.025659,1.103,-4.3913
3.0519,0.01054,-1.3206,-1.0101
-0.26489,-0.000162,1.6085,-5.5615
5.9184,0.058605,-3.3277,19.279
4.0563,0.033813,-2.1256,-1.2677
4.7293,0.099141,-2.5714,-14.411
