max_5consec_Ix5dayRN_ERA,max_5consec_Sx5daySM_GLEAM,T_CRU_Residuals,monthly_Rx1day_P_CPCU
71.11,0.37141,1.2947,20.524
226.88,0.36763,0.67592,14.039
113.58,0.37525,-3.0921,15.883
129.99,0.3836,-2.1762,26.394
202.05,0.3848,-0.56228,14.609
121.82,0.32922,-0.67478,35.089
85.286,0.36057,-0.32061,20.062
50.412,0.36897,0.89189,12.359
234.44,0.35396,0.82731,38.372
237.07,0.35831,3.2106,29.264
207.27,0.31608,3.2224,9.5438
164.03,0.2965,2.6447,30.598
131.23,0.3457,-0.34415,14.474
69.114,0.37702,1.66,16.323
49.171,0.38438,-0.45248,20.594
68.226,0.36848,-0.2497,18.751
107.03,0.37559,1.5135,27.483
145.31,0.37688,0.32946,11.988
210.93,0.36123,3.8184,14.424
212.35,0.39001,-2.0935,35.931
234.0,0.39463,1.2829,35.118
222.18,0.39385,0.56627,32.928
222.49,0.38422,-0.24692,10.435
168.65,0.36202,-0.5997,4.0106
136.05,0.37707,0.53648,26.107
78.639,0.39502,0.36565,26.178
46.725,0.40153,4.4532,96.984
74.91,0.4009,-2.7691,62.368
106.58,0.40114,-2.0809,9.7219
156.68,0.40117,1.8351,21.104
202.7,0.40047,-2.276,15.952
225.2,0.39642,2.5372,45.529
219.8,0.39499,-1.6364,28.731
214.56,0.38933,0.4219,11.002
216.4,0.37459,-0.69129,41.998
167.09,0.37835,-0.59407,30.079
130.48,0.37506,1.3171,37.902
74.981,0.39943,1.2463,47.299
45.712,0.40138,-6.0662,20.693
62.016,0.40134,0.86156,9.0544
104.43,0.40148,1.6248,16.303
153.77,0.40109,-0.084274,20.358
190.77,0.40153,-3.1954,94.054
222.11,0.40143,-0.83219,45.281
228.63,0.39576,-0.2058,31.709
235.56,0.38069,1.9025,14.341
206.35,0.32606,3.2643,12.097
173.69,0.28055,1.2116,8.1956
121.85,0.40041,2.4227,41.964
78.607,0.40138,-0.74809,43.228
44.156,0.4015,4.2644,48.173
70.23,0.40119,-2.5078,13.553
104.21,0.4014,2.3054,22.278
130.82,0.40153,-2.8286,32.694
182.28,0.40123,-0.86475,23.091
229.49,0.40101,-1.3516,25.378
235.45,0.38797,1.8748,18.527
229.3,0.38784,-0.91684,41.969
191.25,0.33917,0.19497,11.378
178.75,0.36786,-0.83281,43.474
120.33,0.39292,1.7784,22.754
76.31,0.40152,1.7825,31.732
50.072,0.40143,-3.18,20.805
60.196,0.40149,-4.7022,7.9113
107.6,0.40153,-2.689,25.693
144.19,0.40116,2.327,66.242
189.29,0.40071,1.9909,26.558
204.93,0.40021,0.65407,36.223
209.97,0.40062,-0.74454,25.156
229.43,0.39276,-0.061207,23.294
192.38,0.39603,-1.0244,60.944
179.37,0.38295,-0.30218,14.594
109.83,0.38398,0.55901,18.233
78.685,0.39304,-1.7618,25.451
49.723,0.39634,-0.19933,10.924
76.221,0.39676,1.2535,6.9506
106.77,0.40151,1.2666,32.336
169.74,0.40086,1.3326,36.708
210.14,0.39857,1.6965,23.604
214.74,0.40123,1.2847,60.041
238.17,0.39938,1.3361,11.458
232.01,0.3712,1.5694,21.989
202.56,0.36736,-1.9438,29.901
147.29,0.36902,2.2285,50.324
