max_5consec_Ix5dayRN_ERA,max_5consec_Sx5daySM_GLEAM,T_CRU_Residuals,monthly_Rx1day_P_CPCU
185.8,0.17661,-0.1241,11.092
106.07,0.217,0.10021,0.0
172.98,0.23099,0.060624,18.998
160.24,0.30358,0.29118,40.49
153.33,0.26093,0.29535,6.0877
161.49,0.17002,-0.26021,8.857
167.93,0.1909,-0.26993,20.354
173.63,0.2029,-0.20535,13.997
75.112,0.19423,-1.1019,0.0
76.616,0.18839,-0.5866,0.0
99.601,0.1815,-0.62271,0.71843
124.66,0.17595,-0.25257,6.7837
149.08,0.18121,-0.12111,19.572
176.59,0.18465,0.26917,13.611
180.02,0.21591,0.50875,32.941
185.84,0.23918,-0.185,22.153
174.3,0.28361,-0.15028,24.568
169.15,0.30192,-0.41972,25.131
153.38,0.28533,-0.39055,10.04
109.84,0.23345,-0.96069,0.0
76.373,0.21675,-0.88778,3.0651
75.883,0.20481,-0.3725,0.0
96.684,0.19751,0.29139,0.44494
121.04,0.18195,-0.53847,0.000238
143.46,0.17224,-0.63201,4.058
169.32,0.19564,-0.79173,19.513
188.01,0.24465,0.22285,21.691
188.84,0.24833,0.029101,26.901
175.95,0.29795,0.21382,24.15
156.6,0.31287,0.59438,30.362
143.8,0.28514,0.048545,7.6225
110.42,0.25761,-0.32159,0.37818
73.203,0.22606,0.30132,0.0
79.506,0.20873,0.1416,0.0
97.891,0.19476,-0.01951,0.0
121.97,0.18121,0.12563,2.6337
164.03,0.15408,0.082089,3.2475
162.65,0.17702,-0.15263,16.841
177.8,0.23327,1.937,22.273
187.49,0.27797,-0.0568,33.397
185.84,0.28074,0.65292,28.721
163.21,0.23241,0.68348,14.962
134.25,0.20099,0.46264,1.6046
105.88,0.18431,-0.85749,6.2979
70.845,0.18217,0.29042,1.6226
75.042,0.17519,0.9057,0.0
99.99,0.16445,-1.0804,0.0
128.04,0.15691,-1.4353,0.019549
149.08,0.16756,0.24619,12.393
174.14,0.1903,-0.71353,12.073
189.52,0.2017,-0.47395,23.083
183.76,0.23918,0.1323,25.176
187.27,0.26568,-0.28298,33.384
171.75,0.23797,-0.002422,11.942
138.01,0.25941,-0.073256,13.733
101.17,0.2238,0.70661,5.4908
73.403,0.19816,0.12952,0.91122
77.51,0.18795,-0.3052,0.0
104.66,0.18358,-0.21631,0.0
122.53,0.17228,0.75383,0.027486
150.88,0.17013,-0.014712,16.274
173.94,0.17489,0.35057,20.325
183.39,0.22755,-0.18485,33.492
180.36,0.23141,0.071399,26.404
169.4,0.29634,0.58112,27.233
172.86,0.25961,0.71168,12.761
150.38,0.2284,-0.28416,2.3182
100.95,0.20535,-0.1043,2.1153
70.629,0.18792,-0.25638,0.0
72.541,0.17585,0.3089,0.0
99.946,0.16662,-0.52721,0.0
121.27,0.15774,0.26793,0.0
153.43,0.20455,-1.3506,16.36
170.54,0.23472,-0.53533,24.505
193.9,0.23538,0.20425,19.538
190.8,0.24061,-0.1895,22.704
173.05,0.2694,-0.35478,16.008
175.75,0.29856,-0.37422,23.12
157.36,0.2792,-0.19506,6.962
115.4,0.23731,-0.2652,0.021266
76.142,0.20944,-0.26728,0.0
81.316,0.1943,-0.577,0.0
103.62,0.18372,0.011888,0.17563
129.37,0.17342,0.007027,11.131
150.51,0.16391,0.21349,3.9991
167.75,0.1657,1.2038,17.751
190.08,0.16248,-0.20665,16.276
186.69,0.21518,0.5496,15.899
175.22,0.24393,0.034321,24.351
172.06,0.24929,0.76488,19.673
153.77,0.22787,0.44404,10.07
101.51,0.20048,0.7989,0.25647
80.631,0.18055,-0.30318,0.0
73.134,0.18872,0.087098,0.014988
95.289,0.18691,0.35099,0.0
123.45,0.17202,0.44613,2.9251
146.41,0.16171,-0.29741,6.0878
167.23,0.1724,0.092865,22.985
167.38,0.2069,-0.21755,22.609
193.98,0.21042,0.3387,45.822
189.33,0.20697,0.57342,11.602
158.12,0.28027,-0.046024,61.153
151.71,0.26192,0.33314,9.8959
110.31,0.2301,-0.537,0.064507
79.255,0.20223,0.33592,0.0
75.377,0.18521,-0.1488,0.0
103.12,0.17952,0.090087,0.73288
120.61,0.16838,0.16023,3.2604
151.56,0.15717,-0.45831,4.9272
174.95,0.15487,0.83196,12.316
171.23,0.14642,0.47155,7.8419
178.58,0.30046,-0.5222,41.241
178.48,0.32053,-0.68748,43.271
177.13,0.30302,-0.25692,27.136
141.38,0.25411,-0.42776,8.8003
117.43,0.22427,-0.5479,0.112
76.831,0.1986,-0.27498,0.0
78.406,0.1833,-0.7597,0.0
95.023,0.17316,0.30419,0.0
125.06,0.16308,-0.55067,0.0
143.27,0.16158,0.18079,19.219
181.6,0.16661,1.0211,23.122
190.95,0.16442,-0.43935,6.6195
182.48,0.19388,-0.3331,38.378
185.78,0.22626,-0.29838,42.593
159.42,0.2402,-1.2178,20.761
147.92,0.24304,0.26134,19.735
114.13,0.20601,0.6412,0.0
73.992,0.18537,1.0141,0.0
75.501,0.1732,0.4294,0.0
94.516,0.16414,-0.13171,0.0
122.8,0.15783,0.38842,0.0
156.22,0.15543,-0.33011,10.752
182.89,0.15423,-0.53984,7.7861
181.2,0.15953,-0.35025,11.824
179.9,0.26283,-0.244,44.172
194.07,0.27987,0.26572,16.702
163.04,0.24689,-0.30373,22.725
148.46,0.23127,-0.37456,0.0
100.94,0.19338,0.1803,0.0
74.16,0.17698,0.12822,0.0
73.647,0.16838,-0.3315,0.0
94.777,0.16136,-0.16761,0.0
122.97,0.15376,-0.27248,3.2702
150.89,0.13381,0.28398,2.4367
179.55,0.14452,-0.20074,13.984
175.98,0.14319,0.038846,12.082
193.57,0.15991,0.2451,12.957
174.41,0.14909,0.92982,8.1651
170.37,0.16833,0.26037,27.808
144.25,0.16051,0.26454,4.3771
105.48,0.14651,0.2444,0.021733
75.602,0.14109,0.56732,0.0
76.178,0.1381,0.3076,0.0
101.88,0.13632,-0.50352,3.5194
120.65,0.13488,0.56662,1.5056
144.64,0.17692,1.0981,16.712
179.22,0.1837,-0.13664,11.888
182.41,0.18608,0.12795,42.645
189.23,0.159,0.034196,17.054
150.25,0.29646,-0.63108,54.083
173.76,0.29685,-0.20053,21.413
149.66,0.27177,0.05364,15.928
113.6,0.23104,0.4835,0.054656
78.426,0.20148,-0.24358,0.0
74.915,0.18592,0.2217,0.0
98.046,0.17495,-0.11442,0.73519
140.96,0.1672,-0.54428,0.010456
145.85,0.15401,0.23718,2.0006
170.6,0.16445,1.0775,21.496
192.45,0.16846,0.11705,8.2453
189.67,0.31082,-0.051705,31.01
178.68,0.31281,-0.041983,17.869
171.99,0.30008,0.88857,22.056
139.59,0.24905,-1.5323,6.2282
103.33,0.20847,0.2726,0.0
71.246,0.18635,-0.47948,0.001504
74.841,0.17512,-0.4642,0.0
95.672,0.16683,-0.17532,0.0
118.94,0.15886,0.36982,0.00041
149.32,0.15103,1.1763,3.7467
176.6,0.16229,1.0166,6.5673
196.51,0.15987,0.10614,10.557
179.09,0.15801,1.1624,13.944
160.43,0.20746,-0.25288,27.376
170.64,0.20307,0.35267,14.513
142.99,0.20007,0.38184,4.9002
106.1,0.17411,1.0367,7.356
81.852,0.15997,-0.14038,0.10425
74.821,0.15229,-0.10011,0.0
97.368,0.14551,1.1138,0.0
123.18,0.14218,-0.21608,2.0765
137.31,0.14084,1.2404,2.7799
180.69,0.16697,0.85566,25.04
183.62,0.21181,0.52024,24.176
196.84,0.21877,0.30149,20.863
183.15,0.25306,0.33622,16.984
162.59,0.26485,-1.7332,13.712
139.34,0.21937,0.32094,1.1785
97.346,0.17389,0.2258,0.6963
74.225,0.15499,-0.60128,0.0
73.999,0.14894,-0.23601,0.0
91.174,0.14475,0.72788,0.095909
122.84,0.14118,0.74802,0.91831
153.38,0.18711,0.22948,11.103
172.77,0.19406,0.84476,15.02
177.81,0.20173,1.2843,10.508
193.95,0.31342,-0.10941,48.4
188.14,0.32113,-0.12468,34.016
166.41,0.32273,0.28087,29.911
148.01,0.29667,-0.014962,0.95918
108.96,0.22911,-0.2351,0.000954
77.947,0.19815,1.2378,0.0
78.434,0.1842,0.67809,0.0
99.489,0.17466,0.44198,0.0
124.81,0.18138,0.71212,7.1698
150.21,0.14555,1.0936,1.3847
175.75,0.16327,0.25886,7.8619
165.77,0.21944,-0.67656,23.4
180.49,0.23521,0.25469,28.485
190.54,0.23421,0.88942,7.1797
164.82,0.21876,0.49497,17.609
146.9,0.20958,1.0241,3.059
115.14,0.17125,0.729,0.0
76.074,0.15246,0.67692,0.0
74.343,0.14479,0.69219,0.0
100.25,0.13948,0.50608,0.0
123.21,0.14217,0.62622,0.92381
160.95,0.17516,-0.51732,8.1439
175.47,0.21387,-0.002041,22.143
169.97,0.28034,0.41254,24.013
187.12,0.31033,-0.28121,50.992
188.16,0.30995,0.028515,34.115
185.68,0.29985,-0.16593,32.258
153.59,0.28329,-0.036763,0.079815
114.56,0.21356,0.2681,0.0
75.699,0.18011,0.19102,0.0
80.346,0.16321,0.10629,0.0
102.66,0.15927,0.095182,0.0
122.64,0.16421,-0.13468,0.29931
145.7,0.18389,0.94678,4.2223
158.71,0.18332,-0.63794,10.991
186.4,0.21773,-0.44836,16.306
202.44,0.32522,0.082892,42.878
192.34,0.32443,-0.007386,24.485
156.13,0.31759,-0.27683,15.858
144.47,0.31213,-1.5477,15.003
115.89,0.26134,0.3572,0.95967
82.928,0.21331,0.90511,0.0
80.891,0.18638,0.14539,0.0
101.3,0.17775,-0.44072,0.0
128.45,0.17669,0.60442,0.0
162.41,0.15946,-0.33912,12.783
187.16,0.20173,-0.57384,20.642
197.4,0.20799,0.49074,24.876
187.34,0.20787,0.39699,8.3341
175.33,0.30342,-0.21829,47.748
167.54,0.30662,0.16227,15.779
141.35,0.28405,0.49144,15.538
119.35,0.25694,0.5713,1.045
85.575,0.21761,-0.60579,0.0
77.102,0.19846,-0.39051,0.0
106.87,0.18456,0.74838,0.0
127.57,0.17091,0.56852,1.2447
156.34,0.14461,-0.70002,8.0942
170.6,0.14462,0.99026,7.4096
193.18,0.14475,0.57984,8.6399
182.63,0.22772,-0.088909,33.03
180.14,0.23507,-0.12919,10.482
176.17,0.23488,-0.12363,30.221
