max_5consec_Ix5dayRN_ERA,max_5consec_Sx5daySM_GLEAM,T_CRU_Residuals,monthly_Rx1day_P_CPCU
4.7844,0.31481,-0.67377,1.1585
77.093,0.31481,1.4549,0.79634
4.4841,0.31481,3.7957,1.6841
7.8441,0.31481,3.3855,0.50834
26.482,0.31481,0.066969,0.72625
0.68663,0.31061,1.017,1.9392
0.025696,0.31088,-0.37285,1.5497
0.025696,0.31088,-4.2247,0.5615
133.83,0.31596,1.2392,8.3196
135.65,0.28895,-0.43581,8.6508
110.57,0.29782,-1.033,9.3833
33.397,0.306,-1.9395,7.4564
0.68902,0.29568,-0.39004,1.8936
0.010552,0.29604,0.053479,0.68814
0.041832,0.29604,-0.26504,0.53127
6.8174,0.31089,7.8859,1.1373
2.2986,0.31089,0.78866,1.595
5.3252,0.31089,3.4451,0.58025
23.75,0.31089,0.69329,0.77456
112.03,0.31528,1.9146,0.62318
135.21,0.30608,0.93218,5.8839
150.98,0.29766,-0.64282,9.8275
126.1,0.2871,-0.90671,6.1479
60.129,0.28943,-1.5132,3.2261
2.2169,0.31141,-3.2304,8.5665
0.036334,0.31141,-1.3535,0.78999
8.2238,0.31141,1.728,3.2368
1.9065,0.29604,1.5122,1.9614
4.6019,0.29605,3.815,2.9531
5.1744,0.29605,0.93814,2.1951
20.591,0.29605,-1.8804,2.1917
72.752,0.30141,-1.3924,1.8634
160.85,0.30141,0.49184,1.6769
173.74,0.30419,0.15017,9.2075
122.35,0.30595,0.28629,4.7689
44.915,0.30796,0.013137,2.656
4.3471,0.31379,-3.4374,1.6235
1.875,0.31379,2.1395,1.4682
1.0386,0.31379,5.2209,0.57678
0.24307,0.31146,-1.8281,0.25713
0.81028,0.31146,-0.025353,1.0683
3.6388,0.31146,1.8978,0.13301
27.618,0.31308,3.0793,1.6883
74.713,0.31935,0.96724,1.0134
116.2,0.31935,-0.88183,0.86036
119.23,0.29985,-0.35683,1.3249
97.339,0.29187,-1.7541,7.4218
31.066,0.31099,-2.4605,4.8897
3.3987,0.31977,1.2223,2.6525
0.001764,0.31991,-2.0675,1.9041
0.92171,0.31991,0.047268,1.0479
2.0333,0.31383,-0.43514,1.5746
1.5184,0.31383,-9.1657,1.5086
9.1407,0.31383,0.65745,0.73346
15.473,0.31383,-5.8611,1.8873
46.52,0.31383,-2.7064,0.70713
125.91,0.31382,-0.12218,0.9389
150.57,0.31099,-0.53051,9.1915
99.516,0.31482,-1.0611,7.4093
55.318,0.31655,1.5325,4.9158
2.1481,0.27127,-2.3514,1.7464
0.98619,0.27127,1.1588,3.2207
3.775,0.27127,3.6069,1.3991
1.3535,0.31991,6.5245,0.35108
1.0235,0.31991,-1.8727,1.0525
2.0079,0.31991,-1.1829,0.97061
20.981,0.31991,-6.5014,0.49088
70.083,0.32029,-0.64678,3.6922
108.32,0.31944,-1.3959,8.0178
144.18,0.31105,-0.27085,8.1599
126.48,0.25983,0.63193,3.2108
39.376,0.26085,-0.94122,4.1015
0.0,0.2616,-0.85842,2.4521
0.21556,0.26204,0.25177,1.2286
3.1136,0.26204,2.8666,0.77023
0.20484,0.273,-0.34916,2.4581
3.33,0.27339,3.787,2.2039
4.4653,0.27359,-2.5232,1.7233
22.845,0.27362,-4.2751,0.49137
76.509,0.2742,-0.45379,0.73895
127.81,0.27419,-0.66953,0.84547
171.96,0.24498,0.15547,7.1165
131.03,0.22233,-0.10842,5.2804
37.281,0.25217,1.1184,6.0224
3.4194,0.24817,3.0679,0.81509
0.11254,0.24817,-2.2886,1.2801
2.4916,0.24817,-1.0071,0.71923
1.5612,0.26251,0.3105,1.2246
2.7761,0.26251,-0.82005,0.68935
