max_5consec_Ix5dayRN_ERA,max_5consec_Sx5daySM_GLEAM,T_CRU_Residuals,monthly_Rx1day_P_CPCU
192.78,0.36467,0.57268,29.763
126.11,0.33857,-0.073153,0.69812
192.77,0.36764,0.72893,39.796
163.53,0.37901,-0.26899,24.564
139.51,0.35309,0.47962,11.532
171.51,0.25511,-0.2176,4.0174
173.5,0.24976,1.0032,7.3277
188.32,0.35461,-0.62107,44.613
96.241,0.30633,-0.81551,0.11107
98.587,0.29184,-0.34676,18.801
123.83,0.28929,-0.089125,0.20709
144.66,0.27158,0.076152,1.5217
167.83,0.25088,-1.1875,6.1787
175.58,0.24853,0.88336,14.034
188.4,0.26536,0.95905,13.232
198.27,0.36868,1.2028,38.404
157.73,0.39602,0.10905,57.091
166.89,0.3922,0.33614,21.564
154.01,0.38341,-0.19025,4.3569
117.81,0.3433,-1.093,3.4384
102.36,0.31639,-0.56039,2.5776
99.904,0.29915,-0.39164,0.16364
127.49,0.28317,0.040997,0.000415
150.0,0.26622,-0.14372,0.22568
162.71,0.32856,-1.0324,87.186
171.92,0.35166,-0.51152,58.913
188.01,0.38511,0.46418,22.26
172.2,0.38002,0.53293,28.953
196.95,0.42264,0.23918,51.614
156.29,0.42311,0.64126,21.384
131.03,0.38313,0.18987,13.249
120.08,0.37552,-0.86291,8.0079
100.8,0.35441,0.71973,10.511
103.08,0.33525,0.18848,3.0193
124.34,0.31526,-0.17888,2.7712
143.34,0.29626,-0.9136,0.11373
161.47,0.25764,-0.32723,1.1709
173.45,0.24939,1.4186,5.005
162.94,0.38307,0.019299,42.322
169.05,0.38336,1.338,35.07
178.71,0.40202,1.5193,25.05
166.14,0.40561,1.8714,52.404
153.18,0.36788,1.795,15.004
115.56,0.34045,1.8672,0.95705
101.69,0.31151,1.2749,1.2329
99.74,0.29997,0.9686,6.0403
125.7,0.2927,-0.048757,0.055603
152.98,0.27378,0.59152,1.4023
174.79,0.26558,0.65289,0.11868
184.45,0.30197,-1.5513,21.715
177.3,0.41337,-0.95058,47.435
195.39,0.39212,0.66817,23.825
169.05,0.40771,-0.67558,37.481
157.82,0.42263,-0.6235,22.899
145.62,0.41426,-0.47488,8.4875
121.37,0.37253,0.19734,2.7645
96.727,0.33826,-0.14502,0.8159
93.662,0.31857,0.47373,0.18698
127.42,0.30093,-0.46863,0.0
149.71,0.28216,0.47164,1.0963
168.91,0.28313,-0.44198,3.4809
173.25,0.30522,-1.7212,34.087
161.12,0.38943,-0.99546,30.108
176.68,0.42058,-0.37671,27.449
163.41,0.4415,-0.89546,26.202
166.05,0.44805,-0.46837,66.117
135.03,0.44877,-0.96976,18.241
123.45,0.41737,-1.0475,2.8738
101.58,0.37977,-1.1399,0.11958
103.63,0.35007,-0.14615,1.8481
113.61,0.32527,-0.73851,0.51854
150.85,0.30342,0.30177,1.3937
160.95,0.28054,-0.36186,7.0898
174.95,0.30549,-0.81603,30.258
180.55,0.38121,-0.39033,40.743
147.52,0.39967,-0.69658,21.486
174.35,0.42036,-0.64033,39.326
173.02,0.42358,-0.58825,18.344
145.55,0.41527,0.18536,16.664
125.08,0.38607,-0.71742,10.178
108.4,0.35843,-1.1098,0.48282
102.61,0.33349,-0.49103,0.5126
128.8,0.31649,-0.15839,0.0
147.62,0.29393,-0.44311,2.8653
166.55,0.25994,-0.60674,7.3665
173.73,0.25135,0.9641,5.2626
188.6,0.27369,1.0148,22.469
189.95,0.40396,0.08354,45.993
178.11,0.40085,0.81479,24.739
179.14,0.39787,1.3169,41.209
154.46,0.39717,0.71548,6.8075
121.27,0.35384,0.91271,3.1204
103.8,0.31897,-0.67965,2.2692
103.15,0.30238,-0.035905,0.1607
129.01,0.28866,0.77173,0.007679
151.1,0.27426,0.73701,0.055669
163.74,0.25773,-0.32662,22.198
179.52,0.25047,-1.5558,6.8492
187.65,0.26914,-0.28009,23.03
172.89,0.35691,0.26366,34.662
164.74,0.37568,-0.33009,33.555
158.05,0.3916,-0.203,35.143
150.02,0.3846,1.0206,11.865
113.74,0.35162,-0.45717,1.212
106.44,0.31714,0.50047,0.083274
101.76,0.29435,0.61922,3.5394
132.29,0.27804,0.051857,0.052383
152.17,0.26294,-0.18287,1.3606
161.06,0.27515,-0.47149,2.9752
177.06,0.30254,-0.80066,36.023
188.36,0.3569,0.40004,33.177
159.11,0.39029,-0.70621,26.67
171.04,0.41752,-1.175,33.334
169.94,0.44407,-1.1229,39.439
145.47,0.44142,-0.27427,3.5297
121.21,0.40044,-0.67705,5.448
106.69,0.36217,-0.21941,0.1361
103.87,0.33463,0.92434,0.064006
128.84,0.31393,0.05698,0.44315
153.99,0.29331,-0.67774,0.080298
167.21,0.25824,0.18363,0.65783
171.8,0.27548,0.62946,30.88
191.21,0.28021,0.80516,15.919
183.11,0.41013,-0.12609,29.384
186.89,0.41043,-0.044842,17.7
193.26,0.39948,0.63224,11.498
140.74,0.35051,1.0559,5.8563
118.16,0.34298,0.42807,37.886
96.905,0.31631,1.0107,0.44706
98.999,0.297,0.20446,0.078155
122.69,0.28249,-0.6629,0.16887
147.55,0.26869,-1.3726,2.9501
157.89,0.25738,-0.41125,8.8832
169.27,0.28359,-0.96541,46.675
171.52,0.33424,-0.53972,24.004
169.29,0.34679,0.22903,28.851
160.79,0.35948,0.66028,14.444
175.1,0.36746,-0.16264,39.804
143.98,0.36133,-0.86402,10.954
122.17,0.32725,0.2332,1.2194
101.68,0.29598,0.19084,0.05356
101.09,0.27735,-0.16541,2.1341
127.52,0.26541,-0.23277,0.006139
150.05,0.25147,-0.1675,3.3367
167.34,0.23544,-1.2061,0.69958
178.81,0.26305,0.16471,27.301
192.09,0.33839,0.1904,36.746
188.92,0.34679,0.48415,24.113
189.82,0.34415,0.7654,25.572
165.97,0.34537,1.0925,37.457
149.75,0.34517,0.9661,3.123
119.49,0.30641,1.5883,4.5485
104.06,0.28334,0.37096,0.72263
100.58,0.26563,-0.11029,0.84038
126.44,0.25215,-1.2027,0.089822
149.08,0.24303,-0.012374,0.022779
165.22,0.2556,0.124,0.82758
180.4,0.26563,-0.53017,11.243
191.33,0.28094,1.4205,10.881
169.24,0.36754,-0.43572,40.216
161.62,0.39163,-0.40447,62.566
138.97,0.4088,-0.25239,52.102
139.05,0.40768,1.2962,7.2019
121.33,0.36601,0.69344,0.77946
98.894,0.32324,-0.59892,6.5688
96.741,0.29937,0.34483,0.25656
118.54,0.28049,-0.87253,1.6306
151.26,0.26719,-0.40725,0.8195
166.89,0.25254,-1.3959,9.696
177.78,0.25846,0.82495,19.154
191.04,0.31183,1.2006,60.613
154.59,0.36675,0.2194,48.353
155.64,0.37498,0.70065,29.865
186.16,0.36704,0.65273,8.7255
149.25,0.32118,0.12634,8.7044
124.22,0.29322,0.92357,0.00051
99.376,0.26884,0.4312,0.026848
