max_5consec_Ix5dayRN_ERA,max_5consec_Sx5daySM_GLEAM,T_CRU_Residuals,monthly_Rx1day_P_CPCU
136.15,0.43631,0.084608,53.464
120.05,0.4457,0.74155,33.401
135.9,0.44636,-0.037614,28.562
122.71,0.44629,0.15127,27.595
127.47,0.44635,0.28183,85.015
151.08,0.33453,-0.063308,16.013
150.47,0.32298,0.010303,28.404
154.95,0.35177,0.46725,44.228
119.69,0.44089,0.48808,33.007
144.88,0.42968,0.14086,14.201
145.97,0.40756,-0.34456,4.8753
150.0,0.36955,0.14155,4.2401
158.17,0.30242,0.097317,24.296
159.64,0.31396,-0.004072,30.423
144.6,0.34755,0.67787,31.146
122.38,0.44512,-0.079766,66.074
130.95,0.44614,0.22301,28.713
147.87,0.44597,0.5619,41.883
144.38,0.44608,0.86746,16.051
133.67,0.434,0.12718,21.892
141.99,0.421,-0.27629,7.2413
152.15,0.39073,-0.84852,4.5341
152.62,0.35594,-0.65893,8.695
162.89,0.32905,-0.79782,3.0893
157.82,0.33385,0.007943,8.171
157.58,0.31597,0.20655,23.506
146.26,0.29704,0.088498,18.608
126.37,0.43894,-0.24414,53.388
122.85,0.44638,0.033637,28.315
129.7,0.44634,0.22253,47.341
127.48,0.44638,0.12808,36.067
117.7,0.44637,-0.012196,27.385
128.73,0.43958,0.10933,14.187
127.25,0.42161,-0.08789,4.3819
154.68,0.39847,-0.39831,16.73
153.71,0.36798,-0.2122,4.9268
157.88,0.32068,-0.65643,10.658
156.94,0.31034,-0.03282,19.447
154.4,0.30735,-0.40088,27.761
143.92,0.31147,1.1165,23.498
147.33,0.36063,0.76926,22.557
152.86,0.41977,0.93315,86.895
127.17,0.44313,0.93871,56.932
114.52,0.44304,0.89843,12.719
131.58,0.43435,0.41996,15.505
141.68,0.41821,0.29774,8.4674
137.29,0.38951,-0.68768,1.8752
161.25,0.35373,-0.07657,2.664
146.12,0.38862,-0.57081,20.412
137.1,0.37896,-0.072195,15.499
135.42,0.39331,0.05975,55.438
123.85,0.37407,-0.42289,33.949
115.45,0.44613,-0.49511,50.994
125.49,0.44638,-0.10622,42.669
107.95,0.44637,-0.52567,45.61
109.06,0.44633,-0.44094,40.344
128.16,0.44545,-0.29442,55.805
145.34,0.42885,-0.29164,19.22
144.96,0.41261,-0.32706,20.825
134.83,0.41169,-0.51594,19.861
156.55,0.36334,-0.36018,26.362
145.88,0.367,-0.61157,23.531
126.0,0.41963,-0.12962,45.483
114.88,0.4463,-0.56226,55.757
120.39,0.44637,-0.38449,39.515
118.7,0.44635,0.054403,25.319
124.9,0.44636,-0.34004,23.462
113.08,0.44633,-0.43032,32.736
128.82,0.44594,-0.60879,18.848
137.08,0.43209,-0.60601,13.37
138.66,0.41115,-0.56643,20.042
142.46,0.39658,-0.055319,9.7514
142.69,0.39375,-0.39955,77.707
139.14,0.42673,-0.35094,54.744
136.17,0.43995,0.056001,64.321
118.69,0.44094,-0.20164,138.47
119.31,0.44638,-0.42386,63.717
128.94,0.44638,-0.38497,71.804
110.94,0.44638,-0.35442,65.461
112.79,0.44632,-0.069694,24.544
129.38,0.44626,-0.44817,27.049
133.6,0.4356,-0.37039,15.237
144.89,0.41696,-0.005805,10.677
140.82,0.38232,-0.24469,45.1
155.92,0.34875,0.71107,27.583
149.33,0.3193,0.60968,1.9627
156.04,0.35358,0.86663,62.845
111.68,0.44347,0.15899,21.509
135.68,0.44616,0.28677,34.559
127.64,0.44629,0.050654,46.461
116.96,0.44636,0.55621,94.413
107.94,0.44616,0.59093,53.3
119.46,0.43875,0.63746,15.274
133.11,0.42321,0.74024,6.4082
137.43,0.40085,0.20482,17.966
152.65,0.36563,0.66593,16.919
141.66,0.37211,-0.3283,8.1253
125.82,0.35859,-0.50469,15.516
130.0,0.40485,-0.47275,41.203
125.75,0.41247,0.31961,53.045
129.78,0.44579,0.59739,38.149
121.96,0.44638,0.43628,51.525
99.322,0.44638,0.14184,64.755
117.38,0.44637,0.076558,42.0
116.61,0.44526,-0.12691,30.925
139.85,0.44395,0.12586,40.561
159.45,0.43423,0.31545,6.8336
163.4,0.40267,0.27656,24.888
150.73,0.39213,-0.66768,50.62
151.81,0.41321,0.005933,31.302
146.9,0.42233,-0.31212,22.216
138.73,0.44422,-0.16976,51.455
119.1,0.44634,-0.26698,46.544
117.07,0.44635,-0.50309,78.232
126.97,0.44638,-0.44754,58.921
105.83,0.44637,-0.78782,39.333
110.78,0.44631,-0.19129,62.931
138.02,0.44634,-0.43851,20.772
142.28,0.43053,-0.073928,10.373
173.33,0.3973,-0.21282,9.0369
153.42,0.39112,0.29295,29.292
154.86,0.36912,0.066559,15.408
140.02,0.38823,-0.001497,26.971
118.01,0.43159,0.44086,23.175
121.18,0.44636,-0.081358,53.713
123.8,0.44638,0.15753,35.269
110.33,0.4462,0.48809,21.552
115.23,0.44608,0.17281,15.66
113.2,0.44491,0.24434,12.711
128.23,0.44289,-0.30289,13.258
144.46,0.44304,-0.1133,8.6026
146.31,0.417,-0.002191,9.4563
152.43,0.33924,-0.54643,5.2363
156.19,0.3146,0.12718,13.185
144.51,0.32994,0.20913,67.171
117.34,0.43953,-0.29851,48.198
130.08,0.44467,0.37927,26.322
128.49,0.44638,0.11816,44.01
122.11,0.44638,-0.12629,39.824
126.05,0.44616,-0.066565,34.005
121.36,0.44025,0.42996,13.355
148.35,0.44202,0.00774,34.663
152.39,0.41544,-0.35268,3.6531
157.3,0.37398,-0.091565,6.2493
165.95,0.32518,-0.2608,0.34225
151.51,0.30486,-0.33719,25.385
132.34,0.3267,-0.33025,31.115
139.55,0.37999,0.28712,59.426
138.6,0.44145,-0.010106,60.435
124.02,0.44637,-0.071217,53.445
125.08,0.44633,0.33434,17.174
122.98,0.44388,0.64406,25.613
139.26,0.43684,0.16559,27.935
145.26,0.41615,-0.15663,3.3056
147.16,0.3793,-0.16705,10.666
148.54,0.3504,-1.0809,6.4136
142.88,0.34527,-0.40018,5.5614
125.69,0.34402,-0.32656,28.144
127.38,0.3829,-0.04462,31.875
127.8,0.3957,-0.22726,49.238
125.77,0.44628,-0.49948,69.026
119.34,0.44616,-0.41059,37.626
115.22,0.44638,-0.20504,33.309
126.18,0.44633,0.15469,34.951
128.26,0.4433,0.12621,23.39
145.24,0.42315,-0.071009,16.691
148.27,0.40849,-0.23143,8.6846
163.08,0.3795,-0.32031,9.0549
162.55,0.38293,-0.16455,22.075
141.48,0.35857,-0.065938,12.344
132.81,0.33601,-0.15899,18.929
119.08,0.43736,-0.26663,32.591
106.63,0.44638,-0.23886,55.781
111.4,0.44638,-0.34997,46.321
118.84,0.44638,-0.14441,78.901
104.89,0.44636,-0.084688,35.891
105.35,0.44566,-0.21316,31.475
154.06,0.4443,-0.085383,10.718
148.15,0.41679,-0.0708,35.811
170.04,0.39344,0.090312,25.988
165.7,0.322,0.39608,22.784
147.17,0.31392,-0.25531,12.039
143.42,0.33893,0.001632,35.896
137.83,0.35813,0.14399,13.329
138.5,0.39705,0.046771,20.582
136.43,0.42007,0.56066,40.978
108.47,0.44633,-0.18379,43.391
108.95,0.44638,-0.32406,44.041
120.38,0.4457,0.19746,9.5082
148.62,0.44026,0.22524,15.691
156.69,0.40733,0.78983,4.0692
158.12,0.3602,0.72594,1.3989
151.51,0.33271,-0.043298,5.0239
157.27,0.35512,-0.044687,41.825
149.83,0.38676,-0.33774,36.551
130.53,0.43769,0.30462,47.348
132.86,0.44615,0.1074,35.169
119.75,0.44638,0.021285,38.482
108.32,0.44628,-0.32316,65.864
112.07,0.44633,-0.16344,40.415
133.86,0.43911,0.58309,5.955
135.78,0.41232,0.060868,10.435
151.82,0.38651,0.000452,22.656
153.76,0.36463,0.16156,5.9087
178.53,0.30116,0.96733,13.554
171.22,0.28736,0.51594,13.807
163.89,0.28971,0.37288,15.841
125.93,0.43862,-0.53476,42.09
129.98,0.44619,-0.25698,24.717
130.65,0.44627,-0.21809,58.687
122.59,0.44633,-0.21253,39.302
126.08,0.44636,0.097188,46.632
132.9,0.42632,0.59372,2.4082
144.53,0.38745,0.82149,4.7314
147.46,0.34906,0.36108,19.415
151.41,0.32854,-0.12781,9.7456
155.93,0.32324,0.40295,4.9846
163.3,0.30661,-0.12344,26.285
142.38,0.34465,0.28351,29.966
129.54,0.37433,0.72587,41.33
168.65,0.41153,1.1036,44.077
125.92,0.44503,0.64254,32.405
130.14,0.44584,1.2231,47.92
126.73,0.44601,0.85781,17.449
131.16,0.43894,0.55434,7.7158
141.12,0.40567,0.53212,8.7935
154.08,0.38778,0.5217,4.4228
157.55,0.34868,0.43281,10.73
153.42,0.36147,-0.16142,54.348
135.93,0.3593,0.08719,25.826
117.68,0.38795,-0.030866,64.308
125.83,0.3876,-0.063505,22.364
112.31,0.44012,0.38927,43.063
116.72,0.44621,-0.24684,74.191
118.55,0.44629,-0.34128,54.975
101.34,0.44627,-0.78156,31.268
106.06,0.43963,-0.16003,14.565
149.16,0.429,-0.10725,5.9626
151.95,0.39145,0.10733,10.627
135.79,0.35624,-0.15656,19.988
153.01,0.40765,-0.4008,15.23
150.29,0.38068,-0.15218,51.375
145.12,0.38588,-0.29524,66.084
113.75,0.44316,-0.12788,31.628
111.71,0.44632,-0.3751,56.492
103.18,0.44635,-0.23621,46.594
101.17,0.44628,-0.48066,53.696
128.86,0.44602,-0.095935,39.869
133.36,0.44588,0.15059,20.234
121.73,0.44592,-0.17163,26.181
144.7,0.43668,-0.10705,4.4367
133.69,0.40443,-0.47093,37.547
158.07,0.33946,0.08483,29.142
148.7,0.33532,0.20844,8.2728
137.12,0.34696,0.31539,29.054
109.14,0.44634,-0.64225,55.892
117.05,0.44638,-0.41448,36.718
128.31,0.44638,-0.17559,50.541
107.29,0.44637,-0.27003,34.332
111.09,0.44621,0.13969,31.279
102.85,0.44613,-0.43878,38.939
147.36,0.44345,-0.111,5.8935
155.93,0.41499,0.20358,1.0149
154.88,0.36334,0.064691,9.3986
164.46,0.35702,-0.22954,36.129
161.73,0.35874,-0.18093,62.756
139.08,0.38077,-0.17399,30.295
129.6,0.39883,-0.13163,24.173
123.58,0.43883,0.39615,36.907
127.21,0.44627,0.085039,40.671
113.26,0.44638,-0.20941,44.208
113.18,0.44636,0.15032,37.502
132.87,0.44625,-0.15316,24.723
135.57,0.4399,0.44962,11.807
154.41,0.41329,0.36421,2.0393
164.33,0.36616,0.37532,43.148
153.86,0.39834,0.081081,20.318
140.37,0.38041,0.17969,32.644
132.1,0.36626,0.33664,12.804
144.19,0.39975,0.629,39.652
121.52,0.44598,0.006776,52.043
112.52,0.44638,-0.10434,64.947
125.62,0.44638,0.10122,39.207
118.09,0.44637,-0.064058,28.474
122.36,0.44631,0.30747,34.142
147.59,0.44623,0.035248,14.075
146.09,0.4264,0.099831,26.116
153.13,0.42772,-0.014058,17.34
160.91,0.33867,-0.15829,7.204
138.07,0.31718,0.21532,8.6283
125.24,0.352,0.24726,52.698
109.63,0.43038,0.089623,60.956
102.9,0.44635,-0.3326,55.847
97.598,0.44616,-0.09371,19.722
112.98,0.4462,0.26185,28.015
96.504,0.44162,0.34657,10.879
131.26,0.43449,-0.2569,9.5135
