max_5consec_Ix5dayRN_ERA,max_5consec_Sx5daySM_GLEAM,T_CRU_Residuals,monthly_Rx1day_P_CPCU
121.62,0.38931,0.19624,1.1395
207.61,0.29796,0.79416,30.878
157.97,0.36076,-0.5107,1.6381
182.9,0.33372,1.1386,2.3259
200.48,0.30136,1.4532,6.5727
120.63,0.45041,-0.3732,15.322
125.7,0.44131,0.71569,1.5063
109.53,0.41297,0.61638,3.8529
124.45,0.40779,0.80596,36.391
123.44,0.44032,0.88027,32.143
142.71,0.45037,0.040685,20.595
139.29,0.45041,0.36013,24.574
119.99,0.44552,0.64613,16.939
102.12,0.45038,0.81001,36.337
106.11,0.44581,-0.61429,11.032
117.05,0.3894,0.41557,0.3049
157.97,0.36372,0.70863,13.167
177.71,0.34354,0.25793,12.701
196.9,0.32218,-0.20249,6.0922
191.42,0.38843,-0.18651,61.593
116.02,0.42095,-0.099708,20.901
155.85,0.45041,0.2996,29.339
117.16,0.45041,0.38501,35.073
146.67,0.45037,0.52946,17.483
128.53,0.45041,0.24045,10.805
114.03,0.43176,-0.19566,15.942
110.06,0.42823,-1.87,9.2651
123.47,0.43762,0.1349,7.2225
163.98,0.41183,-0.64705,7.1683
189.36,0.3899,0.77726,1.8687
203.28,0.34945,-1.7082,22.878
205.66,0.32955,0.55781,12.627
148.85,0.39884,-0.00538,30.856
115.49,0.42053,0.44393,22.09
137.18,0.45041,0.17934,73.959
150.88,0.45031,0.29879,27.979
143.58,0.44968,0.80978,17.062
108.11,0.4504,-0.82633,49.798
110.95,0.44308,-1.7756,45.752
112.92,0.41248,-1.4208,6.1159
142.63,0.39113,-1.0527,14.514
186.12,0.38727,-1.4784,11.511
197.82,0.36219,0.38617,10.053
213.88,0.32505,1.0271,9.0084
146.05,0.34383,0.78895,21.883
137.56,0.3853,1.2133,42.802
142.14,0.43044,0.048671,41.249
139.99,0.44826,0.36812,27.4
132.39,0.45011,-0.64589,15.809
121.23,0.43836,-0.307,0.80953
102.18,0.40763,0.66869,0.98414
122.92,0.44023,-0.82644,2.6685
156.37,0.41244,0.69161,5.4218
191.32,0.37526,0.26592,0.095127
195.82,0.32641,1.1805,3.1501
193.1,0.3176,-0.35353,16.452
125.01,0.41803,-0.16672,53.063
