max_5consec_Ix5dayRN_ERA,max_5consec_Sx5daySM_GLEAM,T_CRU_Residuals,monthly_Rx1day_P_CPCU
76.049,0.39853,0.42685,11.341
204.11,0.40936,0.042827,36.73
95.308,0.40239,-1.337,24.495
121.32,0.41073,-1.7898,40.659
178.62,0.4106,-0.82384,31.536
132.99,0.40554,0.51227,11.64
93.527,0.39739,1.7567,10.864
62.98,0.39312,0.2706,9.8936
191.56,0.41075,0.83172,89.058
210.44,0.41075,-0.69398,42.101
152.6,0.41075,-2.5516,93.982
169.1,0.41015,-1.2815,19.103
105.43,0.41071,-2.6249,36.493
81.582,0.41071,-1.8305,30.807
66.23,0.40856,-0.41661,7.8895
75.443,0.37818,-1.3604,4.4479
93.68,0.39731,-0.22425,32.402
122.43,0.40993,1.748,63.327
177.81,0.41051,0.31394,32.133
197.07,0.39471,0.030611,33.291
217.19,0.40983,1.0695,83.054
214.97,0.4103,0.71881,95.424
169.76,0.41028,1.0112,43.308
179.55,0.40882,-0.76869,18.534
128.6,0.39257,1.6628,13.004
70.435,0.4065,0.78228,31.391
63.469,0.40596,-0.47883,2.7714
76.896,0.40057,1.0774,6.535
117.17,0.40879,-0.61147,15.791
122.29,0.40826,0.085755,23.395
166.56,0.40608,-0.39827,21.197
203.04,0.4046,1.4434,28.908
184.74,0.40801,-0.29272,73.434
187.85,0.40956,-0.71841,54.368
166.71,0.41017,-0.30105,45.407
146.42,0.4036,-1.0559,15.814
118.53,0.41073,0.15062,83.036
83.116,0.40637,0.14507,11.886
65.63,0.39191,0.15896,9.3208
83.741,0.40305,0.26521,9.1316
105.42,0.40227,0.026317,17.035
130.76,0.40433,-0.20146,15.582
160.99,0.40797,0.23951,31.447
166.75,0.41054,0.95618,83.443
194.46,0.41075,-0.57993,82.866
202.14,0.41074,-0.63063,69.483
199.17,0.37637,1.1367,18.313
155.06,0.40689,1.6569,51.383
107.07,0.40217,0.063406,16.476
93.437,0.38948,1.6079,13.063
65.661,0.40344,-1.6783,24.043
72.255,0.4061,-2.197,24.608
119.73,0.40657,-3.3859,12.372
136.39,0.4008,0.28632,16.164
161.74,0.40898,-0.97271,26.791
198.07,0.40906,-1.181,40.389
181.12,0.41024,1.0329,66.831
206.23,0.41045,0.48216,27.743
175.38,0.39761,0.84952,49.152
153.15,0.40875,-0.23034,83.308
135.87,0.38905,-0.14881,31.575
81.251,0.39055,-0.10437,29.561
65.438,0.39071,-2.0405,11.639
88.688,0.40139,0.19077,7.0273
97.373,0.40722,-0.37312,15.814
135.26,0.41013,-2.4759,32.084
174.92,0.41025,0.84008,51.895
203.81,0.41044,1.0567,42.995
181.42,0.40601,-0.15437,20.171
198.44,0.40842,0.44494,63.44
177.67,0.39756,1.3623,9.4501
123.31,0.3792,0.98244,41.191
121.31,0.39824,-1.036,69.589
90.896,0.39799,-0.91658,9.8984
67.15,0.39799,0.62231,12.517
82.901,0.38657,0.77856,9.3324
113.13,0.38462,-0.81033,15.906
141.16,0.38684,0.28689,25.437
165.49,0.40598,-0.12214,43.617
204.01,0.4072,1.0445,27.695
173.55,0.41048,0.40842,81.888
179.79,0.40985,0.032723,47.067
190.18,0.39828,0.15008,23.073
157.66,0.39545,-0.15478,31.549
133.08,0.40536,1.0768,34.871
85.39,0.40777,0.1462,23.081
65.378,0.40427,0.53509,0.009194
84.719,0.39937,1.8913,19.385
111.52,0.39803,0.92745,8.905
126.42,0.40796,-0.82533,39.082
182.15,0.40866,-0.53435,46.527
184.0,0.40971,0.057312,51.446
193.68,0.40903,-1.2788,39.383
163.98,0.41062,-1.0795,68.118
178.74,0.41023,0.81287,61.55
166.65,0.40504,0.058007,16.696
133.52,0.39582,0.16454,11.279
93.595,0.36814,0.083984,0.58498
64.609,0.34762,1.4229,3.7123
75.288,0.38986,0.37912,4.7929
89.648,0.40647,-1.6848,41.304
124.46,0.40762,-2.0875,29.303
180.48,0.40497,0.70343,15.395
185.76,0.40944,0.020096,52.039
209.55,0.40957,0.75898,42.993
223.39,0.40534,2.4583,12.648
192.54,0.40964,-0.49935,77.881
148.7,0.41002,-0.85421,50.975
124.68,0.40609,0.027324,36.597
80.371,0.41033,-0.52823,29.87
66.513,0.40105,0.88566,14.461
84.366,0.38668,0.39191,28.326
99.788,0.40079,-0.74698,22.624
152.36,0.40655,0.07524,23.96
146.94,0.41065,-0.40879,61.424
191.33,0.41043,-1.0671,52.35
186.94,0.40985,-0.25323,51.964
202.05,0.41064,-1.2289,67.235
161.83,0.41024,-0.43657,46.924
150.33,0.41049,-0.091426,38.975
132.17,0.40176,-0.30989,7.6479
81.483,0.40483,1.3346,40.061
65.358,0.40588,-0.17656,25.348
77.443,0.40751,0.17969,23.773
72.915,0.41065,-0.8092,27.852
141.89,0.41067,1.638,27.937
171.18,0.41048,-0.496,79.749
190.13,0.41049,-0.42934,55.005
188.17,0.40913,0.93455,56.603
189.14,0.40914,1.3089,96.866
178.29,0.39395,0.67622,31.419
152.22,0.40306,0.071357,34.776
129.3,0.38471,-0.54711,5.5472
93.449,0.34887,-0.22766,14.748
63.841,0.36168,-0.21378,20.963
67.801,0.40682,0.29247,16.076
115.25,0.40755,0.67859,24.707
128.12,0.41032,-1.3992,19.942
175.0,0.41074,-1.3832,38.792
191.06,0.41061,-0.91655,72.229
196.84,0.41075,0.27234,60.398
211.53,0.41075,0.67164,88.751
180.61,0.4091,-0.186,49.664
142.56,0.39317,0.20914,30.712
121.71,0.3801,-1.4343,5.5366
92.004,0.35623,-0.71488,16.01
65.41,0.36311,1.224,12.328
81.401,0.37049,0.78026,14.395
116.52,0.37732,0.71637,17.763
131.08,0.40894,-1.6864,50.417
173.42,0.40808,0.70456,37.336
197.32,0.40882,-0.27877,32.547
212.07,0.41017,-0.71488,84.32
205.68,0.41014,-0.44058,18.573
181.06,0.37547,-0.27321,25.543
132.75,0.38647,0.071924,23.349
130.92,0.39908,-0.54654,20.893
94.028,0.40926,-0.6771,24.659
64.572,0.40958,-0.58821,11.41
89.595,0.392,-1.182,22.661
104.89,0.39475,1.5542,21.105
150.19,0.40418,0.15137,32.194
170.4,0.40433,-0.38265,17.587
165.44,0.40789,-1.266,35.196
174.58,0.40995,-0.3521,60.99
212.95,0.4106,-2.2028,81.539
153.12,0.40886,-1.0354,23.646
165.27,0.40783,0.38471,33.798
130.59,0.37193,-0.75876,10.594
94.105,0.35747,1.6857,8.3902
60.068,0.37564,0.34957,8.9158
82.313,0.40702,0.60582,13.013
115.49,0.40891,-0.50806,30.569
150.93,0.40929,-1.5108,21.313
177.42,0.40934,0.85513,50.399
194.94,0.40893,1.2218,38.681
197.64,0.41039,0.33569,69.778
212.03,0.39933,0.45999,17.134
186.82,0.37076,0.57735,18.325
147.49,0.38808,-0.70251,27.762
113.44,0.36928,0.15402,46.276
87.523,0.35428,-0.15153,1.1666
63.309,0.33079,-0.28764,6.7865
85.61,0.39082,-0.23139,22.471
116.92,0.39003,0.25472,12.924
148.77,0.39078,0.60194,19.835
140.2,0.4041,-1.0571,37.109
196.07,0.40952,-0.31542,85.092
166.5,0.41072,-0.97653,63.582
199.4,0.41059,-0.32723,77.15
180.67,0.37224,-0.13486,26.665
185.37,0.35865,0.36027,5.1357
132.97,0.39996,-0.033192,41.648
72.754,0.39533,-0.96375,12.675
65.598,0.39229,0.62514,6.843
84.564,0.36134,-0.018608,17.263
114.28,0.35759,-1.1075,10.09
126.12,0.39572,-1.5853,35.354
185.15,0.39538,-1.9193,34.489
195.13,0.399,-0.77764,36.288
169.81,0.40997,0.21125,92.098
185.34,0.41067,-1.0894,86.936
182.0,0.40215,-0.42208,26.0
159.53,0.40083,0.74806,6.7759
118.08,0.378,0.079592,19.6
92.677,0.40555,-0.52596,42.436
59.759,0.40693,0.087925,22.633
83.452,0.3847,-0.055825,17.666
106.5,0.38722,0.38029,13.118
135.82,0.3894,1.8775,14.227
171.09,0.38624,-0.10652,17.056
189.66,0.40137,0.83515,58.228
186.48,0.39972,-0.25096,41.743
177.94,0.40587,-1.2767,42.67
166.61,0.40835,-0.6093,53.388
170.02,0.40617,-1.7892,11.21
141.78,0.3822,1.4424,20.924
86.282,0.35958,2.1368,11.325
62.898,0.35757,1.5257,9.7782
76.507,0.40879,-0.86804,22.223
108.0,0.40886,1.4931,23.486
122.79,0.41025,-0.65971,19.21
180.1,0.41058,2.2063,33.711
195.21,0.41063,0.022931,33.461
192.29,0.4107,-1.2132,67.836
196.55,0.41057,-0.088874,40.704
188.98,0.41006,0.65349,17.956
167.37,0.39418,0.37363,11.305
102.38,0.3919,0.13016,26.857
75.605,0.39793,-0.050396,9.1142
66.431,0.39493,0.66349,0.26751
76.151,0.35613,1.7697,12.488
101.35,0.36298,2.2309,12.557
106.25,0.40561,-0.52192,53.828
162.75,0.4087,0.14405,36.18
187.63,0.4095,-0.58929,56.628
186.31,0.4107,-0.3254,121.74
183.2,0.41049,-1.6761,41.219
182.92,0.41075,-1.6337,84.647
158.28,0.40731,1.1864,15.854
110.29,0.40192,-0.58206,17.858
88.624,0.4049,-1.7626,22.715
60.855,0.40522,0.87628,8.1999
78.985,0.40211,-0.69247,21.582
111.86,0.40636,-1.5814,32.398
152.9,0.40645,0.86586,23.421
160.97,0.40308,-0.11817,39.078
192.5,0.40776,0.4735,75.382
192.19,0.40875,-0.11261,61.223
208.28,0.40092,0.28669,9.5816
170.93,0.40244,-0.49595,29.217
164.25,0.40312,-0.025807,16.91
114.46,0.36703,0.73073,32.903
80.607,0.38101,-0.37483,22.067
63.5,0.39546,-1.5359,21.849
81.416,0.40702,0.54531,22.988
105.41,0.40692,0.48142,16.534
155.23,0.40596,0.72864,18.866
175.55,0.40794,-0.70538,49.427
196.73,0.40726,0.31128,50.946
200.44,0.40936,-0.34983,70.892
208.77,0.3941,0.54948,20.877
156.44,0.40833,-1.6332,48.859
164.38,0.40427,0.36198,1.666
139.8,0.3735,-0.95649,39.278
87.492,0.38275,-0.56205,17.146
54.966,0.40575,-0.74816,36.59
82.315,0.39754,2.8081,34.755
94.257,0.39851,2.3942,14.698
150.0,0.40832,2.0664,30.205
159.75,0.40966,0.2574,31.923
187.94,0.40992,-1.7759,61.43
192.18,0.41033,0.61295,73.049
200.86,0.40673,-0.73774,35.286
178.16,0.41019,-1.2704,42.629
184.69,0.38904,-0.30024,9.2833
114.0,0.38916,-0.71871,21.483
92.81,0.39131,-0.12426,22.491
63.705,0.39152,-0.26037,16.465
74.091,0.40348,-0.37912,13.034
96.202,0.40905,0.63199,24.823
154.9,0.41048,-0.07079,23.669
152.39,0.4106,-0.32982,47.234
203.34,0.41065,-0.56315,44.547
197.02,0.41024,-0.27426,51.439
202.57,0.41064,0.60004,35.89
183.23,0.40561,0.1674,34.767
152.11,0.38993,1.2375,8.2
126.84,0.37789,-0.13092,1.2404
86.94,0.3774,1.2885,33.35
65.129,0.3829,1.1024,17.723
83.663,0.39228,1.9337,13.351
104.71,0.3865,3.1198,24.88
140.2,0.38957,-0.058007,18.299
169.22,0.39151,1.133,25.935
198.76,0.40763,0.099632,46.727
201.0,0.41058,-0.36148,60.258
206.92,0.4092,0.23783,32.314
176.13,0.40753,-0.64481,40.487
151.83,0.40524,-0.29967,16.314
128.9,0.39458,-0.51814,22.891
83.555,0.40554,1.7763,27.699
62.599,0.40024,-1.4848,6.4912
74.932,0.38858,-1.9286,22.622
112.39,0.4037,-2.7174,33.091
135.3,0.40345,-0.82022,23.334
175.79,0.40307,1.4957,45.215
184.09,0.4059,-0.13758,28.008
206.0,0.40546,1.0513,100.32
197.93,0.40883,0.22561,75.571
169.67,0.40964,-1.182,33.104
169.48,0.41019,1.3631,52.673
128.95,0.37237,1.9446,13.692
93.105,0.38718,1.0891,17.997
63.436,0.3872,-0.17202,5.3313
86.236,0.40845,0.60923,41.242
88.109,0.40902,-1.2797,20.125
144.38,0.40847,1.2926,20.379
179.07,0.40818,1.1585,33.381
193.31,0.40929,-0.2498,50.645
194.95,0.40655,0.53909,44.275
182.15,0.41014,0.013394,84.632
180.05,0.39948,0.98076,32.269
152.11,0.39544,-1.1741,11.9
129.57,0.39744,0.50743,36.366
88.857,0.37723,-0.24813,10.901
61.976,0.3813,1.0408,5.5712
87.103,0.38804,0.047011,14.17
108.87,0.3905,3.1331,20.843
151.49,0.4021,1.9053,28.026
159.01,0.40303,-0.003684,35.205
194.95,0.40157,1.313,99.306
200.1,0.40667,0.026872,30.684
193.54,0.40808,0.17618,85.589
181.94,0.40592,0.64354,55.542
149.17,0.40678,-0.16132,40.992
122.88,0.39006,0.84521,20.928
81.846,0.40556,-0.51034,51.503
61.685,0.38834,0.27854,11.854
68.741,0.40093,-2.1902,27.233
124.34,0.40112,-2.8291,10.792
151.36,0.38999,2.0931,11.198
183.74,0.39795,-0.0159,38.307
195.86,0.39559,0.87577,59.478
205.55,0.4044,-1.3103,61.341
190.38,0.40569,0.088961,110.45
186.18,0.40791,-0.74368,32.309
148.36,0.40541,1.0015,26.153
134.4,0.3783,1.858,4.8539
90.647,0.40088,-3.0976,68.383
61.27,0.40372,-1.1337,19.032
74.4,0.38361,-1.0774,8.2451
99.755,0.40651,2.1587,43.324
135.63,0.40684,0.13091,23.166
171.75,0.40614,0.44688,45.481
197.16,0.40529,0.23855,45.088
206.11,0.40792,1.2274,79.51
207.9,0.41008,-0.62326,51.272
162.39,0.41018,-0.68089,44.997
166.95,0.4003,0.33924,22.17
127.16,0.409,-1.3792,28.624
86.899,0.39095,0.29022,5.2838
63.437,0.39394,0.62911,25.277
73.263,0.39574,0.13536,8.0372
111.16,0.40727,0.67147,48.608
143.16,0.40975,-0.55631,40.459
182.36,0.4105,-3.0903,54.664
183.8,0.40887,-0.47367,33.521
177.82,0.40904,-1.0848,59.899
178.53,0.41057,-0.33547,112.83
201.99,0.40778,1.1569,34.518
160.06,0.40967,0.47703,25.13
129.2,0.39067,-0.79144,11.236
81.892,0.38053,1.803,14.15
61.153,0.38428,-1.3331,10.419
82.073,0.38732,-3.5769,13.568
115.28,0.38423,-0.21574,12.501
153.9,0.38651,-0.49352,18.846
187.63,0.37268,0.92245,17.737
199.86,0.37476,0.21412,48.667
160.25,0.40851,-0.79699,95.689
187.75,0.41031,-0.47269,42.894
170.45,0.40877,-0.95533,41.921
179.96,0.40611,-0.68519,22.597
