max_5consec_Ix5dayRN_ERA,max_5consec_Sx5daySM_GLEAM,T_CRU_Residuals,monthly_Rx1day_P_CPCU
15.437,0.36297,-2.2389,3.2401
170.02,0.38111,-1.5541,11.994
56.028,0.36297,1.5938,1.0948
101.92,0.36643,-2.1916,33.838
132.47,0.38096,-3.6694,14.35
70.632,0.35368,-1.3451,3.1391
24.614,0.35784,1.307,23.422
6.7577,0.35817,0.7278,3.5714
201.78,0.36488,0.78058,16.232
192.01,0.36927,1.3674,17.485
165.64,0.35139,1.641,20.251
111.89,0.35793,-0.55623,10.28
68.432,0.34681,0.69798,2.2913
23.185,0.34206,-1.8249,0.88652
3.1403,0.34221,2.0209,1.3504
21.3,0.35817,3.6292,0.35318
63.109,0.35817,-1.2631,0.38969
108.07,0.35821,-1.0485,1.1175
144.21,0.35803,2.0237,10.871
184.45,0.35082,-0.46105,15.964
184.54,0.34038,-1.0263,13.835
165.5,0.3462,0.36048,23.369
157.05,0.35763,-1.5409,25.87
103.54,0.35707,-1.3131,9.76
61.266,0.35186,-2.4339,7.045
24.997,0.35078,-0.95684,5.9539
7.7905,0.35021,1.464,2.9712
17.84,0.34221,1.1723,5.3693
55.873,0.34846,2.555,0.50496
101.61,0.34867,-0.25545,2.8853
142.14,0.34854,2.4918,8.2944
182.17,0.34363,-0.46795,26.498
199.31,0.33427,0.64177,9.8032
178.82,0.33264,0.57858,42.035
147.17,0.35117,0.45219,53.406
107.26,0.35211,-1.02,19.646
64.279,0.34006,-1.1408,2.6525
21.549,0.33823,3.2363,6.707
2.7185,0.33821,1.7821,2.3292
17.388,0.35021,1.4404,2.0666
60.489,0.35021,-2.5269,0.066176
101.99,0.35028,3.8627,0.80036
135.57,0.35372,-0.89013,9.4607
188.09,0.34515,0.17515,11.442
167.21,0.32914,-2.7651,14.109
191.31,0.33417,-0.72832,20.383
146.68,0.33484,0.02029,13.47
85.967,0.34279,2.0731,17.609
58.478,0.32321,-1.6477,9.6873
19.12,0.32279,-0.34564,5.2699
6.2809,0.32278,-1.8498,0.81801
21.067,0.3382,0.95853,2.8376
59.635,0.3382,-1.9588,1.179
106.97,0.3382,-0.91925,2.054
145.22,0.33819,0.85297,5.3986
177.57,0.32723,3.0433,5.6512
200.4,0.30189,-0.62203,11.992
184.18,0.32314,-0.56022,24.274
150.96,0.3434,-0.98661,33.603
108.3,0.32782,0.44117,18.662
69.541,0.31197,0.14538,5.9765
24.338,0.31288,1.5725,6.1593
4.4699,0.31264,-1.0067,1.4448
21.378,0.32278,-1.6984,0.75199
61.53,0.32278,-1.3657,1.4197
98.771,0.32278,-1.3262,1.5673
148.8,0.32503,1.3961,17.978
185.0,0.33029,-0.11365,18.993
197.17,0.32526,-0.10393,19.042
191.5,0.31342,-0.16712,23.693
142.41,0.31399,-0.26851,19.966
111.71,0.31468,0.084266,13.619
78.94,0.27553,-1.2615,2.7979
21.33,0.27208,-0.33444,1.5032
4.994,0.27201,0.56139,1.0423
19.545,0.31264,0.99473,2.3659
60.423,0.31264,2.5524,0.11283
100.29,0.31269,2.6169,3.3812
153.32,0.3115,-1.3358,5.4937
192.58,0.30345,-0.22055,2.1026
196.21,0.27336,1.9642,11.526
185.9,0.25469,0.42598,10.169
158.72,0.30197,-0.15041,42.545
129.12,0.29193,1.5274,6.961
54.387,0.30355,-0.89343,15.326
17.887,0.29997,-4.2663,3.1196
4.6456,0.29995,-2.1705,1.8052
18.623,0.27201,-2.7372,2.6345
54.666,0.27201,0.17046,2.2541
106.51,0.27201,-2.815,10.355
151.29,0.27505,-1.3177,8.5612
177.93,0.27431,-2.9275,6.3947
205.35,0.26668,0.18227,12.702
174.67,0.25059,-1.9559,12.482
152.61,0.30189,0.69269,34.684
122.36,0.30167,-0.97954,11.251
71.372,0.28405,2.0247,6.0956
20.427,0.28442,2.6018,4.5935
3.3234,0.28442,4.8726,4.451
19.475,0.29995,0.58092,2.0817
57.57,0.29995,-1.0364,1.3607
103.41,0.29995,-1.4969,3.1619
140.37,0.30282,1.3004,5.9289
183.74,0.29861,-1.3844,18.744
203.07,0.30092,1.5004,31.425
175.54,0.30154,0.41217,43.908
166.72,0.29121,1.1358,16.647
105.05,0.29391,1.7386,10.711
66.622,0.27905,0.31777,7.809
20.426,0.27915,1.2449,2.9139
6.6035,0.27914,2.7407,1.4325
19.682,0.28442,1.324,1.531
