max_5consec_Ix5dayRN_ERA,max_5consec_Sx5daySM_GLEAM,T_CRU_Residuals,monthly_Rx1day_P_CPCU
128.42,0.25982,-0.045189,9.6187
17.517,0.28526,0.22009,17.699
111.95,0.26544,-1.0445,13.723
98.659,0.27866,-0.31325,14.22
44.086,0.27791,-0.97713,3.0361
109.71,0.29397,0.52981,8.8313
127.08,0.2856,-1.0681,4.8807
169.65,0.27791,-0.39658,8.8428
3.4799,0.29145,0.47634,25.496
8.0396,0.29523,-0.6313,14.047
34.579,0.2979,-0.17019,13.771
73.905,0.29778,0.81037,8.3291
99.946,0.30013,1.1004,14.152
145.84,0.29133,-0.097538,3.4301
173.95,0.27194,0.29899,6.0244
183.52,0.25725,-0.14962,8.6452
119.71,0.24826,-0.048927,8.6036
95.269,0.26743,-0.76768,11.324
43.614,0.27479,0.21843,7.8042
13.885,0.28564,-0.45934,13.21
11.11,0.28794,0.17191,8.2754
8.7999,0.30066,0.61427,24.144
33.744,0.30269,0.55038,5.0505
63.777,0.30244,-0.44407,9.4238
112.22,0.26873,-0.90405,8.0833
148.48,0.26653,0.49803,6.2178
148.19,0.25372,0.31956,3.9818
170.08,0.25897,1.2459,8.1898
127.18,0.25618,0.32164,9.6404
85.345,0.24654,0.10289,1.919
46.16,0.24401,0.839,5.3694
20.125,0.25276,1.2862,8.0523
2.8492,0.25768,-1.0575,5.8513
6.0929,0.26313,-1.6152,5.4656
32.938,0.26488,-0.85405,5.9701
84.26,0.26864,-0.6735,9.7141
114.73,0.26757,0.39151,7.5923
131.51,0.25827,0.5686,7.2852
158.25,0.24377,1.1401,7.4759
161.23,0.24172,0.29151,10.532
126.26,0.23341,-0.73279,13.394
68.579,0.23031,0.37346,3.7426
47.091,0.24692,0.53457,9.3644
12.787,0.26597,0.031792,13.366
5.3134,0.26822,0.41304,6.6467
5.6809,0.26856,1.0804,3.157
27.513,0.27195,0.91651,12.939
74.078,0.27064,0.072069,3.3367
114.15,0.26607,-0.012918,13.056
128.92,0.25952,0.71416,2.4133
178.02,0.24179,1.6107,1.2219
138.94,0.2425,-0.71292,19.844
127.23,0.24424,-0.88722,5.3085
76.596,0.23711,-0.25597,3.6329
56.282,0.24934,0.10514,9.8728
11.688,0.25664,-2.8976,5.8173
2.4692,0.26148,-1.6414,7.0201
5.4433,0.2648,-2.374,5.7112
27.827,0.26588,-0.93792,10.805
69.792,0.26615,0.76764,9.4713
128.83,0.2628,0.032649,6.1985
171.56,0.26114,1.1347,13.693
173.59,0.25331,0.58126,6.5725
146.59,0.2225,1.3826,5.1121
126.71,0.21108,1.1083,5.0755
68.226,0.22995,-1.3854,15.826
35.151,0.24182,-0.3993,14.561
12.288,0.25888,-0.92707,6.4649
7.7732,0.26582,0.25418,10.328
8.488,0.26605,0.82154,3.5234
20.735,0.26714,1.3326,8.105
66.907,0.26617,0.2882,6.9289
116.72,0.25897,0.37822,5.4506
130.52,0.25565,-0.7697,9.1999
142.08,0.24949,-0.023172,6.1013
172.76,0.23662,-0.52178,2.3055
130.27,0.22406,-1.6961,2.2035
92.423,0.23957,-1.0398,12.82
56.127,0.24477,-1.4537,8.559
10.589,0.26285,-1.2315,14.201
2.4628,0.26427,-0.92526,5.1076
4.7145,0.26552,-0.18289,6.1213
29.351,0.26586,0.82822,1.07
65.513,0.26589,-0.44123,2.4336
123.09,0.26037,0.47378,10.329
134.74,0.25273,1.0759,18.22
163.34,0.24794,0.3724,2.1992
137.64,0.24088,-0.57622,6.8441
122.64,0.23524,-0.20052,5.1402
87.05,0.23257,-0.094271,5.1311
35.265,0.24055,0.49184,7.3218
14.586,0.24792,1.3391,4.8516
1.9787,0.25711,1.1203,5.9585
4.854,0.26213,0.11267,10.37
24.984,0.26432,-0.97622,9.9504
73.842,0.26395,-0.49566,2.5593
99.576,0.2555,-0.68065,13.703
126.66,0.25268,0.32144,3.3185
162.04,0.25426,-0.93204,29.517
150.32,0.22614,-0.63065,3.7848
131.68,0.21251,0.74505,2.7795
75.954,0.2205,0.8263,13.806
39.963,0.23408,-0.41259,3.4952
13.45,0.23979,1.4346,2.1542
3.1795,0.25594,0.99088,10.758
4.9715,0.25679,0.008242,2.6098
26.883,0.25678,-0.98065,2.769
67.821,0.25552,0.74991,2.4444
109.04,0.25215,0.86492,6.715
136.66,0.25167,0.667,4.9709
163.52,0.24685,-0.26147,5.7153
151.34,0.24976,-0.58508,9.7086
111.8,0.2519,0.49061,12.314
89.603,0.246,0.14686,2.5844
41.26,0.25175,-0.16702,6.3212
13.404,0.25266,0.9052,4.0435
2.4461,0.2566,-0.16355,7.9375
12.333,0.25714,0.62881,4.2669
34.184,0.25714,-0.36008,5.9228
74.594,0.25601,-0.55452,8.4203
112.38,0.27917,0.31049,3.7567
135.88,0.2722,-1.1874,12.246
170.36,0.27085,-0.3659,8.6988
146.44,0.24273,-0.43951,6.8962
143.74,0.23566,1.8862,3.0591
79.031,0.24446,0.34243,8.2161
37.897,0.25461,-1.3715,9.857
11.786,0.26649,0.82577,17.944
1.3544,0.26678,0.35702,2.9927
4.6676,0.26936,0.92438,5.4286
17.399,0.27999,-0.23951,19.594
61.432,0.27989,-0.28396,8.3634
103.92,0.26365,-0.54394,4.1057
148.29,0.25365,-0.29186,6.3732
173.32,0.26028,-2.1953,19.372
148.89,0.24868,0.056056,7.2669
119.92,0.24044,-0.068249,3.9588
86.349,0.2602,-0.387,11.86
44.171,0.26179,0.024112,10.392
10.361,0.26219,0.49633,6.8203
2.9482,0.26338,-0.52242,6.1579
5.3057,0.26343,-1.0051,0.58677
33.746,0.26313,-0.74394,2.568
65.493,0.26675,-0.68839,17.115
112.12,0.2525,-0.64838,5.4633
166.5,0.24585,0.52871,5.2693
159.19,0.23018,1.3002,9.1711
150.16,0.2555,1.1266,5.195
130.57,0.24608,-0.87268,2.1282
79.988,0.24925,-0.41643,9.2603
41.336,0.24916,0.11968,4.5017
12.84,0.2516,-0.8581,4.5841
1.608,0.25271,-1.2768,4.705
7.1989,0.25281,-1.8595,2.308
36.827,0.25257,-0.19838,1.9714
57.856,0.25318,-0.66782,14.296
132.01,0.25062,0.94719,3.2297
164.65,0.23953,0.64927,1.6933
146.79,0.22359,-0.2292,5.0018
188.71,0.22701,-0.57781,13.796
124.68,0.24254,0.62289,23.045
101.41,0.25377,0.32914,18.526
41.364,0.25275,-1.0348,3.6008
14.951,0.25246,-0.58753,3.082
6.9443,0.25242,-1.7813,1.3256
4.5077,0.25234,0.61108,2.0379
28.165,0.2543,1.2972,9.6156
64.825,0.25406,0.95275,4.0352
117.42,0.26027,-0.90724,6.0418
128.94,0.25737,0.86984,10.014
156.22,0.25465,-0.033629,24.17
166.25,0.2129,0.66776,5.8898
117.51,0.22255,-0.63155,11.796
86.56,0.24137,-0.2503,14.244
51.909,0.25527,0.56081,19.825
13.966,0.2582,-1.217,9.4491
4.9427,0.26008,-0.46071,7.1553
4.144,0.26353,-0.89335,10.463
33.303,0.26395,0.79276,4.6597
65.52,0.26178,-1.3517,7.9717
118.45,0.25749,0.18833,5.1245
146.65,0.2487,-0.10959,2.4568
158.78,0.23451,0.48694,2.4916
148.62,0.24558,0.088327,4.314
120.04,0.23637,0.31402,8.26
88.496,0.25092,-0.87973,11.683
46.904,0.25099,1.2564,5.802
12.137,0.25507,0.7036,7.3015
1.8993,0.25619,-1.2901,6.1394
0.66003,0.25918,-0.27278,6.0247
31.519,0.25921,-2.0617,3.3489
68.67,0.26011,-0.30612,7.2371
113.17,0.26245,-0.3161,3.7274
143.84,0.25529,-0.38902,5.3189
175.35,0.24362,-0.042494,5.1383
142.77,0.21842,-1.4411,6.7537
146.97,0.20986,-0.79041,4.8232
88.013,0.24329,0.015839,24.432
37.855,0.25961,-0.89805,23.524
13.08,0.26381,1.4242,8.5513
1.5592,0.26466,0.48042,4.2196
8.2282,0.2655,0.89778,4.8246
33.592,0.26752,0.2339,5.0897
84.909,0.26593,1.4395,5.8507
121.73,0.2608,-0.47054,4.2709
152.22,0.24762,0.30655,7.9982
148.71,0.24516,-0.82193,9.4154
144.77,0.23397,-0.59554,4.3307
129.89,0.23531,-1.4198,8.5223
94.29,0.22875,0.26141,7.6237
37.902,0.25426,-0.65248,13.525
15.462,0.2572,-1.1053,8.3484
3.2222,0.25725,0.025991,2.5661
5.4546,0.26042,-1.4566,5.4964
27.537,0.26102,-0.070537,4.3403
66.633,0.26034,-0.71498,8.6617
94.637,0.26081,0.17503,4.5018
131.88,0.25484,0.22711,5.0309
147.05,0.25273,-0.52636,7.1617
141.11,0.2518,-0.37497,31.147
152.89,0.25133,1.0257,14.487
83.477,0.25433,0.58198,13.075
41.336,0.25029,0.66809,3.3148
21.072,0.25825,0.46531,14.747
2.0944,0.25938,1.6716,4.6181
3.1786,0.26253,1.1139,5.9966
27.848,0.26389,1.075,2.9681
68.436,0.26394,-0.31941,5.5488
129.66,0.2543,0.9206,8.5223
160.28,0.24651,1.3227,1.5474
160.19,0.23108,-0.33079,5.0771
172.72,0.24853,0.2706,5.0181
125.78,0.23755,-0.35371,7.1783
86.061,0.23655,-0.19746,2.8469
42.055,0.23592,0.33865,3.0976
15.34,0.24677,-0.014124,5.2948
2.9824,0.25036,-0.83287,6.0176
3.3629,0.25198,0.28449,4.4991
32.811,0.25827,0.070598,11.384
62.42,0.25861,-0.62385,10.381
128.5,0.25493,-0.63383,11.912
138.32,0.24774,-0.43175,6.3152
134.14,0.25026,-1.1852,6.2205
139.78,0.24183,-0.73383,20.595
132.65,0.22934,-0.70814,6.2211
77.291,0.24199,-0.25189,11.15
34.526,0.24839,0.60922,9.9696
14.297,0.25227,0.50644,8.0806
1.7343,0.25384,-0.83731,6.1017
3.3635,0.2572,-0.94494,6.17
29.015,0.25813,0.19117,4.7115
93.978,0.25657,-1.9283,3.1086
106.25,0.26082,0.46173,5.9038
139.84,0.25052,-0.53618,3.4076
160.65,0.2389,0.16035,5.7178
141.13,0.25242,-0.51327,9.8974
121.09,0.25118,0.087428,7.521
91.757,0.25104,-1.1563,6.1535
39.431,0.25278,0.22979,10.644
10.986,0.25802,-0.097988,16.696
3.8188,0.26227,1.3583,7.0682
4.6611,0.26426,-1.3744,3.3662
32.55,0.26671,-0.38827,5.0356
88.975,0.26762,-0.032711,7.7449
122.54,0.26418,-1.2677,13.486
145.81,0.26019,-0.74061,16.462
153.38,0.25478,0.68091,5.7531
150.45,0.22379,-0.4927,4.4699
136.53,0.20918,0.533,4.2851
81.573,0.20995,-1.6358,4.0098
43.24,0.22222,-0.42464,4.4267
12.704,0.23874,-2.6274,16.576
1.7131,0.25016,-1.6962,22.437
7.3688,0.25513,-0.053809,4.017
31.834,0.25873,-0.1677,4.4703
67.192,0.26197,0.16286,9.4771
103.91,0.27389,-0.69713,10.518
144.5,0.27115,-0.54505,17.768
140.8,0.26653,-0.098519,11.479
125.33,0.25361,-0.79713,17.724
123.04,0.25161,-0.17144,3.6124
67.936,0.25885,-0.56519,10.567
62.703,0.25516,0.22093,3.8136
10.48,0.26081,1.7681,10.306
2.1722,0.26614,0.1744,7.7381
3.4919,0.27398,2.5168,8.2775
32.931,0.27523,1.1279,2.2326
77.408,0.27526,0.35843,7.7822
113.37,0.27094,0.54844,4.571
143.54,0.25746,1.4505,8.5738
152.61,0.24563,0.87205,3.6574
124.44,0.26386,0.74844,10.704
162.38,0.24963,1.6491,20.648
87.268,0.2497,0.48038,3.2915
34.811,0.25724,0.24149,6.4176
14.694,0.25728,1.4387,2.2271
4.831,0.26833,2.32,30.509
5.378,0.27144,-0.16267,16.895
26.37,0.27253,0.92344,6.2512
71.567,0.27224,0.30399,5.1465
121.63,0.26575,0.044005,11.533
151.69,0.26304,0.24609,10.892
151.14,0.25312,0.14262,8.3053
173.48,0.23358,-0.35599,10.715
139.19,0.22487,1.6197,2.0036
105.31,0.2379,-0.32405,16.013
41.768,0.26181,0.012061,18.936
11.46,0.26768,-0.71572,11.083
3.2061,0.26892,-1.7595,4.9833
5.3359,0.26938,0.58289,2.3162
37.563,0.27289,-0.005995,6.9756
82.232,0.27253,1.1246,1.5434
102.37,0.26586,0.68957,6.9005
134.12,0.25953,0.19166,6.9572
147.67,0.25089,-0.56182,17.473
163.0,0.24479,0.51457,15.706
127.25,0.23998,0.26527,7.9621
66.393,0.22963,0.52152,5.5051
35.191,0.23331,-0.24237,3.6366
14.456,0.24084,1.4299,10.839
2.9121,0.2514,-0.038899,9.1949
10.463,0.25904,0.65346,9.0207
24.579,0.26121,-0.010427,6.8944
63.657,0.26495,-0.054872,11.054
107.03,0.27789,-0.56486,5.497
139.82,0.27421,-0.56278,2.8875
133.88,0.26723,0.18375,39.752
139.76,0.25002,-0.21486,5.4361
127.39,0.23759,-0.43916,6.0796
98.003,0.25156,0.16709,8.471
35.789,0.26766,-0.2468,25.601
13.734,0.27104,-0.54958,8.8147
3.1836,0.27699,0.45667,11.422
6.2864,0.27885,-0.12597,5.9582
27.682,0.27991,0.73514,7.1788
73.66,0.28001,0.6657,5.6391
105.9,0.2791,0.50571,8.444
148.8,0.27371,-0.067208,4.9526
154.84,0.25926,1.1043,4.7637
171.04,0.25624,0.63071,3.2926
125.94,0.24266,1.0314,18.971
76.748,0.25773,1.5377,23.607
32.896,0.26692,-0.35124,9.017
10.808,0.26741,-0.62901,3.0386
3.3804,0.26841,-0.27276,2.6664
4.6881,0.27137,0.2196,6.7697
25.873,0.2819,-1.2443,12.406
67.725,0.28207,0.98626,3.6944
117.25,0.27508,-1.0737,3.6299
145.82,0.26123,-2.7466,7.6886
170.93,0.25412,-0.12511,4.5463
142.85,0.2407,0.35128,2.6246
124.55,0.23023,-0.048029,8.1187
93.026,0.23463,0.35822,10.616
38.215,0.26346,0.14433,12.883
13.095,0.2703,-0.63345,8.9329
1.4528,0.27348,1.5728,6.2054
7.1051,0.27628,0.64017,10.642
32.218,0.27889,0.27628,11.396
59.147,0.27828,0.75683,3.7418
117.56,0.26954,0.67184,10.556
137.61,0.26448,0.27393,2.6905
160.32,0.24088,-1.2295,2.4322
132.17,0.24006,-0.72816,16.401
136.21,0.23754,-1.4025,3.3432
96.667,0.22908,-0.14621,5.0116
44.99,0.23691,-0.010101,7.1217
10.376,0.25081,1.0121,3.9701
1.3796,0.26193,-0.45663,9.5526
6.3271,0.26536,-0.88927,6.718
31.025,0.26951,-0.37816,13.179
63.598,0.27045,0.1774,7.7536
97.122,0.27658,0.26741,8.6598
130.98,0.26626,0.4195,2.493
177.08,0.24725,1.516,4.0268
186.38,0.2296,-0.43259,8.6308
126.33,0.22823,0.66811,8.3873
86.638,0.22237,0.39936,5.1019
47.365,0.24952,-0.86453,25.629
13.283,0.26011,0.78269,8.9293
1.7267,0.26593,0.18894,9.7413
3.3539,0.27626,-0.043699,23.898
32.903,0.2786,-0.63259,10.369
62.743,0.27744,-0.57703,4.4381
