max_5consec_Ix5dayRN_ERA,max_5consec_Sx5daySM_GLEAM,T_CRU_Residuals,monthly_Rx1day_P_CPCU
217.92,0.40488,-0.82276,34.551
123.77,0.39804,1.737,87.605
186.15,0.40431,0.095989,20.487
179.78,0.40617,1.0509,36.385
141.63,0.39646,0.42307,15.741
192.7,0.36363,-0.34776,18.408
200.22,0.39528,0.26891,52.134
218.52,0.40077,0.34529,32.158
102.57,0.39877,-0.82276,13.67
109.16,0.38908,0.087656,3.1544
143.75,0.39347,0.24252,26.869
170.14,0.36605,-1.6311,18.37
196.41,0.3286,-0.70951,19.368
198.16,0.35891,0.33216,47.547
206.9,0.38372,-1.3165,40.174
186.18,0.39722,0.040491,28.108
191.38,0.39348,-0.36576,43.998
178.81,0.38548,0.2891,14.363
171.08,0.36256,0.53632,43.685
126.05,0.36162,2.9752,8.917
95.734,0.3713,-1.8345,28.666
112.16,0.36103,-1.6991,3.5315
134.27,0.3356,1.1058,7.3685
173.05,0.31837,-1.3178,17.184
190.42,0.40631,-0.84626,48.666
195.81,0.4057,-0.054591,30.771
212.32,0.40586,-1.3782,64.412
212.56,0.37796,0.25374,21.579
185.95,0.36405,-0.47751,39.453
151.64,0.39647,-1.2476,48.64
156.38,0.39368,-0.55042,33.2
128.09,0.40052,0.16346,58.2
104.08,0.40656,0.80374,57.417
107.26,0.40507,2.1642,36.276
145.58,0.40487,0.66902,29.232
151.02,0.39857,0.57041,41.37
185.85,0.3963,-1.383,32.786
204.64,0.40078,-1.6413,33.29
205.13,0.39932,-0.13995,64.349
212.78,0.40579,0.091994,48.554
194.36,0.40108,-0.28926,22.498
179.99,0.4045,-0.78439,41.677
155.23,0.40491,0.18783,25.488
121.45,0.40646,1.5017,39.656
101.15,0.40656,-2.783,13.7
99.675,0.40068,-0.52259,9.5279
139.45,0.39646,-1.6427,7.7755
149.07,0.39953,-2.0413,36.053
186.64,0.29276,1.9052,13.795
182.05,0.34224,-0.078088,41.147
220.63,0.3461,-1.1517,20.919
209.25,0.38944,-0.31975,15.461
206.83,0.36514,0.174,14.971
185.21,0.34067,0.25386,29.37
163.19,0.3396,-1.6739,20.818
119.32,0.32551,1.89,10.832
94.503,0.34717,-0.71975,48.782
111.1,0.33003,1.9407,6.256
142.0,0.30575,-2.1795,9.8909
174.75,0.29906,0.24691,23.306
175.66,0.26558,0.043497,24.609
210.42,0.26461,0.91016,16.86
216.01,0.24055,1.3866,10.777
212.95,0.34382,-0.2815,25.036
208.49,0.3301,-0.012753,49.117
177.98,0.34961,-0.032892,29.297
146.34,0.3454,-0.23567,36.927
121.86,0.3486,1.6032,61.45
97.905,0.33739,-0.9315,22.876
105.05,0.32936,-0.29609,26.434
136.89,0.32504,-1.5662,5.7307
155.53,0.29587,-0.21484,1.8635
193.14,0.23745,-2.2183,24.641
208.31,0.24894,0.64842,56.633
211.59,0.32521,-0.4752,62.483
210.12,0.25891,0.18175,28.223
201.12,0.29345,-0.1495,39.045
167.53,0.28364,-0.66964,24.312
157.07,0.26473,1.5526,24.474
121.97,0.25734,1.4665,7.106
99.805,0.25658,0.95675,2.0356
105.01,0.23943,-0.13283,13.501
141.3,0.23105,0.89703,8.2782
164.34,0.23737,-0.57658,27.59
186.62,0.25131,-1.155,16.293
211.39,0.3167,0.41167,93.513
223.56,0.32133,-0.83694,36.493
213.63,0.33295,0.245,26.518
206.04,0.33198,-1.3862,18.269
195.09,0.30405,-1.2064,32.417
155.73,0.31054,0.59083,17.336
111.05,0.31277,-2.2453,22.136
96.271,0.31231,-1.155,15.902
106.24,0.29713,2.8554,27.9
133.5,0.30166,-1.9397,28.015
