max_5consec_Ix5dayRN_ERA,max_5consec_Sx5daySM_GLEAM,T_CRU_Residuals,monthly_Rx1day_P_CPCU
3.4962,0.48098,-1.0032,5.5783
155.4,0.4803,2.9086,8.5969
24.177,0.48189,4.8509,4.0646
71.874,0.48329,1.2787,2.8584
121.3,0.48364,5.0336,4.4174
32.199,0.4281,4.5572,7.1495
2.97,0.42881,3.0037,5.1258
4.344,0.42881,-7.2213,2.0622
183.08,0.45646,1.3266,3.3236
166.05,0.43014,-0.10739,18.189
128.53,0.41338,0.694,6.7295
87.962,0.42685,-2.0449,29.847
25.91,0.42621,0.057308,25.649
0.33398,0.42665,2.5288,15.22
2.3432,0.42785,1.9538,8.569
5.5118,0.42881,8.7219,2.29
25.266,0.43046,1.9761,7.1957
69.145,0.43249,4.2288,2.6749
119.29,0.43277,-3.0913,26.777
165.15,0.43539,3.8587,3.9804
162.63,0.41009,-0.34825,3.8933
168.87,0.40832,0.94272,24.225
136.59,0.40848,2.6941,16.25
86.187,0.4134,0.10522,13.088
27.39,0.41558,-0.14257,15.249
3.1269,0.41586,-6.196,4.1109
13.307,0.41586,-1.321,4.535
1.1366,0.42785,-10.303,4.3463
27.391,0.42785,-2.1988,5.6305
84.444,0.42806,-3.171,3.1527
117.12,0.43,-1.0912,4.0996
161.45,0.43008,-1.0412,4.3948
173.04,0.4145,-0.29813,12.317
176.4,0.40213,0.74284,14.625
126.58,0.40239,-1.8558,9.8839
81.185,0.40796,1.4803,17.777
29.097,0.38563,-1.2425,9.371
1.5445,0.38571,6.5041,6.318
0.42184,0.38571,-2.2709,1.1177
6.6187,0.41586,-1.2279,4.4248
25.856,0.41586,-3.1487,4.9638
74.324,0.41586,-3.5209,4.6556
105.76,0.42028,-0.091066,5.0144
166.4,0.42047,-4.2911,7.7172
174.22,0.41125,0.52699,10.894
174.47,0.39312,0.39296,5.248
123.95,0.38522,0.56935,13.008
92.967,0.38231,-2.0445,13.809
24.716,0.41647,-1.9173,14.205
1.2544,0.41647,-2.6708,3.8112
0.85406,0.41647,-6.0208,3.7237
6.8542,0.38571,-1.1528,7.803
20.61,0.38571,1.3014,7.9823
76.587,0.38601,-0.27081,4.2227
135.94,0.39621,4.5591,1.4223
178.16,0.38887,2.1091,3.6172
171.31,0.38284,0.85211,24.862
148.15,0.39794,0.16808,14.495
149.04,0.39899,0.94447,16.008
82.389,0.4068,-1.0194,4.3768
36.234,0.39951,-1.6422,9.1973
2.6668,0.3997,-4.4457,8.1436
4.0919,0.3997,3.5043,3.0508
2.9471,0.41647,5.6474,2.3481
28.013,0.41647,-7.9485,5.5096
82.064,0.41647,2.7793,1.3178
112.75,0.41909,-1.9158,5.2525
173.86,0.42994,0.95917,8.366
177.49,0.40915,-0.24777,7.3066
159.25,0.40096,-1.7068,18.376
139.04,0.39757,-1.9304,15.977
83.081,0.39264,-0.3943,4.4633
32.422,0.3937,1.1579,4.8533
1.6425,0.39415,-4.2706,3.6363
2.9297,0.3942,4.6544,5.5972
7.7745,0.3997,-0.002516,4.2333
23.591,0.3997,1.5767,1.8153
76.106,0.3997,-1.4456,13.836
127.44,0.40593,-3.5407,5.2205
156.51,0.40869,0.95929,4.6933
170.42,0.40435,-1.1977,13.869
167.48,0.39767,0.043318,9.6049
131.73,0.39389,-0.25529,17.392
91.939,0.39366,0.68082,8.9286
29.472,0.37182,2.658,8.8012
1.5915,0.37236,1.6295,9.5994
2.9686,0.37236,5.2045,7.5408
3.8704,0.40198,6.9226,2.0502
18.194,0.40246,3.5518,5.3968
72.824,0.40249,-0.72045,3.3893
121.76,0.4009,1.7344,2.8487
163.33,0.39747,1.2344,1.4037
173.67,0.3748,0.25246,11.782
160.81,0.36929,-0.13156,6.2812
126.82,0.36103,-1.6802,4.5023
88.532,0.36598,2.1059,15.84
36.526,0.41974,-0.091862,6.0732
2.7858,0.42132,-3.1203,3.4048
1.9204,0.42132,1.1797,1.9376
6.861,0.37236,-0.55228,4.9632
20.705,0.37236,-1.9481,3.0671
75.597,0.37236,4.4797,4.3666
113.97,0.37773,1.6595,3.4256
153.86,0.38217,-2.1405,23.545
173.25,0.40451,-0.047417,46.382
152.82,0.42122,-0.53145,20.414
126.31,0.41822,1.4449,9.2739
87.335,0.41567,-0.41895,6.9709
38.693,0.41588,0.43326,6.6638
1.8729,0.41634,-6.3702,4.6131
9.5502,0.41634,-0.84522,8.1242
7.7672,0.42132,-4.0522,2.7801
20.938,0.42132,5.352,1.9164
81.695,0.42132,-4.9952,1.9536
143.05,0.42156,1.3096,3.9013
180.65,0.42177,-0.54035,13.094
177.43,0.42084,0.8277,6.6958
166.46,0.41045,1.3187,11.047
150.18,0.40681,3.5701,21.613
103.75,0.40538,0.38117,3.899
33.363,0.44708,-1.0666,8.81
1.7344,0.4471,-7.2201,3.6468
