max_5consec_Ix5dayRN_ERA,max_5consec_Sx5daySM_GLEAM,T_CRU_Residuals,monthly_Rx1day_P_CPCU
100.37,0.28732,1.0399,8.6844
164.19,0.3677,-0.43858,67.897
108.68,0.2749,0.016974,2.525
137.32,0.25995,-0.22816,2.5967
165.44,0.27224,-0.27191,25.711
172.15,0.3892,-0.19553,11.254
141.33,0.35978,0.22392,5.4425
116.23,0.31682,-0.71566,0.74881
147.28,0.37873,-0.51358,21.873
136.43,0.39447,-0.81011,52.879
129.95,0.41225,-0.56636,52.837
160.08,0.41382,0.1767,77.188
175.25,0.40794,0.87314,8.527
152.29,0.35454,0.54258,0.004221
97.528,0.30446,1.203,0.14253
92.892,0.28928,-0.24145,0.0
112.35,0.26979,1.0606,4.2966
142.1,0.2576,-0.1345,6.011
151.92,0.29041,-0.32825,38.752
164.21,0.29542,-0.64492,10.464
174.87,0.34415,0.38008,22.594
135.65,0.38212,-0.34145,30.607
124.63,0.39971,-0.1727,72.782
156.15,0.41362,0.14536,28.664
162.51,0.40521,-0.6832,34.995
142.92,0.40559,-0.46376,0.42448
94.276,0.34716,0.14666,0.0
86.175,0.29371,-0.32278,28.461
122.36,0.29403,-0.3957,13.127
139.43,0.35218,-1.3158,49.793
161.84,0.3613,-1.0346,32.068
173.38,0.36116,-0.27626,12.755
157.52,0.37578,-0.17626,24.226
144.64,0.38684,0.27722,23.363
136.51,0.39503,-0.27903,36.085
165.54,0.4048,0.21402,26.623
173.56,0.37847,1.1855,0.89713
133.27,0.30052,1.1549,1.2515
99.55,0.27132,1.3403,1.1192
85.92,0.31672,-1.5791,0.0
108.49,0.30121,0.74796,25.162
135.52,0.28584,0.47782,0.92081
160.25,0.26962,0.98407,20.515
171.13,0.32772,0.29241,47.57
161.2,0.37414,-0.28259,52.596
160.36,0.38536,0.24588,30.733
140.52,0.39151,0.23963,59.029
154.78,0.3867,0.13269,20.954
156.29,0.38404,0.079126,41.83
145.49,0.34347,0.79857,4.1915
103.29,0.29643,-0.016013,0.0
79.712,0.2575,0.63954,0.14557
110.12,0.24636,-0.60837,0.0
134.38,0.24101,0.14649,8.8323
155.12,0.24438,0.027737,11.634
161.95,0.32103,-0.16393,54.958
164.27,0.3558,0.26107,54.751
147.58,0.37408,0.26454,20.671
164.77,0.37877,0.63329,20.044
165.51,0.3823,-0.073652,28.858
165.99,0.41016,0.64779,6.4355
140.94,0.33936,0.89223,9.2646
107.43,0.30668,-0.67235,0.0
93.11,0.2692,1.5332,0.0
100.32,0.25318,-0.36471,0.20755
137.2,0.25907,0.74015,29.155
