max_5consec_Ix5dayRN_ERA,max_5consec_Sx5daySM_GLEAM,T_CRU_Residuals,monthly_Rx1day_P_CPCU
0.39649,0.30276,-0.021543,1.0387
91.206,0.30283,4.6826,3.4996
5.7313,0.30276,4.4604,0.91178
33.69,0.30277,0.17985,5.1757
50.492,0.30282,2.3507,3.3548
29.455,0.29638,-0.10765,2.8213
0.77738,0.30026,-0.004181,4.5293
0.85709,0.30044,0.07568,4.0737
170.19,0.30283,0.52082,3.5001
141.52,0.27941,-1.2702,11.87
145.29,0.28847,1.5111,17.21
77.345,0.29258,-1.3931,7.951
34.844,0.28049,2.1462,7.6313
1.6024,0.29015,4.7246,7.2342
0.25848,0.29048,1.8795,5.9926
0.7623,0.30045,7.5323,0.8399
8.562,0.30051,5.6892,3.1862
35.653,0.30102,5.3337,3.0584
70.549,0.30103,-2.9205,3.0125
136.65,0.30103,1.3364,5.5229
165.24,0.30075,0.64963,11.226
158.81,0.28969,0.73366,13.907
143.41,0.26228,2.1149,3.9111
75.275,0.25393,1.1357,9.3251
26.304,0.29942,1.975,15.066
0.52269,0.29971,-4.0466,3.7741
0.76916,0.29972,-3.0167,1.9807
0.033278,0.2907,-2.7139,0.59769
4.601,0.29073,-0.80698,8.0511
34.629,0.29077,-1.8125,4.1651
66.922,0.29081,-2.6917,5.5705
81.603,0.29822,2.1152,7.2811
138.04,0.29823,-1.8216,5.0493
163.71,0.29828,-0.33754,13.902
148.38,0.2974,-0.55629,15.691
88.347,0.29841,-0.53545,12.346
19.534,0.2938,1.7288,8.4298
0.80415,0.29708,4.0322,0.97742
1.5633,0.29762,-2.7629,1.7808
1.872,0.29975,0.089885,3.0239
6.7253,0.29977,-1.0282,0.80848
31.764,0.29986,-0.40873,10.116
56.186,0.2998,-0.31289,0.48493
81.032,0.29926,-4.8809,6.905
150.9,0.30188,-0.092754,60.98
168.37,0.29394,-0.55873,14.767
144.44,0.26112,0.92252,18.426
66.355,0.27289,1.0184,16.616
22.967,0.29531,1.0576,3.8161
0.003162,0.29742,-0.31394,5.643
0.31556,0.29761,-5.3091,2.2737
0.17209,0.29774,-2.0313,1.6533
9.121,0.2978,4.0256,2.2852
31.598,0.29781,-0.004917,1.7456
63.452,0.29786,3.9409,3.7407
110.93,0.29787,1.7979,0.48192
148.16,0.29836,1.3361,6.8852
166.71,0.29361,1.0951,5.7256
147.97,0.28551,1.4763,39.655
67.945,0.29234,-1.6778,16.822
30.722,0.29953,1.3364,13.136
1.7892,0.30084,0.48986,22.656
0.59657,0.30088,2.8197,1.4933
1.2902,0.29762,3.5475,0.81023
8.2621,0.29765,-0.42055,2.4889
33.853,0.29767,-2.0011,8.4453
54.671,0.29772,-1.3553,9.7431
87.041,0.29805,1.9267,3.5318
164.32,0.29849,1.3649,7.9387
