max_5consec_Ix5dayRN_ERA,max_5consec_Sx5daySM_GLEAM,T_CRU_Residuals,monthly_Rx1day_P_CPCU
25.648,0.32344,2.7131,13.471
187.29,0.32277,1.8062,9.0141
69.553,0.32333,0.01868,4.0645
104.79,0.3234,1.8492,13.928
177.61,0.32339,2.2659,16.503
54.872,0.32297,-1.7848,24.308
24.835,0.32344,-1.6188,13.228
7.2698,0.32344,-6.3501,13.447
192.31,0.30622,-1.0549,20.853
190.57,0.3124,-0.46535,20.971
147.99,0.31826,2.2333,48.802
111.35,0.32128,-2.0994,19.808
72.789,0.30608,-0.012565,12.363
27.303,0.31471,2.4034,10.374
6.4105,0.31927,4.4472,11.63
25.213,0.32344,0.23535,8.9761
42.634,0.32344,8.8159,26.988
100.43,0.32344,4.6965,9.834
156.47,0.32326,-0.36187,16.007
204.0,0.32344,-0.32159,19.717
197.98,0.30986,-0.032704,17.211
211.48,0.30867,1.1819,10.194
152.96,0.28575,1.5555,12.598
96.482,0.29846,1.7229,27.505
69.949,0.317,1.6347,13.215
27.998,0.32259,1.1006,15.072
7.3238,0.32344,2.0444,10.594
21.034,0.32316,-3.3174,18.279
71.628,0.32315,-1.4619,16.489
89.15,0.32315,-0.78131,6.4647
142.23,0.32344,-3.4896,20.35
203.58,0.32344,2.2506,9.1397
220.89,0.3158,-0.085477,22.009
175.77,0.314,-0.32089,18.104
181.65,0.30624,-2.7473,16.425
111.17,0.31055,0.94508,15.865
50.024,0.31924,1.0319,10.555
28.392,0.32334,1.1979,12.257
6.7862,0.32344,-2.5084,15.948
19.727,0.32344,1.8048,8.7701
54.193,0.32344,1.8604,14.901
98.881,0.32339,2.0659,18.372
121.59,0.32331,1.6326,13.922
170.62,0.32342,-1.5771,13.995
198.5,0.32317,1.7117,14.226
187.46,0.29692,-0.12367,14.392
164.82,0.29207,0.59994,15.471
126.26,0.31373,1.4923,25.747
75.217,0.30546,1.6041,7.2592
28.954,0.3168,1.4701,21.22
7.3514,0.32262,-0.31116,8.1373
27.578,0.32344,-3.648,5.2584
