max_5consec_Ix5dayRN_ERA,max_5consec_Sx5daySM_GLEAM,T_CRU_Residuals,monthly_Rx1day_P_CPCU
143.37,0.37823,0.57794,15.063
132.84,0.39934,0.1328,59.54
158.58,0.3762,-0.034557,19.434
162.43,0.36801,0.16544,35.561
138.74,0.39391,0.71544,31.258
158.38,0.37995,0.27794,29.931
136.15,0.39677,-0.31025,53.254
143.01,0.403,-0.1165,27.951
125.47,0.39,-0.51303,7.4489
132.51,0.3586,-0.33247,6.8853
140.23,0.33051,-0.32483,4.8627
136.55,0.31334,0.34461,17.37
147.12,0.37106,0.01037,24.599
146.24,0.36956,0.047175,11.251
146.17,0.37523,-0.009075,26.295
138.02,0.3843,0.13537,9.9093
157.2,0.36015,-0.15213,19.162
154.8,0.40454,0.12287,90.016
135.75,0.42288,-0.27713,86.051
121.67,0.42498,-0.13477,12.812
136.6,0.40347,-0.1556,15.544
136.37,0.36305,-0.57505,2.7796
128.3,0.33131,-0.042408,20.543
159.09,0.34784,0.002036,19.994
135.67,0.39732,-0.3072,46.681
135.93,0.39754,-0.2454,21.458
156.01,0.40105,0.12335,34.363
153.96,0.38956,0.4428,21.879
156.57,0.39741,-0.1447,89.028
157.72,0.39676,0.3303,27.137
140.03,0.40248,-0.069704,45.278
119.03,0.40987,-0.15234,24.114
124.07,0.4111,0.30182,21.685
128.5,0.38372,0.20738,8.5389
142.97,0.35347,0.090019,22.193
132.02,0.34483,0.30946,24.294
138.1,0.38469,0.42522,75.885
131.6,0.38798,0.53703,32.925
131.09,0.38542,-1.0192,16.936
138.03,0.389,0.57522,10.895
164.4,0.35125,0.63772,6.1658
147.22,0.31411,0.58772,10.823
140.25,0.33483,0.28772,21.229
139.33,0.36073,0.40508,21.578
118.74,0.35086,0.30925,15.274
124.38,0.35168,0.63981,27.799
152.69,0.3531,0.047445,32.109
154.78,0.3386,-0.08311,34.158
149.4,0.30561,-0.09235,18.046
132.87,0.35216,-0.63054,24.964
140.83,0.36526,-0.28679,22.639
137.6,0.36946,-1.0174,21.025
161.1,0.39024,-0.32985,112.92
147.71,0.35196,-0.05485,24.807
140.23,0.38598,-0.75485,30.621
131.84,0.38521,0.012511,24.865
133.33,0.37476,-0.033323,11.049
117.78,0.33941,-0.40277,21.0
124.92,0.32357,-0.29513,6.8705
149.75,0.31192,0.099316,11.47
146.54,0.33724,-0.15992,23.712
142.9,0.38468,-0.19812,35.663
134.97,0.38202,-0.30437,11.594
144.97,0.34376,0.66508,12.526
136.34,0.35776,-0.97242,31.131
150.23,0.37458,-0.54742,25.746
126.65,0.39552,-0.79742,62.503
131.05,0.39089,-0.38006,9.568
128.22,0.37212,-0.4509,0.94794
137.77,0.33148,0.05466,8.6631
132.78,0.29832,-0.2377,3.5676
145.07,0.3022,-0.21826,22.295
147.1,0.33466,0.2725,23.38
132.87,0.36397,-0.16569,17.439
143.11,0.3851,-0.19694,18.082
145.85,0.35828,0.3225,23.512
153.44,0.3723,-0.265,27.259
146.68,0.38003,-0.29,23.117
134.8,0.40082,-0.215,33.201
133.09,0.40001,-0.047636,19.969
124.48,0.39219,-0.54347,5.8272
130.47,0.34954,-0.38791,0.59231
142.85,0.30907,0.21973,6.4873
145.83,0.28291,-0.18583,11.483
148.64,0.3758,0.52993,14.699
145.78,0.3997,0.54173,44.085
142.34,0.39755,0.51048,9.0473
134.81,0.38502,0.37993,33.233
150.86,0.3842,-0.30757,22.318
148.74,0.38565,0.66743,28.307
147.03,0.395,0.99243,36.993
129.55,0.40061,0.48479,43.465
128.27,0.40339,0.18896,33.242
132.13,0.35998,0.26951,1.1232
137.88,0.3176,0.47715,10.743
135.76,0.34893,0.7466,48.077
147.98,0.39247,-0.012644,25.027
131.17,0.39413,-0.55084,13.555
128.31,0.3928,-0.35709,22.148
152.67,0.39506,0.63736,59.509
148.19,0.38917,0.54986,26.124
154.05,0.39661,0.32486,34.243
145.99,0.39848,-0.22514,16.411
139.68,0.40661,0.19222,39.037
131.21,0.39018,0.77138,5.7161
131.99,0.35192,0.076939,24.777
132.93,0.36826,-0.16542,17.111
148.15,0.3837,-0.24598,32.91
150.83,0.37711,-0.33022,24.293
139.92,0.38735,-0.29341,17.359
121.9,0.40277,-0.19966,27.718
145.97,0.39808,-2.2552,18.546
171.67,0.3917,-1.0927,45.146
175.19,0.39607,-0.41772,21.66
136.56,0.41358,-0.66772,58.835
122.1,0.41387,-0.50036,11.915
136.74,0.39549,-0.42119,15.648
137.74,0.36406,-0.41563,3.6744
139.46,0.33192,-0.683,18.776
150.05,0.34431,-0.41355,12.721
144.32,0.40192,-0.022791,16.147
134.99,0.40644,-0.21099,20.307
142.42,0.40834,-0.34224,22.701
146.45,0.40142,-0.74779,21.939
140.2,0.40047,-0.18529,17.755
141.48,0.4042,-0.060291,36.948
141.16,0.41304,0.13971,32.221
134.65,0.41472,0.08207,45.443
124.76,0.39589,0.036237,1.2003
132.15,0.35424,-0.15821,0.69991
133.07,0.31946,-0.55057,34.918
150.59,0.40195,-0.58112,35.35
137.12,0.31872,0.28464,14.717
134.03,0.3148,-0.12856,10.168
138.8,0.31613,-0.35981,8.2675
149.48,0.40501,-0.61536,15.569
154.29,0.40254,-0.22786,26.698
160.87,0.40142,0.39714,31.054
130.87,0.40354,-0.002864,25.156
122.23,0.41312,0.2145,21.854
124.53,0.41121,0.51866,17.412
129.81,0.37651,-0.20078,16.858
138.52,0.34393,-0.61814,3.1022
153.62,0.31451,-0.1237,21.516
135.22,0.28539,0.19206,13.658
128.93,0.29556,-0.52113,23.602
136.28,0.32923,-0.52738,24.932
138.92,0.29438,0.21706,7.9686
149.4,0.27709,0.12956,9.0124
150.55,0.26506,0.42956,8.827
139.65,0.3316,0.25456,57.563
126.93,0.34273,-0.40308,17.932
131.7,0.31617,0.10109,11.073
123.9,0.29138,-0.14335,0.47269
141.88,0.26238,-0.53572,4.8564
141.28,0.28038,-0.39127,12.538
136.31,0.27199,-0.57551,8.6367
132.05,0.31002,1.7613,19.685
133.73,0.31611,0.030045,13.845
143.75,0.34077,-1.1755,22.902
157.94,0.31887,-2.113,18.136
158.77,0.30923,-0.53801,20.008
144.81,0.31701,-0.51301,18.641
133.68,0.35759,-0.49565,35.214
120.88,0.34019,0.38352,4.1429
131.96,0.30084,-0.23593,0.073038
139.58,0.28715,1.0217,24.741
158.86,0.26728,-0.65884,7.5183
129.1,0.38387,0.15692,98.209
134.19,0.38773,-0.20628,15.013
